变量名,huodongID,costMap,items,exchangeTimes,limit,desc,desc_tw,desc_en
5317,10281,{6349=20},{13=10},1000,{},美味之水*10,,
5318,10281,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
5319,10281,{6349=10},{2101=5},200,{},初级强化石*5,,
5320,10281,{6349=10},{451=20},1000,{},普通努力币*20,,
5321,10281,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
5322,10281,{6349=50},{526=1},100,{},限时抽卡券*1,,
5323,10281,{6349=50},{453=20},100,{},特权币*20,,
5324,10281,{6349=50},{talent_point=5},100,{},天赋点*5,,
5325,10281,{6349=50},{4000=100},100,{},探险零件*100,,
5326,10281,{6349=2000},{9100=1},10,{},世界盲盒*1,,
5327,10281,{6349=2},{gold=50000},9999,{},金币*5W,,
5328,10281,{6349=10},{100=1},1000,{},饰品图纸,,
5329,10281,{6071=10000},{30487=1},1,{},神·暗黑涡轮,,
5330,10281,{6071=10000},{30486=1},1,{},神·强子引擎,,
5331,10281,{6071=10000},{30497=1},1,{},神·冠军奖杯,,
5400,10282,{2152=8},{2153=1},50,{},紫色万能石换橙色万能石,,
5401,10282,{2153=6},{2154=1},50,{},橙色万能石换玫红万能石,,
5402,10282,{2249=1},{rmb=300000},10,{},妮莫的信物,,
5403,10282,{2250=1},{rmb=300000},10,{},八朔的信物,,
5404,10282,{2251=1},{rmb=300000},10,{},波琵的信物,,
5405,10282,{2254=1},{rmb=500000},10,{},小光的信物,,
5406,10282,{2252=1},{rmb=1000000},5,{},小霞(夏日限定)的信物,,
5407,10282,{6218=1},{rmb=388888},8,{},神话自选箱子置换,,
5408,10282,{3128=1},{20761=1},1000,{},超梦碎片,,
5409,10282,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
5410,10282,{rmb=5000;451=10000},{452=500},1000,{},努力币置换,,
5411,10282,{6199=1},{rmb=88888},50,{},史诗自选箱子置换,,
5412,10282,{6917=1},{6071=8000},2,{},红色携带道具宝箱I,,
5413,10282,{6918=1},{6071=8000},2,{},红色携带道具宝箱II,,
5414,10282,{6919=1},{6071=8000},2,{},红色携带道具宝箱III,,
5415,10282,{6920=1},{6071=8000},2,{},红色携带道具宝箱IV,,
5416,10282,{2253=1},{rmb=100000},10,{},青木的信物,,
5417,10282,{2255=1},{rmb=200000},10,{},小智(活动限定)的信物,,
5418,10282,{2256=1},{rmb=200000},10,{},小刚(活动限定)的信物,,
5419,10282,{2257=1},{rmb=200000},10,{},小次郎(万圣节)的信物,,
5420,10282,{2258=1},{rmb=100000},10,{},紫竽的信物,,
5421,10282,{2259=1},{rmb=200000},10,{},奇树(圣诞节)的信物,,
5422,10282,{2260=1},{rmb=1000000},5,{},武藏(新春限定)的信物,,
5500,10283,{200=1},{6060=100},50,{},护符置换,,
5501,10283,{201=1},{6060=100},50,{},护符置换,,
5502,10283,{202=1},{6060=100},50,{},护符置换,,
5503,10283,{203=1},{6060=100},50,{},护符置换,,
5504,10283,{204=1},{6060=100},50,{},护符置换,,
5505,10283,{205=1},{6060=100},50,{},护符置换,,
5506,10283,{210=1},{6061=100},50,{},护符置换,,
5507,10283,{211=1},{6061=100},50,{},护符置换,,
5508,10283,{212=1},{6061=100},50,{},护符置换,,
5509,10283,{213=1},{6061=100},50,{},护符置换,,
5510,10283,{214=1},{6061=100},50,{},护符置换,,
5511,10283,{215=1},{6061=100},50,{},护符置换,,
5512,10283,{220=1},{6062=100},50,{},护符置换,,
5513,10283,{221=1},{6062=100},50,{},护符置换,,
5514,10283,{222=1},{6062=100},50,{},护符置换,,
5515,10283,{223=1},{6062=100},50,{},护符置换,,
5516,10283,{224=1},{6062=100},50,{},护符置换,,
5517,10283,{225=1},{6062=100},50,{},护符置换,,
5518,10283,{230=1},{6063=100},50,{},护符置换,,
5519,10283,{231=1},{6063=100},50,{},护符置换,,
5520,10283,{232=1},{6063=100},50,{},护符置换,,
5521,10283,{233=1},{6063=100},50,{},护符置换,,
5522,10283,{234=1},{6063=100},50,{},护符置换,,
5523,10283,{235=1},{6063=100},50,{},护符置换,,
5524,10283,{rmb=5000;6060=150},{200=1},50,{},护符置换,,
5525,10283,{rmb=5000;6060=150},{201=1},50,{},护符置换,,
5526,10283,{rmb=5000;6060=150},{202=1},50,{},护符置换,,
5527,10283,{rmb=5000;6060=150},{203=1},50,{},护符置换,,
5528,10283,{rmb=5000;6060=150},{204=1},50,{},护符置换,,
5529,10283,{rmb=5000;6060=150},{205=1},50,{},护符置换,,
5530,10283,{rmb=5000;6061=150},{210=1},50,{},护符置换,,
5531,10283,{rmb=5000;6061=150},{211=1},50,{},护符置换,,
5532,10283,{rmb=5000;6061=150},{212=1},50,{},护符置换,,
5533,10283,{rmb=5000;6061=150},{213=1},50,{},护符置换,,
5534,10283,{rmb=5000;6061=150},{214=1},50,{},护符置换,,
5535,10283,{rmb=5000;6061=150},{215=1},50,{},护符置换,,
5536,10283,{rmb=5000;6062=150},{220=1},50,{},护符置换,,
5537,10283,{rmb=5000;6062=150},{221=1},50,{},护符置换,,
5538,10283,{rmb=5000;6062=150},{222=1},50,{},护符置换,,
5539,10283,{rmb=5000;6062=150},{223=1},50,{},护符置换,,
5540,10283,{rmb=5000;6062=150},{224=1},50,{},护符置换,,
5541,10283,{rmb=5000;6062=150},{225=1},50,{},护符置换,,
5542,10283,{rmb=5000;6063=150},{230=1},50,{},护符置换,,
5543,10283,{rmb=5000;6063=150},{231=1},50,{},护符置换,,
5544,10283,{rmb=5000;6063=150},{232=1},50,{},护符置换,,
5545,10283,{rmb=5000;6063=150},{233=1},50,{},护符置换,,
5546,10283,{rmb=5000;6063=150},{234=1},50,{},护符置换,,
5547,10283,{rmb=5000;6063=150},{235=1},50,{},护符置换,,
5600,10284,{6071=20000},{30502=1},1,{},苍炎宝珠,,
5601,10284,{rmb=5000;6071=400},{2154=1},50,{},玫红万能石,,
5602,10284,{521=2400;3132=1000;6218=1},{card={id=3244}},1,{},暗黑酋雷姆,,
5603,10284,{6071=20000},{30504=1},1,{},融合涡轮,,
5700,10285,{2152=8},{2153=1},50,{},紫色万能石换橙色万能石,,
5701,10285,{2153=6},{2154=1},50,{},橙色万能石换玫红万能石,,
5702,10285,{2253=1},{rmb=100000},10,{},青木的信物,,
5703,10285,{2258=1},{rmb=100000},10,{},紫竽的信物,,
5704,10285,{2255=1},{rmb=200000},10,{},小智(活动限定)的信物,,
5705,10285,{2256=1},{rmb=200000},10,{},小刚(活动限定)的信物,,
5706,10285,{2257=1},{rmb=200000},10,{},小次郎(万圣节)的信物,,
5707,10285,{2259=1},{rmb=200000},10,{},奇树(圣诞节)的信物,,
5708,10285,{2249=1},{rmb=300000},10,{},妮莫的信物,,
5709,10285,{2250=1},{rmb=300000},10,{},八朔的信物,,
5710,10285,{2251=1},{rmb=300000},10,{},波琵的信物,,
5711,10285,{2254=1},{rmb=500000},10,{},小光的信物,,
5712,10285,{2252=1},{rmb=1000000},5,{},小霞(夏日限定)的信物,,
5713,10285,{2260=1},{rmb=1000000},5,{},武藏(新春限定)的信物,,
5714,10285,{6218=1},{rmb=388888},8,{},神话自选箱子置换,,
5715,10285,{3128=1},{20761=1},1000,{},超梦碎片,,
5716,10285,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
5717,10285,{rmb=5000;451=10000},{452=500},1000,{},努力币置换,,
5718,10285,{6199=1},{rmb=88888},50,{},史诗自选箱子置换,,
5719,10285,{6917=1},{6071=8000},2,{},红色携带道具宝箱I,,
5720,10285,{6918=1},{6071=8000},2,{},红色携带道具宝箱II,,
5721,10285,{6919=1},{6071=8000},2,{},红色携带道具宝箱III,,
5722,10285,{6920=1},{6071=8000},2,{},红色携带道具宝箱IV,,
5723,10285,{rmb=10000000;9103=20},{2579=1},1,{},深渊启明者,,
5724,10285,{9103=30;2252=1;rmb=20000000;2260=1},{2580=1},1,{},深渊破界者,,
5725,10285,{9103=20;rmb=10000000;2260=1},{2252=1},1,{},小霞(夏日限定)的信物,,
5726,10285,{9103=20;2252=1;rmb=10000000},{2260=1},1,{},武藏(新春限定)的信物,,
5800,10286,{rmb=88888;6336=188;6337=188},{2195=1},1,{},皮肤随机,,
5801,10286,{rmb=288888;6336=388;6337=388},{2194=1},1,{},皮肤随机,,
5802,10286,{rmb=588888;6336=888;6337=888},{2191=1},1,{},皮肤自选,,
5803,10286,{6336=30;6337=30},{2337=1},1,{},螣螣蛇·新年快乐,,
5804,10286,{6336=30;6337=30},{2338=1},1,{},螣螣蛇·好多钱钱,,
5805,10286,{6336=50;6337=50},{9071=1},1,{},龙蛇帽,,
5806,10286,{6336=100;6337=100},{2547=1},1,{},喜乐良宵,,
5807,10286,{rmb=1888;6336=18;6337=18},{922=1},50,{},S级精灵球*1,,
5808,10286,{6336=5;6337=5},{6338=2},100,{},元宵*2,,
5809,10286,{6336=20;6337=20},{talent_point=20},100,{},天赋点*2,,
5810,10286,{6336=20;6337=20},{453=20},100,{},特权币*2,,
5811,10286,{6336=10;6337=10},{502=5},100,{},万能碎片*1,,
5812,10286,{6336=20;6337=20},{521=5},100,{},万能碎片*1,,
5813,10286,{6336=30;6337=30},{539=5},100,{},万能碎片*1,,
5814,10286,{6336=30;6337=30},{501=10},100,{},饰品升星道具*1,,
5815,10286,{6336=20;6337=20},{519=10},50,{},抽卡券*1,,
5816,10286,{6336=10;6337=10},{503=10},50,{},饰品抽卡券*2,,
5817,10286,{6336=10;6337=10},{520=5},50,{},探险器抽卡券*1,,
5818,10286,{6336=1},{gold=50000},500,{},金币*5W,,
5819,10286,{6336=10},{5000=50},500,{},晶石盒子*5,,
5820,10286,{6336=10},{2102=10},500,{},蓝强化*1,,
5821,10286,{6337=10},{930=50},500,{},能量药剂*5,,
5822,10286,{6337=10},{902=10},500,{},高级好感度礼盒*1,,
5823,10286,{6337=10},{850=200},500,{},蓝色潜能石*20,,
5824,10286,{6336=10},{2103=1},500,{},蓝强化*1,,
5825,10286,{6337=10},{851=20},500,{},蓝色潜能石*20,,
5900,10287,{6330=10},{talent_point=3},2000,{},天赋点*3,,
5901,10287,{6330=1},{515=1},1000,{},体力药水(中)*1,,
5902,10287,{6330=1},{502=2},1000,{},万能升星碎片*1,,
5903,10287,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
5904,10287,{6330=5},{539=1},1000,{},粉色万能*1,,
5905,10287,{6330=100},{6059=1},500,{},饰品觉醒选择箱子*1,,
5906,10287,{6330=3},{501=2},2000,{},翡翠星石*2,,
5907,10287,{6330=2},{519=10},1000,{},抽卡券*10,,
5908,10287,{6330=2},{503=10},1000,{},金钥匙*10,,
5909,10287,{6330=2},{520=10},1000,{},探险器抽卡*10,,
5910,10287,{6330=1},{gold=300000},1000,{},金币*10w,,
5911,10287,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
5912,10287,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
5913,10287,{6330=2},{2102=1},1000,{},中级强化石*1,,
5914,10287,{6330=5},{2103=1},1000,{},紫强化*1,,
5915,10287,{6330=2},{5000=5},1000,{},能量药剂*5,,
5916,10287,{6330=5},{602=1},1000,{},银项链*1,,
5917,10287,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
5918,10287,{6330=2},{850=20},2000,{},蓝色潜能石*20,,
5919,10287,{6330=2},{851=2},2000,{},紫色潜能石*2,,
5920,10287,{6330=1},{121=1},1000,{},洗练核心,,
5921,10287,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
5922,10287,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
5923,10287,{6330=1000},{2195=1},5,{},热门精灵皮肤随机盲盒,,
5924,10287,{6330=1500},{6200=1},10,{},全史诗精灵随机盲盒,,
5925,10287,{6330=1000},{6915=1},1,{},全橙色携带道具宝箱,,
5926,10287,{6330=10000},{6199=1},1,{},全史诗精灵自选,,
5927,10287,{6330=10000},{2191=1},1,{},全皮肤自选,,
5928,10287,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
5929,10287,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
5930,10287,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
5931,10287,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
5932,10287,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
5933,10287,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
5934,10287,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
5935,10287,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
5936,10287,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
5937,10287,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
5938,10287,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
5939,10287,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
5940,10287,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
5941,10287,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
5942,10287,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
5943,10287,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
5944,10287,{6330=1000},{8037=1},1,{},圣翼红莲,,
5945,10287,{6330=1000},{8023=1},1,{},圣诞老人,,
5946,10287,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
5947,10287,{6330=1000},{8029=1},1,{},梦华秋月,,
6000,10288,{6071=20},{2152=1},200,{},紫携带万能*1,,
6001,10288,{6071=60},{945=1},50,{},紫携带任选*1,,
6002,10288,{6071=120},{2153=1},100,{},橙携带万能*1,,
6003,10288,{6071=600},{2154=1},80,{},玫红万能*1,,
6004,10288,{6071=2000},{6915=1},5,{},全橙色携带宝箱,,
6005,10288,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
6006,10288,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
6007,10288,{6071=8000},{6919=1},2,{},红色携带道具宝箱III,,
6008,10288,{6071=8000},{6920=1},2,{},红色携带道具宝箱IV,,
6009,10288,{6071=10000},{6921=1},5,{},红色携带道具宝箱V,,
6010,10288,{6071=10000},{6922=1},5,{},红色携带道具宝箱VI,,
6011,10288,{6349=10},{850=40},500,{},蓝色潜能石*40,,
6012,10288,{6349=10},{5000=5},500,{},晶石盒子*5,,
6013,10288,{6349=20},{930=5},500,{},能量药剂*5,,
6014,10288,{6349=20},{13=10},1000,{},美味之水*10,,
6015,10288,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
6016,10288,{6349=10},{2101=5},200,{},初级强化石*5,,
6017,10288,{6349=10},{451=20},1000,{},普通努力币*20,,
6018,10288,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
6019,10288,{6349=50},{526=1},100,{},限时抽卡券*1,,
6020,10288,{6349=50},{453=20},100,{},特权币*20,,
6021,10288,{6349=50},{talent_point=5},100,{},天赋点*5,,
6022,10288,{6349=50},{4000=100},100,{},探险零件*100,,
6023,10288,{6349=2000},{9100=1},10,{},世界盲盒*1,,
6024,10288,{6349=2},{gold=50000},9999,{},金币*5W,,
6025,10288,{6349=10},{100=1},1000,{},饰品图纸,,
6100,10289,{2152=8},{2153=1},50,{},紫色万能石换橙色万能石,,
6101,10289,{2153=6},{2154=1},50,{},橙色万能石换玫红万能石,,
6102,10289,{2253=1},{rmb=100000},10,{},青木的信物,,
6103,10289,{2258=1},{rmb=100000},10,{},紫竽的信物,,
6104,10289,{2255=1},{rmb=200000},10,{},小智(活动限定)的信物,,
6105,10289,{2256=1},{rmb=200000},10,{},小刚(活动限定)的信物,,
6106,10289,{2257=1},{rmb=200000},10,{},小次郎(万圣节)的信物,,
6107,10289,{2259=1},{rmb=200000},10,{},奇树(圣诞节)的信物,,
6108,10289,{2249=1},{rmb=300000},10,{},妮莫的信物,,
6109,10289,{2250=1},{rmb=300000},10,{},八朔的信物,,
6110,10289,{2251=1},{rmb=300000},10,{},波琵的信物,,
6111,10289,{2254=1},{rmb=500000},10,{},小光的信物,,
6112,10289,{2252=1},{rmb=1000000},5,{},小霞(夏日限定)的信物,,
6113,10289,{2260=1},{rmb=1000000},5,{},武藏(新春限定)的信物,,
6114,10289,{6218=1},{rmb=388888},5,{},神话自选箱子置换,,
6115,10289,{6200=1},{rmb=18888},100,{},史诗神兽随机盲盒,,
6116,10289,{3128=1},{20761=1},1000,{},超梦碎片,,
6117,10289,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
6118,10289,{rmb=5000;451=10000},{452=500},1000,{},努力币置换,,
6119,10289,{talent_point=1000},{9016=10},50,{},天赋点置换,,
6120,10289,{6199=1},{rmb=88888},50,{},史诗自选箱子置换,,
6121,10289,{6917=1},{6071=8000},2,{},红色携带道具宝箱I,,
6122,10289,{6918=1},{6071=8000},2,{},红色携带道具宝箱II,,
6123,10289,{6919=1},{6071=8000},2,{},红色携带道具宝箱III,,
6124,10289,{6920=1},{6071=8000},2,{},红色携带道具宝箱IV,,
6125,10289,{2194=1},{rmb=58888},10,{},全皮肤随机盲盒,,
6126,10290,{453=20000;9016=1000;4000=300000;talent_point=20000;529=990000;rmb=10000000;6059=500},{gold=1},1,{},回收,,
6127,10290,{529=990000;6071=10000;4000=500000;9016=1500;2154=100;rmb=10000000;6059=1000},{gold=1},1,{},回收,,
6128,10290,{529=990000;6071=20000;4000=800000;9016=2000;2154=200;rmb=10000000;6059=2000},{gold=1},1,{},回收,,
6129,10290,{6071=3000;4000=50000;521=1888;2154=20;452=6000;9016=200;124=4000;gold=800000000;539=1288},{gold=1},1,{},回收,,
6130,10290,{6071=4000;4000=80000;talent_point=8000;2154=50;452=10000;453=8000;9016=300;124=5000;gold=1200000000;6059=200},{gold=1},1,{},回收,,
6131,10290,{529=500000;9016=200;4000=30000;gold=500000000;9100=50;2154=3;rmb=3000000;2153=20},{gold=1},1,{},回收,,
6132,10290,{6059=200;talent_point=8000;2153=50;453=8000;9016=500;529=800000;gold=1000000000;9100=100;2154=5;rmb=6000000;4000=100000},{gold=1},1,{},回收,,
6200,10291,{6330=10},{talent_point=3},2000,{},天赋点*3,,
6201,10291,{6330=1},{515=1},1000,{},体力药水(中)*1,,
6202,10291,{6330=1},{502=2},1000,{},万能升星碎片*1,,
6203,10291,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
6204,10291,{6330=5},{539=1},1000,{},粉色万能*1,,
6205,10291,{6330=100},{6059=1},500,{},饰品觉醒选择箱子*1,,
6206,10291,{6330=3},{501=2},2000,{},翡翠星石*2,,
6207,10291,{6330=2},{519=10},1000,{},抽卡券*10,,
6208,10291,{6330=2},{503=10},1000,{},金钥匙*10,,
6209,10291,{6330=2},{520=10},1000,{},探险器抽卡*10,,
6210,10291,{6330=1},{gold=300000},1000,{},金币*10w,,
6211,10291,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
6212,10291,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
6213,10291,{6330=2},{2102=1},1000,{},中级强化石*1,,
6214,10291,{6330=5},{2103=1},1000,{},紫强化*1,,
6215,10291,{6330=2},{5000=5},1000,{},能量药剂*5,,
6216,10291,{6330=5},{602=1},1000,{},银项链*1,,
6217,10291,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
6218,10291,{6330=2},{850=20},2000,{},蓝色潜能石*20,,
6219,10291,{6330=2},{851=2},2000,{},紫色潜能石*2,,
6220,10291,{6330=1},{121=1},1000,{},洗练核心,,
6221,10291,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
6222,10291,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
6223,10291,{6330=1000},{2195=1},5,{},热门精灵皮肤随机盲盒,,
6224,10291,{6330=1500},{6200=1},10,{},全史诗精灵随机盲盒,,
6225,10291,{6330=1000},{6915=1},1,{},全橙色携带道具宝箱,,
6226,10291,{6330=10000},{6199=1},1,{},全史诗精灵自选,,
6227,10291,{6330=10000},{2191=1},1,{},全皮肤自选,,
6228,10291,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
6229,10291,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
6230,10291,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
6231,10291,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
6232,10291,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
6233,10291,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
6234,10291,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
6235,10291,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
6236,10291,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
6237,10291,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
6238,10291,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
6239,10291,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
6240,10291,{6330=5000},{8070=1},1,{},幻梦试剂,,
6241,10291,{6330=5000},{8071=1},1,{},雷电祥云,,
6242,10291,{6330=5000},{8072=1},1,{},天命猴,,
6243,10291,{6330=5000},{8073=1},1,{},多闻天王,,
6244,10291,{6330=5000},{8074=1},1,{},持国天王,,
6245,10291,{6330=5000},{8075=1},1,{},杀戮电锯,,
6246,10291,{6330=5000},{8076=1},1,{},深渊祭坛,,
6247,10291,{6330=5000},{8077=1},1,{},电音狂想,,
6248,10291,{6330=5000},{8078=1},1,{},皇家骑士,,
6249,10291,{6330=5000},{8079=1},1,{},虎先锋,,
6300,10292,{6071=20},{2152=1},200,{},紫携带万能*1,,
6301,10292,{6071=60},{945=1},50,{},紫携带任选*1,,
6302,10292,{6071=120},{2153=1},100,{},橙携带万能*1,,
6303,10292,{6071=600},{2154=1},80,{},玫红万能*1,,
6304,10292,{6071=2000},{6915=1},5,{},全橙色携带宝箱,,
6305,10292,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
6306,10292,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
6307,10292,{6071=8000},{6919=1},2,{},红色携带道具宝箱III,,
6308,10292,{6071=8000},{6920=1},2,{},红色携带道具宝箱IV,,
6309,10292,{6071=10000},{6921=1},5,{},红色携带道具宝箱V,,
6310,10292,{6071=10000},{6922=1},10,{},红色携带道具宝箱VI,,
6311,10292,{6349=10},{850=40},500,{},蓝色潜能石*40,,
6312,10292,{6349=10},{5000=5},500,{},晶石盒子*5,,
6313,10292,{6349=20},{930=5},500,{},能量药剂*5,,
6314,10292,{6349=20},{13=10},1000,{},美味之水*10,,
6315,10292,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
6316,10292,{6349=10},{2101=5},200,{},初级强化石*5,,
6317,10292,{6349=10},{451=20},1000,{},普通努力币*20,,
6318,10292,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
6319,10292,{6349=50},{526=1},100,{},限时抽卡券*1,,
6320,10292,{6349=50},{453=20},100,{},特权币*20,,
6321,10292,{6349=50},{talent_point=5},100,{},天赋点*5,,
6322,10292,{6349=50},{4000=100},100,{},探险零件*100,,
6323,10292,{6349=2000},{9100=1},10,{},世界盲盒*1,,
6324,10292,{6349=2},{gold=50000},9999,{},金币*5W,,
6325,10292,{6349=10},{100=1},1000,{},饰品图纸,,
6400,10293,{2152=8},{2153=1},50,{},紫色万能石换橙色万能石,,
6401,10293,{2153=6},{2154=1},50,{},橙色万能石换玫红万能石,,
6402,10293,{2253=1},{rmb=100000},10,{},青木的信物,,
6403,10293,{2258=1},{rmb=100000},10,{},紫竽的信物,,
6404,10293,{2255=1},{rmb=200000},10,{},小智(活动限定)的信物,,
6405,10293,{2256=1},{rmb=200000},10,{},小刚(活动限定)的信物,,
6406,10293,{2257=1},{rmb=200000},10,{},小次郎(万圣节)的信物,,
6407,10293,{2259=1},{rmb=200000},10,{},奇树(圣诞节)的信物,,
6408,10293,{2249=1},{rmb=300000},10,{},妮莫的信物,,
6409,10293,{2250=1},{rmb=300000},10,{},八朔的信物,,
6410,10293,{2251=1},{rmb=300000},10,{},波琵的信物,,
6411,10293,{2254=1},{rmb=500000},10,{},小光的信物,,
6412,10293,{2252=1},{rmb=1000000},5,{},小霞(夏日限定)的信物,,
6413,10293,{2260=1},{rmb=1000000},5,{},武藏(新春限定)的信物,,
6414,10293,{6218=1},{rmb=388888},5,{},神话自选箱子置换,,
6415,10293,{6200=1},{rmb=18888},100,{},史诗神兽随机盲盒,,
6416,10293,{2194=1},{rmb=58888},10,{},全皮肤随机盲盒,,
6417,10293,{3128=1},{20761=1},1000,{},超梦碎片,,
6418,10293,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
6419,10293,{rmb=5000;451=10000},{452=500},1000,{},努力币置换,,
6420,10293,{talent_point=1000},{9016=10},50,{},天赋点置换,,
6421,10293,{6199=1},{rmb=88888},50,{},史诗自选箱子置换,,
6422,10293,{6917=1},{6071=8000},2,{},红色携带道具宝箱I,,
6423,10293,{6918=1},{6071=8000},2,{},红色携带道具宝箱II,,
6424,10293,{6919=1},{6071=8000},2,{},红色携带道具宝箱III,,
6425,10293,{6920=1},{6071=8000},2,{},红色携带道具宝箱IV,,
6500,10294,{6341=2},{6343=1},1000,{},柳叶草盒,,
6501,10294,{6341=20},{6344=1},500,{},踏青礼盒,,
6502,10294,{6341=20},{2001=1},1,{},草苗龟头像框,,
6503,10294,{6341=20},{502=10},500,{},普通万能碎片,,
6504,10294,{6341=20},{521=3},500,{},神兽万能碎片,,
6505,10294,{6341=10},{5000=5},500,{},晶石盒子*5,,
6506,10294,{6341=20},{930=5},500,{},能量药剂*5,,
6507,10294,{6341=20},{13=10},1000,{},美味之水*10,,
6508,10294,{6341=10},{900=2},200,{},初级好感度礼盒*5,,
6509,10294,{6341=10},{2101=5},200,{},初级强化石*5,,
6510,10294,{6341=10},{451=20},1000,{},普通努力币*20,,
6511,10294,{6341=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
6512,10294,{6341=50},{526=1},100,{},限时抽卡券*1,,
6513,10294,{6341=50},{453=20},100,{},特权币*20,,
6514,10294,{6341=50},{talent_point=5},100,{},天赋点*5,,
6515,10294,{6341=50},{4000=100},100,{},探险零件*100,,
6516,10294,{6341=2000},{9100=1},10,{},世界盲盒*1,,
6517,10294,{6341=2},{gold=50000},9999,{},金币*5W,,
6518,10294,{6341=10},{100=1},1000,{},饰品图纸,,
