变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
4045,10608,6,,{6336=100;6337=100},1,30,30,30,1
4046,10609,6,,{6336=100;6337=100},1,30,30,30,1
4047,10610,6,,{6336=100;6337=100},1,30,30,30,1
4048,10701,6,,{6336=100;6337=100},1,30,30,30,1
4049,10702,6,,{6336=100;6337=100},1,30,30,30,1
4050,10703,6,,{6336=100;6337=100},1,30,30,30,1
4051,10704,6,,{6336=100;6337=100},1,30,30,30,1
4052,10705,6,,{6336=100;6337=100},1,30,30,30,1
4053,10706,6,,{6336=100;6337=100},1,30,30,30,1
4054,10707,6,,{6336=100;6337=100},1,30,30,30,1
4055,10708,6,,{6336=100;6337=100},1,30,30,30,1
4056,10709,6,,{6336=100;6337=100},1,30,30,30,1
4057,10710,6,,{6336=100;6337=100},1,30,30,30,1
4058,10801,6,,{6336=100;6337=100},1,30,30,30,1
4059,10802,6,,{6336=100;6337=100},1,30,30,30,1
4060,10803,6,,{6336=100;6337=100},1,30,30,30,1
4061,10804,6,,{6336=100;6337=100},1,30,30,30,1
4062,10805,6,,{6336=100;6337=100},1,30,30,30,1
4063,10806,6,,{6336=100;6337=100},1,30,30,30,1
4064,10807,6,,{6336=100;6337=100},1,30,30,30,1
4065,10808,6,,{6336=100;6337=100},1,30,30,30,1
4066,10809,6,,{6336=100;6337=100},1,30,30,30,1
4067,10810,6,,{6336=100;6337=100},1,30,30,30,1
4068,10901,6,,{6336=100;6337=100},1,30,30,30,1
4069,10902,6,,{6336=100;6337=100},1,30,30,30,1
4070,10903,6,,{6336=100;6337=100},1,30,30,30,1
4071,10904,6,,{6336=100;6337=100},1,30,30,30,1
4072,10905,6,,{6336=100;6337=100},1,30,30,30,1
4073,10906,6,,{6336=100;6337=100},1,30,30,30,1
4074,10907,6,,{6336=100;6337=100},1,30,30,30,1
4075,10908,6,,{6336=100;6337=100},1,30,30,30,1
4076,10909,6,,{6336=100;6337=100},1,30,30,30,1
4077,10910,6,,{6336=100;6337=100},1,30,30,30,1
4078,11001,6,,{6336=100;6337=100},1,30,30,30,1
4079,11002,6,,{6336=100;6337=100},1,30,30,30,1
4080,11003,6,,{6336=100;6337=100},1,30,30,30,1
4081,11004,6,,{6336=100;6337=100},1,30,30,30,1
4082,11005,6,,{6336=100;6337=100},1,30,30,30,1
4083,11006,6,,{6336=100;6337=100},1,30,30,30,1
4084,11007,6,,{6336=100;6337=100},1,30,30,30,1
4085,11008,6,,{6336=100;6337=100},1,30,30,30,1
4086,11009,6,,{6336=100;6337=100},1,30,30,30,1
4087,11010,6,,{6336=100;6337=100},1,30,30,30,1
4088,11101,6,,{6336=100;6337=100},1,30,30,30,1
4089,11102,6,,{6336=100;6337=100},1,30,30,30,1
4090,11103,6,,{6336=100;6337=100},1,30,30,30,1
4091,11104,6,,{6336=100;6337=100},1,30,30,30,1
4092,11105,6,,{6336=100;6337=100},1,30,30,30,1
4093,11106,6,,{6336=100;6337=100},1,30,30,30,1
4094,11107,6,,{6336=100;6337=100},1,30,30,30,1
4095,11108,6,,{6336=100;6337=100},1,30,30,30,1
4096,11109,6,,{6336=100;6337=100},1,30,30,30,1
4097,11110,6,,{6336=100;6337=100},1,30,30,30,1
4098,11201,6,,{6336=100;6337=100},1,30,30,30,1
4099,11202,6,,{6336=100;6337=100},1,30,30,30,1
4100,11203,6,,{6336=100;6337=100},1,30,30,30,1
4101,11204,6,,{6336=100;6337=100},1,30,30,30,1
4102,11205,6,,{6336=100;6337=100},1,30,30,30,1
4103,11206,6,,{6336=100;6337=100},1,30,30,30,1
4104,11207,6,,{6336=100;6337=100},1,30,30,30,1
4105,11208,6,,{6336=100;6337=100},1,30,30,30,1
4106,11209,6,,{6336=100;6337=100},1,30,30,30,1
4107,11210,6,,{6336=100;6337=100},1,30,30,30,1
4108,11301,6,,{6336=100;6337=100},1,30,30,30,1
4109,11302,6,,{6336=100;6337=100},1,30,30,30,1
4110,11303,6,,{6336=100;6337=100},1,30,30,30,1
4111,11304,6,,{6336=100;6337=100},1,30,30,30,1
4112,11305,6,,{6336=100;6337=100},1,30,30,30,1
4113,11306,6,,{6336=100;6337=100},1,30,30,30,1
4114,11307,6,,{6336=100;6337=100},1,30,30,30,1
4115,11308,6,,{6336=100;6337=100},1,30,30,30,1
4116,11309,6,,{6336=100;6337=100},1,30,30,30,1
4117,11310,6,,{6336=100;6337=100},1,30,30,30,1
4118,11401,6,,{6336=100;6337=100},1,30,30,30,1
4119,11402,6,,{6336=100;6337=100},1,30,30,30,1
4120,11403,6,,{6336=100;6337=100},1,30,30,30,1
4121,11404,6,,{6336=100;6337=100},1,30,30,30,1
4122,11405,6,,{6336=100;6337=100},1,30,30,30,1
4123,11406,6,,{6336=100;6337=100},1,30,30,30,1
4124,11407,6,,{6336=100;6337=100},1,30,30,30,1
4125,11408,6,,{6336=100;6337=100},1,30,30,30,1
4126,11409,6,,{6336=100;6337=100},1,30,30,30,1
4127,11410,6,,{6336=100;6337=100},1,30,30,30,1
4128,11501,6,,{6336=100;6337=100},1,30,30,30,1
4129,11502,6,,{6336=100;6337=100},1,30,30,30,1
4130,11503,6,,{6336=100;6337=100},1,30,30,30,1
4131,11504,6,,{6336=100;6337=100},1,30,30,30,1
4132,11505,6,,{6336=100;6337=100},1,30,30,30,1
4133,11506,6,,{6336=100;6337=100},1,30,30,30,1
4134,11507,6,,{6336=100;6337=100},1,30,30,30,1
4135,11508,6,,{6336=100;6337=100},1,30,30,30,1
4136,11509,6,,{6336=100;6337=100},1,30,30,30,1
4137,11510,6,,{6336=100;6337=100},1,30,30,30,1
4138,11601,6,,{6336=100;6337=100},1,30,30,30,1
4139,11602,6,,{6336=100;6337=100},1,30,30,30,1
4140,11603,6,,{6336=100;6337=100},1,30,30,30,1
4141,11604,6,,{6336=100;6337=100},1,30,30,30,1
4142,11605,6,,{6336=100;6337=100},1,30,30,30,1
4143,11606,6,,{6336=100;6337=100},1,30,30,30,1
4144,11607,6,,{6336=100;6337=100},1,30,30,30,1
4145,11608,6,,{6336=100;6337=100},1,30,30,30,1
4146,11609,6,,{6336=100;6337=100},1,30,30,30,1
4147,11610,6,,{6336=100;6337=100},1,30,30,30,1
4148,11701,6,,{6336=100;6337=100},1,30,30,30,1
4149,11702,6,,{6336=100;6337=100},1,30,30,30,1
4150,11703,6,,{6336=100;6337=100},1,30,30,30,1
4151,11704,6,,{6336=100;6337=100},1,30,30,30,1
4152,11705,6,,{6336=100;6337=100},1,30,30,30,1
4153,11706,6,,{6336=100;6337=100},1,30,30,30,1
4154,11707,6,,{6336=100;6337=100},1,30,30,30,1
4155,11708,6,,{6336=100;6337=100},1,30,30,30,1
4156,11709,6,,{6336=100;6337=100},1,30,30,30,1
4157,11710,6,,{6336=100;6337=100},1,30,30,30,1
4158,11801,6,,{6336=100;6337=100},1,30,30,30,1
4159,11802,6,,{6336=100;6337=100},1,30,30,30,1
4160,11803,6,,{6336=100;6337=100},1,30,30,30,1
4161,11804,6,,{6336=100;6337=100},1,30,30,30,1
4162,11805,6,,{6336=100;6337=100},1,30,30,30,1
4163,11806,6,,{6336=100;6337=100},1,30,30,30,1
4164,11807,6,,{6336=100;6337=100},1,30,30,30,1
4165,11808,6,,{6336=100;6337=100},1,30,30,30,1
4166,11809,6,,{6336=100;6337=100},1,30,30,30,1
4167,11810,6,,{6336=100;6337=100},1,30,30,30,1
4168,11901,6,,{6336=100;6337=100},1,30,30,30,1
4169,11902,6,,{6336=100;6337=100},1,30,30,30,1
4170,11903,6,,{6336=100;6337=100},1,30,30,30,1
4171,11904,6,,{6336=100;6337=100},1,30,30,30,1
4172,11905,6,,{6336=100;6337=100},1,30,30,30,1
4173,11906,6,,{6336=100;6337=100},1,30,30,30,1
4174,11907,6,,{6336=100;6337=100},1,30,30,30,1
4175,11908,6,,{6336=100;6337=100},1,30,30,30,1
4176,11909,6,,{6336=100;6337=100},1,30,30,30,1
4177,11910,6,,{6336=100;6337=100},1,30,30,30,1
4178,12001,6,,{6336=100;6337=100},1,30,30,30,1
4179,12002,6,,{6336=100;6337=100},1,30,30,30,1
4180,12003,6,,{6336=100;6337=100},1,30,30,30,1
4181,12004,6,,{6336=100;6337=100},1,30,30,30,1
4182,12005,6,,{6336=100;6337=100},1,30,30,30,1
4183,12006,6,,{6336=100;6337=100},1,30,30,30,1
4184,12007,6,,{6336=100;6337=100},1,30,30,30,1
4185,12008,6,,{6336=100;6337=100},1,30,30,30,1
4186,12009,6,,{6336=100;6337=100},1,30,30,30,1
4187,12010,6,,{6336=100;6337=100},1,30,30,30,1
4188,12101,6,,{6336=100;6337=100},1,30,30,30,1
4189,12102,6,,{6336=100;6337=100},1,30,30,30,1
4190,12103,6,,{6336=100;6337=100},1,30,30,30,1
4191,12104,6,,{6336=100;6337=100},1,30,30,30,1
4192,12105,6,,{6336=100;6337=100},1,30,30,30,1
4193,12106,6,,{6336=100;6337=100},1,30,30,30,1
4194,12107,6,,{6336=100;6337=100},1,30,30,30,1
4195,12108,6,,{6336=100;6337=100},1,30,30,30,1
4196,12109,6,,{6336=100;6337=100},1,30,30,30,1
4197,12110,6,,{6336=100;6337=100},1,30,30,30,1
4198,12201,6,,{6336=100;6337=100},1,30,30,30,1
4199,12202,6,,{6336=100;6337=100},1,30,30,30,1
4200,12203,6,,{6336=100;6337=100},1,30,30,30,1
4201,12204,6,,{6336=100;6337=100},1,30,30,30,1
4202,12205,6,,{6336=100;6337=100},1,30,30,30,1
4203,12206,6,,{6336=100;6337=100},1,30,30,30,1
4204,12207,6,,{6336=100;6337=100},1,30,30,30,1
4205,12208,6,,{6336=100;6337=100},1,30,30,30,1
4206,12209,6,,{6336=100;6337=100},1,30,30,30,1
4207,12210,6,,{6336=100;6337=100},1,30,30,30,1
4208,12301,6,,{6336=100;6337=100},1,30,30,30,1
4209,12302,6,,{6336=100;6337=100},1,30,30,30,1
4210,12303,6,,{6336=100;6337=100},1,30,30,30,1
4211,12304,6,,{6336=100;6337=100},1,30,30,30,1
4212,12305,6,,{6336=100;6337=100},1,30,30,30,1
4213,12306,6,,{6336=100;6337=100},1,30,30,30,1
4214,12307,6,,{6336=100;6337=100},1,30,30,30,1
4215,12308,6,,{6336=100;6337=100},1,30,30,30,1
4216,12309,6,,{6336=100;6337=100},1,30,30,30,1
4217,12310,6,,{6336=100;6337=100},1,30,30,30,1
4218,12401,6,,{6336=100;6337=100},1,30,30,30,1
4219,12402,6,,{6336=100;6337=100},1,30,30,30,1
4220,12403,6,,{6336=100;6337=100},1,30,30,30,1
4221,12404,6,,{6336=100;6337=100},1,30,30,30,1
4222,12405,6,,{6336=100;6337=100},1,30,30,30,1
4223,12406,6,,{6336=100;6337=100},1,30,30,30,1
4224,12407,6,,{6336=100;6337=100},1,30,30,30,1
4225,12408,6,,{6336=100;6337=100},1,30,30,30,1
4226,12409,6,,{6336=100;6337=100},1,30,30,30,1
4227,12410,6,,{6336=100;6337=100},1,30,30,30,1
4228,12501,6,,{6336=100;6337=100},1,30,30,30,1
4229,12502,6,,{6336=100;6337=100},1,30,30,30,1
4230,12503,6,,{6336=100;6337=100},1,30,30,30,1
4231,12504,6,,{6336=100;6337=100},1,30,30,30,1
4232,12505,6,,{6336=100;6337=100},1,30,30,30,1
4233,12506,6,,{6336=100;6337=100},1,30,30,30,1
4234,12507,6,,{6336=100;6337=100},1,30,30,30,1
4235,12508,6,,{6336=100;6337=100},1,30,30,30,1
4236,12509,6,,{6336=100;6337=100},1,30,30,30,1
4237,12510,6,,{6336=100;6337=100},1,30,30,30,1
4238,12601,6,,{6336=100;6337=100},1,30,30,30,1
4239,12602,6,,{6336=100;6337=100},1,30,30,30,1
4240,12603,6,,{6336=100;6337=100},1,30,30,30,1
4241,12604,6,,{6336=100;6337=100},1,30,30,30,1
4242,12605,6,,{6336=100;6337=100},1,30,30,30,1
4243,12606,6,,{6336=100;6337=100},1,30,30,30,1
4244,12607,6,,{6336=100;6337=100},1,30,30,30,1
4245,12608,6,,{6336=100;6337=100},1,30,30,30,1
4246,12609,6,,{6336=100;6337=100},1,30,30,30,1
4247,12610,6,,{6336=100;6337=100},1,30,30,30,1
4248,12701,6,,{6336=100;6337=100},1,30,30,30,1
4249,12702,6,,{6336=100;6337=100},1,30,30,30,1
4250,12703,6,,{6336=100;6337=100},1,30,30,30,1
4251,12704,6,,{6336=100;6337=100},1,30,30,30,1
4252,12705,6,,{6336=100;6337=100},1,30,30,30,1
4253,12706,6,,{6336=100;6337=100},1,30,30,30,1
4254,12707,6,,{6336=100;6337=100},1,30,30,30,1
4255,12708,6,,{6336=100;6337=100},1,30,30,30,1
4256,12709,6,,{6336=100;6337=100},1,30,30,30,1
4257,12710,6,,{6336=100;6337=100},1,30,30,30,1
4258,12801,6,,{6336=100;6337=100},1,30,30,30,1
4259,12802,6,,{6336=100;6337=100},1,30,30,30,1
4260,12803,6,,{6336=100;6337=100},1,30,30,30,1
4261,12804,6,,{6336=100;6337=100},1,30,30,30,1
4262,12805,6,,{6336=100;6337=100},1,30,30,30,1
4263,12806,6,,{6336=100;6337=100},1,30,30,30,1
4264,12807,6,,{6336=100;6337=100},1,30,30,30,1
4265,12808,6,,{6336=100;6337=100},1,30,30,30,1
4266,12809,6,,{6336=100;6337=100},1,30,30,30,1
4267,12810,6,,{6336=100;6337=100},1,30,30,30,1
4268,12901,6,,{6336=100;6337=100},1,30,30,30,1
4269,12902,6,,{6336=100;6337=100},1,30,30,30,1
4270,12903,6,,{6336=100;6337=100},1,30,30,30,1
4271,12904,6,,{6336=100;6337=100},1,30,30,30,1
4272,12905,6,,{6336=100;6337=100},1,30,30,30,1
4273,12906,6,,{6336=100;6337=100},1,30,30,30,1
4274,12907,6,,{6336=100;6337=100},1,30,30,30,1
4275,12908,6,,{6336=100;6337=100},1,30,30,30,1
4276,12909,6,,{6336=100;6337=100},1,30,30,30,1
4277,12910,6,,{6336=100;6337=100},1,30,30,30,1
4278,13001,6,,{6336=100;6337=100},1,30,30,30,1
4279,13002,6,,{6336=100;6337=100},1,30,30,30,1
4280,13003,6,,{6336=100;6337=100},1,30,30,30,1
4281,13004,6,,{6336=100;6337=100},1,30,30,30,1
4282,13005,6,,{6336=100;6337=100},1,30,30,30,1
4283,13006,6,,{6336=100;6337=100},1,30,30,30,1
4284,13007,6,,{6336=100;6337=100},1,30,30,30,1
4285,13008,6,,{6336=100;6337=100},1,30,30,30,1
4286,13009,6,,{6336=100;6337=100},1,30,30,30,1
4287,13010,6,,{6336=100;6337=100},1,30,30,30,1
4288,13101,6,,{6336=100;6337=100},1,30,30,30,1
4289,13102,6,,{6336=100;6337=100},1,30,30,30,1
4290,13103,6,,{6336=100;6337=100},1,30,30,30,1
4291,13104,6,,{6336=100;6337=100},1,30,30,30,1
4292,13105,6,,{6336=100;6337=100},1,30,30,30,1
4293,13106,6,,{6336=100;6337=100},1,30,30,30,1
4294,13107,6,,{6336=100;6337=100},1,30,30,30,1
4295,13108,6,,{6336=100;6337=100},1,30,30,30,1
4296,13109,6,,{6336=100;6337=100},1,30,30,30,1
4297,13110,6,,{6336=100;6337=100},1,30,30,30,1
4298,13201,6,,{6336=100;6337=100},1,30,30,30,1
4299,13202,6,,{6336=100;6337=100},1,30,30,30,1
4300,13203,6,,{6336=100;6337=100},1,30,30,30,1
4301,13204,6,,{6336=100;6337=100},1,30,30,30,1
4302,13205,6,,{6336=100;6337=100},1,30,30,30,1
4303,13206,6,,{6336=100;6337=100},1,30,30,30,1
4304,13207,6,,{6336=100;6337=100},1,30,30,30,1
4305,13208,6,,{6336=100;6337=100},1,30,30,30,1
4306,13209,6,,{6336=100;6337=100},1,30,30,30,1
4307,13210,6,,{6336=100;6337=100},1,30,30,30,1
4308,13301,6,,{6336=100;6337=100},1,30,30,30,1
4309,13302,6,,{6336=100;6337=100},1,30,30,30,1
4310,13303,6,,{6336=100;6337=100},1,30,30,30,1
4311,13304,6,,{6336=100;6337=100},1,30,30,30,1
4312,13305,6,,{6336=100;6337=100},1,30,30,30,1
4313,13306,6,,{6336=100;6337=100},1,30,30,30,1
4314,13307,6,,{6336=100;6337=100},1,30,30,30,1
4315,13308,6,,{6336=100;6337=100},1,30,30,30,1
4316,13309,6,,{6336=100;6337=100},1,30,30,30,1
4317,13310,6,,{6336=100;6337=100},1,30,30,30,1
4318,13401,6,,{6336=100;6337=100},1,30,30,30,1
4319,13402,6,,{6336=100;6337=100},1,30,30,30,1
4320,13403,6,,{6336=100;6337=100},1,30,30,30,1
4321,13404,6,,{6336=100;6337=100},1,30,30,30,1
4322,13405,6,,{6336=100;6337=100},1,30,30,30,1
4323,13406,6,,{6336=100;6337=100},1,30,30,30,1
4324,13407,6,,{6336=100;6337=100},1,30,30,30,1
4325,13408,6,,{6336=100;6337=100},1,30,30,30,1
4326,13409,6,,{6336=100;6337=100},1,30,30,30,1
4327,13410,6,,{6336=100;6337=100},1,30,30,30,1
4328,13501,6,,{6336=100;6337=100},1,30,30,30,1
4329,13502,6,,{6336=100;6337=100},1,30,30,30,1
4330,13503,6,,{6336=100;6337=100},1,30,30,30,1
4331,13504,6,,{6336=100;6337=100},1,30,30,30,1
4332,13505,6,,{6336=100;6337=100},1,30,30,30,1
4333,13506,6,,{6336=100;6337=100},1,30,30,30,1
4334,13507,6,,{6336=100;6337=100},1,30,30,30,1
4335,13508,6,,{6336=100;6337=100},1,30,30,30,1
4336,13509,6,,{6336=100;6337=100},1,30,30,30,1
4337,13510,6,,{6336=100;6337=100},1,30,30,30,1
4338,13601,6,,{6336=100;6337=100},1,30,30,30,1
4339,13602,6,,{6336=100;6337=100},1,30,30,30,1
4340,13603,6,,{6336=100;6337=100},1,30,30,30,1
4341,13604,6,,{6336=100;6337=100},1,30,30,30,1
4342,13605,6,,{6336=100;6337=100},1,30,30,30,1
4343,13606,6,,{6336=100;6337=100},1,30,30,30,1
4344,13607,6,,{6336=100;6337=100},1,30,30,30,1
4345,13608,6,,{6336=100;6337=100},1,30,30,30,1
4346,13609,6,,{6336=100;6337=100},1,30,30,30,1
4347,13610,6,,{6336=100;6337=100},1,30,30,30,1
4348,13701,6,,{6336=100;6337=100},1,30,30,30,1
4349,13702,6,,{6336=100;6337=100},1,30,30,30,1
4350,13703,6,,{6336=100;6337=100},1,30,30,30,1
4351,13704,6,,{6336=100;6337=100},1,30,30,30,1
4352,13705,6,,{6336=100;6337=100},1,30,30,30,1
4353,13706,6,,{6336=100;6337=100},1,30,30,30,1
4354,13707,6,,{6336=100;6337=100},1,30,30,30,1
4355,13708,6,,{6336=100;6337=100},1,30,30,30,1
4356,13709,6,,{6336=100;6337=100},1,30,30,30,1
4357,13710,6,,{6336=100;6337=100},1,30,30,30,1
4358,13801,6,,{6336=100;6337=100},1,30,30,30,1
4359,13802,6,,{6336=100;6337=100},1,30,30,30,1
4360,13803,6,,{6336=100;6337=100},1,30,30,30,1
4361,13804,6,,{6336=100;6337=100},1,30,30,30,1
4362,13805,6,,{6336=100;6337=100},1,30,30,30,1
4363,13806,6,,{6336=100;6337=100},1,30,30,30,1
4364,13807,6,,{6336=100;6337=100},1,30,30,30,1
4365,13808,6,,{6336=100;6337=100},1,30,30,30,1
4366,13809,6,,{6336=100;6337=100},1,30,30,30,1
4367,13810,6,,{6336=100;6337=100},1,30,30,30,1
4368,13901,6,,{6336=100;6337=100},1,30,30,30,1
4369,13902,6,,{6336=100;6337=100},1,30,30,30,1
4370,13903,6,,{6336=100;6337=100},1,30,30,30,1
4371,13904,6,,{6336=100;6337=100},1,30,30,30,1
4372,13905,6,,{6336=100;6337=100},1,30,30,30,1
4373,13906,6,,{6336=100;6337=100},1,30,30,30,1
4374,13907,6,,{6336=100;6337=100},1,30,30,30,1
4375,13908,6,,{6336=100;6337=100},1,30,30,30,1
4376,13909,6,,{6336=100;6337=100},1,30,30,30,1
4377,13910,6,,{6336=100;6337=100},1,30,30,30,1
4378,14001,6,,{6336=100;6337=100},1,30,30,30,1
4379,14002,6,,{6336=100;6337=100},1,30,30,30,1
4380,14003,6,,{6336=100;6337=100},1,30,30,30,1
4381,14004,6,,{6336=100;6337=100},1,30,30,30,1
4382,14005,6,,{6336=100;6337=100},1,30,30,30,1
4383,14006,6,,{6336=100;6337=100},1,30,30,30,1
4384,14007,6,,{6336=100;6337=100},1,30,30,30,1
4385,14008,6,,{6336=100;6337=100},1,30,30,30,1
4386,14009,6,,{6336=100;6337=100},1,30,30,30,1
4387,14010,6,,{6336=100;6337=100},1,30,30,30,1
4388,14101,6,,{6336=100;6337=100},1,30,30,30,1
4389,14102,6,,{6336=100;6337=100},1,30,30,30,1
4390,14103,6,,{6336=100;6337=100},1,30,30,30,1
4391,14104,6,,{6336=100;6337=100},1,30,30,30,1
4392,14105,6,,{6336=100;6337=100},1,30,30,30,1
4393,14106,6,,{6336=100;6337=100},1,30,30,30,1
4394,14107,6,,{6336=100;6337=100},1,30,30,30,1
4395,14108,6,,{6336=100;6337=100},1,30,30,30,1
4396,14109,6,,{6336=100;6337=100},1,30,30,30,1
4397,14110,6,,{6336=100;6337=100},1,30,30,30,1
4398,14201,6,,{6336=100;6337=100},1,30,30,30,1
4399,14202,6,,{6336=100;6337=100},1,30,30,30,1
4400,14203,6,,{6336=100;6337=100},1,30,30,30,1
4401,14204,6,,{6336=100;6337=100},1,30,30,30,1
4402,14205,6,,{6336=100;6337=100},1,30,30,30,1
4403,14206,6,,{6336=100;6337=100},1,30,30,30,1
4404,14207,6,,{6336=100;6337=100},1,30,30,30,1
4405,14208,6,,{6336=100;6337=100},1,30,30,30,1
4406,14209,6,,{6336=100;6337=100},1,30,30,30,1
4407,14210,6,,{6336=100;6337=100},1,30,30,30,1
4408,14301,6,,{6336=100;6337=100},1,30,30,30,1
4409,14302,6,,{6336=100;6337=100},1,30,30,30,1
4410,14303,6,,{6336=100;6337=100},1,30,30,30,1
4411,14304,6,,{6336=100;6337=100},1,30,30,30,1
4412,14305,6,,{6336=100;6337=100},1,30,30,30,1
4413,14306,6,,{6336=100;6337=100},1,30,30,30,1
4414,14307,6,,{6336=100;6337=100},1,30,30,30,1
4415,14308,6,,{6336=100;6337=100},1,30,30,30,1
4416,14309,6,,{6336=100;6337=100},1,30,30,30,1
4417,14310,6,,{6336=100;6337=100},1,30,30,30,1
4418,14401,6,,{6336=100;6337=100},1,30,30,30,1
4419,14402,6,,{6336=100;6337=100},1,30,30,30,1
4420,14403,6,,{6336=100;6337=100},1,30,30,30,1
4421,14404,6,,{6336=100;6337=100},1,30,30,30,1
4422,14405,6,,{6336=100;6337=100},1,30,30,30,1
4423,14406,6,,{6336=100;6337=100},1,30,30,30,1
4424,14407,6,,{6336=100;6337=100},1,30,30,30,1
4425,14408,6,,{6336=100;6337=100},1,30,30,30,1
4426,14409,6,,{6336=100;6337=100},1,30,30,30,1
4427,14410,6,,{6336=100;6337=100},1,30,30,30,1
4428,14501,6,,{6336=100;6337=100},1,30,30,30,1
4429,14502,6,,{6336=100;6337=100},1,30,30,30,1
4430,14503,6,,{6336=100;6337=100},1,30,30,30,1
4431,14504,6,,{6336=100;6337=100},1,30,30,30,1
4432,14505,6,,{6336=100;6337=100},1,30,30,30,1
4433,14506,6,,{6336=100;6337=100},1,30,30,30,1
4434,14507,6,,{6336=100;6337=100},1,30,30,30,1
4435,14508,6,,{6336=100;6337=100},1,30,30,30,1
4436,14509,6,,{6336=100;6337=100},1,30,30,30,1
4437,14510,6,,{6336=100;6337=100},1,30,30,30,1
4438,20101,6,,{6336=100;6337=100},1,60,60,60,1
4439,20102,6,,{6336=100;6337=100},1,60,60,60,1
4440,20103,6,,{6336=100;6337=100},1,60,60,60,1
4441,20201,6,,{6336=100;6337=100},1,60,60,60,1
4442,20202,6,,{6336=100;6337=100},1,60,60,60,1
4443,20203,6,,{6336=100;6337=100},1,60,60,60,1
4444,20301,6,,{6336=100;6337=100},1,60,60,60,1
4445,20302,6,,{6336=100;6337=100},1,60,60,60,1
4446,20303,6,,{6336=100;6337=100},1,60,60,60,1
4447,20304,6,,{6336=100;6337=100},1,60,60,60,1
4448,20401,6,,{6336=100;6337=100},1,60,60,60,1
4449,20402,6,,{6336=100;6337=100},1,60,60,60,1
4450,20403,6,,{6336=100;6337=100},1,60,60,60,1
4451,20404,6,,{6336=100;6337=100},1,60,60,60,1
4452,20501,6,,{6336=100;6337=100},1,60,60,60,1
4453,20502,6,,{6336=100;6337=100},1,60,60,60,1
4454,20503,6,,{6336=100;6337=100},1,60,60,60,1
4455,20504,6,,{6336=100;6337=100},1,60,60,60,1
4456,20505,6,,{6336=100;6337=100},1,60,60,60,1
4457,20601,6,,{6336=100;6337=100},1,60,60,60,1
4458,20602,6,,{6336=100;6337=100},1,60,60,60,1
4459,20603,6,,{6336=100;6337=100},1,60,60,60,1
4460,20604,6,,{6336=100;6337=100},1,60,60,60,1
4461,20605,6,,{6336=100;6337=100},1,60,60,60,1
4462,20701,6,,{6336=100;6337=100},1,60,60,60,1
4463,20702,6,,{6336=100;6337=100},1,60,60,60,1
4464,20703,6,,{6336=100;6337=100},1,60,60,60,1
4465,20704,6,,{6336=100;6337=100},1,60,60,60,1
4466,20705,6,,{6336=100;6337=100},1,60,60,60,1
4467,20801,6,,{6336=100;6337=100},1,60,60,60,1
4468,20802,6,,{6336=100;6337=100},1,60,60,60,1
4469,20803,6,,{6336=100;6337=100},1,60,60,60,1
4470,20804,6,,{6336=100;6337=100},1,60,60,60,1
4471,20805,6,,{6336=100;6337=100},1,60,60,60,1
4472,20901,6,,{6336=100;6337=100},1,60,60,60,1
4473,20902,6,,{6336=100;6337=100},1,60,60,60,1
4474,20903,6,,{6336=100;6337=100},1,60,60,60,1
4475,20904,6,,{6336=100;6337=100},1,60,60,60,1
4476,20905,6,,{6336=100;6337=100},1,60,60,60,1
4477,21001,6,,{6336=100;6337=100},1,60,60,60,1
4478,21002,6,,{6336=100;6337=100},1,60,60,60,1
4479,21003,6,,{6336=100;6337=100},1,60,60,60,1
4480,21004,6,,{6336=100;6337=100},1,60,60,60,1
4481,21005,6,,{6336=100;6337=100},1,60,60,60,1
4482,21101,6,,{6336=100;6337=100},1,60,60,60,1
4483,21102,6,,{6336=100;6337=100},1,60,60,60,1
4484,21103,6,,{6336=100;6337=100},1,60,60,60,1
4485,21104,6,,{6336=100;6337=100},1,60,60,60,1
4486,21105,6,,{6336=100;6337=100},1,60,60,60,1
4487,21201,6,,{6336=100;6337=100},1,60,60,60,1
4488,21202,6,,{6336=100;6337=100},1,60,60,60,1
4489,21203,6,,{6336=100;6337=100},1,60,60,60,1
4490,21204,6,,{6336=100;6337=100},1,60,60,60,1
4491,21205,6,,{6336=100;6337=100},1,60,60,60,1
4492,21301,6,,{6336=100;6337=100},1,60,60,60,1
4493,21302,6,,{6336=100;6337=100},1,60,60,60,1
4494,21303,6,,{6336=100;6337=100},1,60,60,60,1
4495,21304,6,,{6336=100;6337=100},1,60,60,60,1
4496,21305,6,,{6336=100;6337=100},1,60,60,60,1
4497,21401,6,,{6336=100;6337=100},1,60,60,60,1
4498,21402,6,,{6336=100;6337=100},1,60,60,60,1
4499,21403,6,,{6336=100;6337=100},1,60,60,60,1
4500,21404,6,,{6336=100;6337=100},1,60,60,60,1
4501,21405,6,,{6336=100;6337=100},1,60,60,60,1
4502,21501,6,,{6336=100;6337=100},1,60,60,60,1
4503,21502,6,,{6336=100;6337=100},1,60,60,60,1
4504,21503,6,,{6336=100;6337=100},1,60,60,60,1
4505,21504,6,,{6336=100;6337=100},1,60,60,60,1
4506,21505,6,,{6336=100;6337=100},1,60,60,60,1
4507,21601,6,,{6336=100;6337=100},1,60,60,60,1
4508,21602,6,,{6336=100;6337=100},1,60,60,60,1
4509,21603,6,,{6336=100;6337=100},1,60,60,60,1
