变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
562,3161680,1000,400,0,0,0,112827,112827,33848,33848,0,0,9026,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
563,3177453,1000,400,0,0,0,113394,113394,34018,34018,0,0,9072,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
564,3193227,1000,400,0,0,0,113962,113962,34189,34189,0,0,9117,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
565,3209000,1000,400,0,0,0,114529,114529,34359,34359,0,0,9163,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
566,3224774,1000,400,0,0,0,115097,115097,34529,34529,0,0,9208,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
567,3240809,1000,400,0,0,0,115674,115674,34702,34702,0,0,9254,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
568,3256844,1000,400,0,0,0,116251,116251,34875,34875,0,0,9300,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
569,3272880,1000,400,0,0,0,116829,116829,35048,35048,0,0,9347,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
570,3288915,1000,400,0,0,0,117406,117406,35221,35221,0,0,9393,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
571,3304950,1000,400,0,0,0,117983,117983,35394,35394,0,0,9439,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
572,3321249,1000,400,0,0,0,118570,118570,35570,35570,0,0,9486,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
573,3337548,1000,400,0,0,0,119157,119157,35746,35746,0,0,9533,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
574,3353848,1000,400,0,0,0,119743,119743,35923,35923,0,0,9579,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
575,3370147,1000,400,0,0,0,120330,120330,36099,36099,0,0,9626,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
576,3386446,1000,400,0,0,0,120917,120917,36275,36275,0,0,9673,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
577,3403012,1000,400,0,0,0,121514,121514,36454,36454,0,0,9721,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
578,3419577,1000,400,0,0,0,122111,122111,36633,36633,0,0,9769,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
579,3436143,1000,400,0,0,0,122708,122708,36812,36812,0,0,9816,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
580,3452708,1000,400,0,0,0,123305,123305,36991,36991,0,0,9864,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
581,3469274,1000,400,0,0,0,123902,123902,37170,37170,0,0,9912,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
582,3486108,1000,400,0,0,0,124509,124509,37352,37352,0,0,9961,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
583,3502942,1000,400,0,0,0,125115,125115,37534,37534,0,0,10009,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
584,3519776,1000,400,0,0,0,125722,125722,37717,37717,0,0,10058,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
585,3536610,1000,400,0,0,0,126328,126328,37899,37899,0,0,10106,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
586,3553444,1000,400,0,0,0,126935,126935,38081,38081,0,0,10155,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
587,3570548,1000,400,0,0,0,127552,127552,38266,38266,0,0,10204,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
588,3587653,1000,400,0,0,0,128169,128169,38451,38451,0,0,10253,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
589,3604757,1000,400,0,0,0,128785,128785,38636,38636,0,0,10303,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
590,3621862,1000,400,0,0,0,129402,129402,38821,38821,0,0,10352,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
591,3638966,1000,400,0,0,0,130019,130019,39006,39006,0,0,10401,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
592,3656343,1000,400,0,0,0,130646,130646,39194,39194,0,0,10451,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
593,3673720,1000,400,0,0,0,131273,131273,39382,39382,0,0,10501,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
594,3691096,1000,400,0,0,0,131900,131900,39571,39571,0,0,10552,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
595,3708473,1000,400,0,0,0,132527,132527,39759,39759,0,0,10602,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
596,3725850,1000,400,0,0,0,133154,133154,39947,39947,0,0,10652,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
597,3743502,1000,400,0,0,0,133791,133791,40138,40138,0,0,10703,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
598,3761153,1000,400,0,0,0,134428,134428,40329,40329,0,0,10754,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
599,3778805,1000,400,0,0,0,135064,135064,40520,40520,0,0,10805,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
600,3796456,1000,400,0,0,0,135701,135701,40711,40711,0,0,10856,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
601,3814108,1000,400,0,0,0,136338,136338,40902,40902,0,0,10907,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
602,3832037,1000,400,0,0,0,136985,136985,41096,41096,0,0,10959,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
603,3849966,1000,400,0,0,0,137633,137633,41290,41290,0,0,11011,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
604,3867894,1000,400,0,0,0,138280,138280,41485,41485,0,0,11062,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
605,3885823,1000,400,0,0,0,138928,138928,41679,41679,0,0,11114,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
606,3903752,1000,400,0,0,0,139575,139575,41873,41873,0,0,11166,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
607,3921960,1000,400,0,0,0,140233,140233,42070,42070,0,0,11219,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
608,3940168,1000,400,0,0,0,140890,140890,42268,42268,0,0,11271,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
609,3958376,1000,400,0,0,0,141548,141548,42465,42465,0,0,11324,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
610,3976584,1000,400,0,0,0,142205,142205,42663,42663,0,0,11376,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
611,3994792,1000,400,0,0,0,142863,142863,42860,42860,0,0,11429,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
612,4013281,1000,400,0,0,0,143531,143531,43060,43060,0,0,11482,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
613,4031770,1000,400,0,0,0,144199,144199,43261,43261,0,0,11536,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
614,4050260,1000,400,0,0,0,144868,144868,43461,43461,0,0,11589,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
615,4068749,1000,400,0,0,0,145536,145536,43662,43662,0,0,11643,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
616,4087238,1000,400,0,0,0,146204,146204,43862,43862,0,0,11696,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
617,4106010,1000,400,0,0,0,146883,146883,44065,44065,0,0,11750,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
618,4124783,1000,400,0,0,0,147561,147561,44269,44269,0,0,11805,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
619,4143555,1000,400,0,0,0,148240,148240,44472,44472,0,0,11859,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
620,4162328,1000,400,0,0,0,148918,148918,44676,44676,0,0,11914,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
621,4181100,1000,400,0,0,0,149597,149597,44879,44879,0,0,11968,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
622,4200158,1000,400,0,0,0,150286,150286,45086,45086,0,0,12023,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
623,4219216,1000,400,0,0,0,150975,150975,45292,45292,0,0,12078,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
624,4238274,1000,400,0,0,0,151664,151664,45499,45499,0,0,12133,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
625,4257332,1000,400,0,0,0,152353,152353,45705,45705,0,0,12188,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
626,4276390,1000,400,0,0,0,153042,153042,45912,45912,0,0,12243,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
627,4295736,1000,400,0,0,0,153742,153742,46122,46122,0,0,12299,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
628,4315082,1000,400,0,0,0,154442,154442,46332,46332,0,0,12355,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
629,4334428,1000,400,0,0,0,155142,155142,46542,46542,0,0,12411,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
630,4353774,1000,400,0,0,0,155842,155842,46752,46752,0,0,12467,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
631,4373120,1000,400,0,0,0,156542,156542,46962,46962,0,0,12523,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
632,4392756,1000,400,0,0,0,157253,157253,47175,47175,0,0,12580,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
633,4412392,1000,400,0,0,0,157963,157963,47389,47389,0,0,12637,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
634,4432028,1000,400,0,0,0,158674,158674,47602,47602,0,0,12694,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
635,4451664,1000,400,0,0,0,159384,159384,47816,47816,0,0,12751,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
636,4471300,1000,400,0,0,0,160095,160095,48029,48029,0,0,12808,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
637,4491228,1000,400,0,0,0,160817,160817,48246,48246,0,0,12866,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
638,4511156,1000,400,0,0,0,161538,161538,48462,48462,0,0,12923,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
639,4531084,1000,400,0,0,0,162260,162260,48679,48679,0,0,12981,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
640,4551012,1000,400,0,0,0,162981,162981,48895,48895,0,0,13038,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
641,4570940,1000,400,0,0,0,163703,163703,49112,49112,0,0,13096,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
642,4591162,1000,400,0,0,0,164436,164436,49332,49332,0,0,13155,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
643,4611384,1000,400,0,0,0,165168,165168,49551,49551,0,0,13213,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
644,4631606,1000,400,0,0,0,165901,165901,49771,49771,0,0,13272,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
645,4651828,1000,400,0,0,0,166633,166633,49990,49990,0,0,13330,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
646,4672050,1000,400,0,0,0,167366,167366,50210,50210,0,0,13389,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
647,4692568,1000,400,0,0,0,168109,168109,50433,50433,0,0,13449,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
648,4713087,1000,400,0,0,0,168853,168853,50656,50656,0,0,13508,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
649,4733605,1000,400,0,0,0,169596,169596,50880,50880,0,0,13568,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
650,4754124,1000,400,0,0,0,170340,170340,51103,51103,0,0,13627,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
651,4774642,1000,400,0,0,0,171083,171083,51326,51326,0,0,13687,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
652,4795459,1000,400,0,0,0,171837,171837,51552,51552,0,0,13747,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
653,4816276,1000,400,0,0,0,172592,172592,51778,51778,0,0,13807,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
654,4837094,1000,400,0,0,0,173346,173346,52005,52005,0,0,13868,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
655,4857911,1000,400,0,0,0,174101,174101,52231,52231,0,0,13928,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
656,4878728,1000,400,0,0,0,174855,174855,52457,52457,0,0,13988,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
657,4899846,1000,400,0,0,0,175621,175621,52687,52687,0,0,14049,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
658,4920964,1000,400,0,0,0,176387,176387,52917,52917,0,0,14111,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
659,4942082,1000,400,0,0,0,177153,177153,53146,53146,0,0,14172,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
660,4963200,1000,400,0,0,0,177919,177919,53376,53376,0,0,14234,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
661,4984318,1000,400,0,0,0,178685,178685,53606,53606,0,0,14295,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
662,5005739,1000,400,0,0,0,179462,179462,53839,53839,0,0,14357,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
663,5027160,1000,400,0,0,0,180239,180239,54072,54072,0,0,14419,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
664,5048580,1000,400,0,0,0,181016,181016,54305,54305,0,0,14482,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
665,5070001,1000,400,0,0,0,181793,181793,54538,54538,0,0,14544,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
666,5091422,1000,400,0,0,0,182570,182570,54771,54771,0,0,14606,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
667,5113148,1000,400,0,0,0,183358,183358,55007,55007,0,0,14669,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
668,5134873,1000,400,0,0,0,184147,184147,55244,55244,0,0,14732,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
669,5156599,1000,400,0,0,0,184935,184935,55480,55480,0,0,14795,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
670,5178324,1000,400,0,0,0,185724,185724,55717,55717,0,0,14858,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
671,5200050,1000,400,0,0,0,186512,186512,55953,55953,0,0,14921,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
672,5222083,1000,400,0,0,0,187312,187312,56193,56193,0,0,14985,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
673,5244116,1000,400,0,0,0,188112,188112,56433,56433,0,0,15049,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
674,5266148,1000,400,0,0,0,188911,188911,56673,56673,0,0,15113,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
675,5288181,1000,400,0,0,0,189711,189711,56913,56913,0,0,15177,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
676,5310214,1000,400,0,0,0,190511,190511,57153,57153,0,0,15241,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
677,5332556,1000,400,0,0,0,191322,191322,57396,57396,0,0,15306,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
678,5354899,1000,400,0,0,0,192134,192134,57640,57640,0,0,15371,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
679,5377241,1000,400,0,0,0,192945,192945,57883,57883,0,0,15435,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
680,5399584,1000,400,0,0,0,193757,193757,58127,58127,0,0,15500,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
681,5421926,1000,400,0,0,0,194568,194568,58370,58370,0,0,15565,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
682,5444580,1000,400,0,0,0,195391,195391,58617,58617,0,0,15631,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
683,5467234,1000,400,0,0,0,196214,196214,58864,58864,0,0,15697,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
684,5489888,1000,400,0,0,0,197037,197037,59110,59110,0,0,15763,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
685,5512542,1000,400,0,0,0,197860,197860,59357,59357,0,0,15829,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
686,5535196,1000,400,0,0,0,198683,198683,59604,59604,0,0,15895,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
687,5558164,1000,400,0,0,0,199518,199518,59855,59855,0,0,15962,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
688,5581131,1000,400,0,0,0,200352,200352,60105,60105,0,0,16028,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
689,5604099,1000,400,0,0,0,201187,201187,60356,60356,0,0,16095,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
690,5627066,1000,400,0,0,0,202021,202021,60606,60606,0,0,16161,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
691,5650034,1000,400,0,0,0,202856,202856,60857,60857,0,0,16228,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
692,5673317,1000,400,0,0,0,203703,203703,61111,61111,0,0,16296,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
693,5696600,1000,400,0,0,0,204549,204549,61365,61365,0,0,16364,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
694,5719884,1000,400,0,0,0,205396,205396,61619,61619,0,0,16431,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
695,5743167,1000,400,0,0,0,206242,206242,61873,61873,0,0,16499,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
696,5766450,1000,400,0,0,0,207089,207089,62127,62127,0,0,16567,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
697,5790051,1000,400,0,0,0,207947,207947,62384,62384,0,0,16636,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
698,5813652,1000,400,0,0,0,208805,208805,62642,62642,0,0,16704,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
699,5837254,1000,400,0,0,0,209663,209663,62899,62899,0,0,16773,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
700,5860855,1000,400,0,0,0,210521,210521,63157,63157,0,0,16841,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
701,5884456,1000,400,0,0,0,211379,211379,63414,63414,0,0,16910,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
702,5908378,1000,400,0,0,0,212249,212249,63675,63675,0,0,16980,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
703,5932299,1000,400,0,0,0,213119,213119,63936,63936,0,0,17049,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
704,5956221,1000,400,0,0,0,213990,213990,64197,64197,0,0,17119,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
705,5980142,1000,400,0,0,0,214860,214860,64458,64458,0,0,17188,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
706,6004064,1000,400,0,0,0,215730,215730,64719,64719,0,0,17258,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
707,6028308,1000,400,0,0,0,216612,216612,64984,64984,0,0,17329,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
708,6052552,1000,400,0,0,0,217495,217495,65248,65248,0,0,17399,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
709,6076796,1000,400,0,0,0,218377,218377,65513,65513,0,0,17470,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
710,6101040,1000,400,0,0,0,219260,219260,65777,65777,0,0,17540,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
711,6125284,1000,400,0,0,0,220142,220142,66042,66042,0,0,17611,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
712,6149852,1000,400,0,0,0,221036,221036,66311,66311,0,0,17683,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
713,6174421,1000,400,0,0,0,221930,221930,66579,66579,0,0,17754,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
714,6198989,1000,400,0,0,0,222825,222825,66848,66848,0,0,17826,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
715,6223558,1000,400,0,0,0,223719,223719,67116,67116,0,0,17897,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
716,6248126,1000,400,0,0,0,224613,224613,67385,67385,0,0,17969,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
717,6273021,1000,400,0,0,0,225520,225520,67657,67657,0,0,18042,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
718,6297916,1000,400,0,0,0,226426,226426,67929,67929,0,0,18114,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
719,6322810,1000,400,0,0,0,227333,227333,68200,68200,0,0,18187,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
720,6347705,1000,400,0,0,0,228239,228239,68472,68472,0,0,18259,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
721,6372600,1000,400,0,0,0,229146,229146,68744,68744,0,0,18332,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
722,6397824,1000,400,0,0,0,230065,230065,69020,69020,0,0,18405,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
723,6423047,1000,400,0,0,0,230984,230984,69295,69295,0,0,18479,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
724,6448271,1000,400,0,0,0,231903,231903,69571,69571,0,0,18552,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
725,6473494,1000,400,0,0,0,232822,232822,69846,69846,0,0,18626,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
726,6498718,1000,400,0,0,0,233741,233741,70122,70122,0,0,18699,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
727,6524273,1000,400,0,0,0,234672,234672,70401,70401,0,0,18774,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
728,6549828,1000,400,0,0,0,235603,235603,70681,70681,0,0,18848,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
729,6575382,1000,400,0,0,0,236535,236535,70960,70960,0,0,18923,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
