变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
331408,231,4,8,{50231=11;235=1;gold=810000;501=1;59000=11},80,1,0,1,771,7,153,8,153,9,107,10,107,<>,{},79004,FALSE,{effort=9;equipStarSum=8;zawakeStage=308;nvalueSum=140}
331501,231,5,1,{50231=9;gold=530000;59000=9},100,1,0,1,776,7,154,8,154,9,108,10,108,<>,{},0,FALSE,{}
331502,231,5,2,{50231=9;gold=620000;59000=9},100,1,0,1,783,7,156,8,156,9,109,10,109,<>,{},0,FALSE,{}
331503,231,5,3,{50231=10;gold=720000;59000=10},100,1,0,1,791,7,157,8,157,9,110,10,110,<>,{},0,FALSE,{}
331504,231,5,4,{50231=10;gold=810000;59000=10},100,1,0,1,799,7,159,8,159,9,111,10,111,<6;10>,{14=500;16=500},0,FALSE,{}
331505,231,5,5,{50231=11;gold=930000;502=1;501=1;59000=11},100,1,0,1,807,7,160,8,160,9,112,10,112,<>,{},0,FALSE,{}
331506,231,5,6,{50231=11;gold=1020000;502=1;501=1;59000=11},100,1,0,1,814,7,162,8,162,9,113,10,113,<>,{},0,FALSE,{}
331507,231,5,7,{50231=12;gold=1130000;502=1;501=1;59000=12},100,1,0,1,822,7,163,8,163,9,114,10,114,<>,{},0,FALSE,{}
331508,231,5,8,{50231=12;502=1;gold=1220000;205=1;501=1;59000=12},100,1,0,1,830,7,165,8,165,9,115,10,115,<0>,{23=300;22=300},0,FALSE,{}
331601,231,6,1,{50231=10;gold=800000;59000=10},125,1,0,1,831,7,165,8,165,9,116,10,116,<>,{},0,FALSE,{}
331602,231,6,2,{50231=10;gold=930000;59000=10},125,1,0,1,839,7,167,8,167,9,117,10,117,<>,{},0,FALSE,{}
331603,231,6,3,{50231=11;gold=1080000;502=1;501=1;59000=11},125,1,0,1,848,7,168,8,168,9,118,10,118,<>,{},0,FALSE,{}
331604,231,6,4,{50231=11;gold=1220000;502=1;501=1;59000=11},125,1,0,1,856,7,170,8,170,9,119,10,119,<13>,{23=800;22=800},0,FALSE,{}
331605,231,6,5,{50231=12;gold=1400000;502=1;501=1;59000=12},125,1,0,1,864,7,172,8,172,9,120,10,120,<>,{},0,FALSE,{}
331606,231,6,6,{50231=12;gold=1530000;502=1;501=1;59000=12},125,1,0,1,873,7,173,8,173,9,121,10,121,<0>,{13=3%},0,FALSE,{}
331607,231,6,7,{50231=13;502=2;gold=1700000;205=1;501=2;59000=13},125,1,0,1,881,7,175,8,175,9,122,10,122,<>,{},0,FALSE,{}
331608,231,6,8,{50231=13;502=2;gold=1830000;501=2;2152=1;59000=13},125,1,0,1,889,7,177,8,177,9,124,10,124,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=10;equipAwakeSum=4}
331701,231,7,1,{50231=11;gold=1200000;59000=11},150,1,0,1,886,7,176,8,176,9,123,10,123,<>,{},0,FALSE,{}
331702,231,7,2,{50231=11;gold=1400000;59000=11},150,1,0,1,895,7,178,8,178,9,124,10,124,<>,{},0,FALSE,{}
331703,231,7,3,{50231=12;gold=1620000;59000=12},150,1,0,1,904,7,180,8,180,9,126,10,126,<>,{},0,FALSE,{}
331704,231,7,4,{50231=12;gold=1830000;59000=12},150,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{25=300;24=300},0,FALSE,{}
331705,231,7,5,{50231=13;gold=2100000;59000=13},150,1,0,1,922,7,183,8,183,9,128,10,128,<>,{},0,FALSE,{}
331706,231,7,6,{50231=13;gold=2300000;59000=13},150,1,0,1,931,7,185,8,185,9,129,10,129,<>,{},0,FALSE,{}
331707,231,7,7,{50231=14;gold=2550000;59000=14},150,1,0,1,940,7,187,8,187,9,131,10,131,<>,{},0,FALSE,{}
331708,231,7,8,{50231=14;gold=2750000;59000=14},150,1,0,1,948,7,188,8,188,9,132,10,132,<0>,{23=500;22=500},0,FALSE,{}
331801,231,8,1,{50231=12;gold=1800000;59000=12},200,1,0,1,942,7,187,8,187,9,131,10,131,<>,{},0,FALSE,{}
331802,231,8,2,{50231=12;gold=2100000;59000=12},200,1,0,1,951,7,189,8,189,9,132,10,132,<>,{},0,FALSE,{}
331803,231,8,3,{50231=13;gold=2430000;59000=13},200,1,0,1,961,7,191,8,191,9,134,10,134,<>,{},0,FALSE,{}
331804,231,8,4,{50231=13;gold=2750000;59000=13},200,1,0,1,970,7,193,8,193,9,135,10,135,<0>,{14=300;15=300},0,FALSE,{}
331805,231,8,5,{50231=14;gold=3150000;59000=14},200,1,0,1,979,7,194,8,194,9,136,10,136,<>,{},0,FALSE,{}
331806,231,8,6,{50231=14;gold=3450000;59000=14},200,1,0,1,989,7,196,8,196,9,137,10,137,<>,{},0,FALSE,{}
331807,231,8,7,{50231=15;gold=3830000;59000=15},200,1,0,1,998,7,198,8,198,9,139,10,139,<>,{},0,FALSE,{}
331808,231,8,8,{50231=15;gold=4130000;59000=15},200,1,0,1,1008,7,200,8,200,9,140,10,140,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
341101,241,1,1,{50241=4;gold=150000;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
341102,241,1,2,{50241=4;gold=180000;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,<>,{},0,FALSE,{}
341103,241,1,3,{50241=5;gold=210000;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,<>,{},0,FALSE,{}
341104,241,1,4,{50241=5;gold=240000;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,<0>,{1=3%},0,FALSE,{}
341105,241,1,5,{50241=6;gold=270000;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
341106,241,1,6,{50241=6;gold=300000;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
341107,241,1,7,{gold=330000;50241=7;501=1;59002=7},75,1,0,1,904,7,179,8,179,9,126,10,126,<>,{},0,FALSE,{}
341108,241,1,8,{gold=360000;50241=7;501=1;59002=7},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{25=300;24=300},0,FALSE,{}
341201,241,2,1,{50241=6;gold=230000;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,<>,{},0,FALSE,{}
341202,241,2,2,{50241=6;gold=270000;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,<>,{},0,FALSE,{}
341203,241,2,3,{50241=7;gold=320000;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
341204,241,2,4,{50241=7;gold=360000;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,<0>,{7=3%;8=3%},0,FALSE,{}
341205,241,2,5,{gold=410000;50241=8;501=1;59002=8},90,1,0,1,976,7,193,8,193,9,136,10,136,<>,{},0,FALSE,{}
341206,241,2,6,{gold=450000;50241=8;501=1;59002=8},90,1,0,1,985,7,195,8,195,9,137,10,137,<>,{},0,FALSE,{}
341207,241,2,7,{gold=500000;50241=9;501=1;59002=9},90,1,0,1,995,7,197,8,197,9,139,10,139,<>,{},0,FALSE,{}
341208,241,2,8,{gold=540000;50241=9;501=1;59002=9},90,1,0,1,1004,7,199,8,199,9,140,10,140,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
341301,241,3,1,{50241=7;gold=350000;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
341302,241,3,2,{50241=7;gold=410000;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
341303,241,3,3,{gold=480000;50241=8;501=1;59002=8},105,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
341304,241,3,4,{gold=540000;50241=8;501=1;59002=8},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{25=500;24=500},0,FALSE,{}
341305,241,3,5,{gold=620000;50241=9;501=1;59002=9},105,1,0,1,1065,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
341306,241,3,6,{gold=680000;50241=9;501=1;59002=9},105,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
341307,241,3,7,{gold=750000;50241=10;501=1;59002=10},105,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
341308,241,3,8,{gold=810000;50241=10;501=1;223=1;59002=10},105,1,0,1,1095,7,217,8,217,9,153,10,153,<>,{},79002,FALSE,{star=9;goodFeel=160;zawakeStage=208;advance=15}
341401,241,4,1,{50241=9;gold=530000;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,<>,{},0,FALSE,{}
341402,241,4,2,{50241=9;gold=620000;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
341403,241,4,3,{gold=720000;50241=10;501=1;59002=10},120,1,0,1,1131,7,224,8,224,9,158,10,158,<>,{},0,FALSE,{}
341404,241,4,4,{gold=810000;50241=10;501=1;59002=10},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},0,FALSE,{}
341405,241,4,5,{gold=930000;50241=11;501=2;59002=11},120,1,0,1,1153,7,228,8,228,9,161,10,161,<>,{},0,FALSE,{}
341406,241,4,6,{gold=1020000;50241=11;501=2;59002=11},120,1,0,1,1164,7,231,8,231,9,162,10,162,<0>,{91=300},0,FALSE,{}
341407,241,4,7,{gold=1130000;50241=12;233=1;501=2;59002=12},120,1,0,1,1175,7,233,8,233,9,164,10,164,<>,{},0,FALSE,{}
341408,241,4,8,{gold=1220000;50241=12;2152=1;501=2;59002=12},120,1,0,1,1187,7,235,8,235,9,166,10,166,<>,{},79004,FALSE,{effort=9;equipStarSum=9;zawakeStage=308;nvalueSum=140}
341501,241,5,1,{502=2;gold=800000;50241=10;59002=10},150,1,0,1,1194,7,237,8,237,9,167,10,167,<>,{},0,FALSE,{}
341502,241,5,2,{502=2;gold=930000;50241=10;59002=10},150,1,0,1,1206,7,239,8,239,9,168,10,168,<>,{},0,FALSE,{}
341503,241,5,3,{502=2;gold=1080000;50241=11;501=1;59002=11},150,1,0,1,1218,7,241,8,241,9,170,10,170,<>,{},0,FALSE,{}
341504,241,5,4,{502=2;gold=1220000;50241=11;501=2;59002=11},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},0,FALSE,{}
341505,241,5,5,{502=2;gold=1400000;50241=12;501=2;59002=12},150,1,0,1,1242,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
341506,241,5,6,{502=3;gold=1530000;50241=12;501=2;59002=12},150,1,0,1,1254,7,248,8,248,9,175,10,175,<>,{},0,FALSE,{}
341507,241,5,7,{502=3;gold=1700000;50241=13;501=2;59002=13},150,1,0,1,1266,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
341508,241,5,8,{203=1;gold=1830000;50241=13;213=1;59002=13},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{23=300;22=300},0,FALSE,{}
341601,241,6,1,{502=2;gold=1200000;50241=11;59002=11},188,1,0,1,1280,7,254,8,254,9,179,10,179,<>,{},0,FALSE,{}
341602,241,6,2,{502=2;gold=1400000;50241=11;59002=11},188,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
341603,241,6,3,{502=3;gold=1620000;50241=12;501=2;59002=12},188,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
341604,241,6,4,{502=3;gold=1830000;50241=12;501=2;59002=12},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{23=800;22=800},0,FALSE,{}
341605,241,6,5,{502=3;gold=2100000;50241=13;501=3;59002=13},188,1,0,1,1331,7,264,8,264,9,186,10,186,<>,{},0,FALSE,{}
341606,241,6,6,{502=3;gold=2300000;50241=13;501=3;59002=13},188,1,0,1,1343,7,266,8,266,9,187,10,187,<0>,{13=3%},0,FALSE,{}
341607,241,6,7,{502=4;gold=2550000;50241=14;2152=1;501=3;59002=14},188,1,0,1,1356,7,269,8,269,9,189,10,189,<>,{},0,FALSE,{}
341608,241,6,8,{502=4;gold=2750000;50241=14;2152=1;501=3;59002=14},188,1,0,1,1369,7,271,8,271,9,191,10,191,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=12;equipAwakeSum=4}
341701,241,7,1,{50241=12;gold=1800000;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,<>,{},0,FALSE,{}
341702,241,7,2,{50241=12;gold=2100000;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,<>,{},0,FALSE,{}
341703,241,7,3,{50241=13;gold=2430000;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,<>,{},0,FALSE,{}
341704,241,7,4,{50241=13;gold=2750000;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,<0>,{25=300;24=300},0,FALSE,{}
341705,241,7,5,{50241=14;gold=3150000;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,<>,{},0,FALSE,{}
341706,241,7,6,{50241=14;gold=3450000;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,<>,{},0,FALSE,{}
341707,241,7,7,{50241=15;gold=3830000;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
341708,241,7,8,{50241=15;gold=4130000;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,<0>,{23=500;22=500},0,FALSE,{}
341801,241,8,1,{50241=13;gold=2700000;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
341802,241,8,2,{50241=13;gold=3150000;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,<>,{},0,FALSE,{}
341803,241,8,3,{50241=14;gold=3650000;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,<>,{},0,FALSE,{}
341804,241,8,4,{50241=14;gold=4130000;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,<0>,{14=300;15=300},0,FALSE,{}
341805,241,8,5,{50241=15;gold=4730000;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,<>,{},0,FALSE,{}
341806,241,8,6,{50241=15;gold=5180000;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,<>,{},0,FALSE,{}
341807,241,8,7,{50241=16;gold=5750000;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,<>,{},0,FALSE,{}
341808,241,8,8,{50241=16;gold=6200000;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
351101,251,1,1,{50241=4;gold=150000;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
351102,251,1,2,{50241=4;gold=180000;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,<>,{},0,FALSE,{}
351103,251,1,3,{50241=5;gold=210000;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,<>,{},0,FALSE,{}
351104,251,1,4,{50241=5;gold=240000;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,<0>,{1=3%},0,FALSE,{}
351105,251,1,5,{50241=6;gold=270000;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
351106,251,1,6,{50241=6;gold=300000;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
351107,251,1,7,{gold=330000;50241=7;501=1;59002=7},75,1,0,1,904,7,179,8,179,9,126,10,126,<>,{},0,FALSE,{}
351108,251,1,8,{gold=360000;50241=7;501=1;59002=7},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{25=300;24=300},0,FALSE,{}
351201,251,2,1,{50241=6;gold=230000;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,<>,{},0,FALSE,{}
351202,251,2,2,{50241=6;gold=270000;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,<>,{},0,FALSE,{}
351203,251,2,3,{50241=7;gold=320000;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
351204,251,2,4,{50241=7;gold=360000;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,<0>,{7=3%;8=3%},0,FALSE,{}
351205,251,2,5,{gold=410000;50241=8;501=1;59002=8},90,1,0,1,976,7,193,8,193,9,136,10,136,<>,{},0,FALSE,{}
351206,251,2,6,{gold=450000;50241=8;501=1;59002=8},90,1,0,1,985,7,195,8,195,9,137,10,137,<>,{},0,FALSE,{}
351207,251,2,7,{gold=500000;50241=9;501=1;59002=9},90,1,0,1,995,7,197,8,197,9,139,10,139,<>,{},0,FALSE,{}
351208,251,2,8,{gold=540000;50241=9;501=1;59002=9},90,1,0,1,1004,7,199,8,199,9,140,10,140,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
351301,251,3,1,{50241=7;gold=350000;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
351302,251,3,2,{50241=7;gold=410000;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
351303,251,3,3,{gold=480000;50241=8;501=1;59002=8},105,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
351304,251,3,4,{gold=540000;50241=8;501=1;59002=8},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{25=500;24=500},0,FALSE,{}
351305,251,3,5,{gold=620000;50241=9;501=1;59002=9},105,1,0,1,1065,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
351306,251,3,6,{gold=680000;50241=9;501=1;59002=9},105,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
351307,251,3,7,{gold=750000;50241=10;501=1;59002=10},105,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
351308,251,3,8,{gold=810000;50241=10;501=1;223=1;59002=10},105,1,0,1,1095,7,217,8,217,9,153,10,153,<>,{},79002,FALSE,{star=9;goodFeel=160;zawakeStage=208;advance=15}
351401,251,4,1,{50241=9;gold=530000;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,<>,{},0,FALSE,{}
351402,251,4,2,{50241=9;gold=620000;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
351403,251,4,3,{gold=720000;50241=10;501=1;59002=10},120,1,0,1,1131,7,224,8,224,9,158,10,158,<>,{},0,FALSE,{}
351404,251,4,4,{gold=810000;50241=10;501=1;59002=10},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},0,FALSE,{}
351405,251,4,5,{gold=930000;50241=11;501=2;59002=11},120,1,0,1,1153,7,228,8,228,9,161,10,161,<>,{},0,FALSE,{}
351406,251,4,6,{gold=1020000;50241=11;501=2;59002=11},120,1,0,1,1164,7,231,8,231,9,162,10,162,<0>,{91=300},0,FALSE,{}
351407,251,4,7,{gold=1130000;50241=12;233=1;501=2;59002=12},120,1,0,1,1175,7,233,8,233,9,164,10,164,<>,{},0,FALSE,{}
351408,251,4,8,{gold=1220000;50241=12;2152=1;501=2;59002=12},120,1,0,1,1187,7,235,8,235,9,166,10,166,<>,{},79004,FALSE,{effort=9;equipStarSum=9;zawakeStage=308;nvalueSum=140}
351501,251,5,1,{502=2;gold=800000;50241=10;59002=10},150,1,0,1,1194,7,237,8,237,9,167,10,167,<>,{},0,FALSE,{}
351502,251,5,2,{502=2;gold=930000;50241=10;59002=10},150,1,0,1,1206,7,239,8,239,9,168,10,168,<>,{},0,FALSE,{}
351503,251,5,3,{502=2;gold=1080000;50241=11;501=1;59002=11},150,1,0,1,1218,7,251,8,251,9,170,10,170,<>,{},0,FALSE,{}
351504,251,5,4,{502=2;gold=1220000;50241=11;501=2;59002=11},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},0,FALSE,{}
351505,251,5,5,{502=2;gold=1400000;50241=12;501=2;59002=12},150,1,0,1,1242,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
351506,251,5,6,{502=3;gold=1530000;50241=12;501=2;59002=12},150,1,0,1,1254,7,248,8,248,9,175,10,175,<>,{},0,FALSE,{}
351507,251,5,7,{502=3;gold=1700000;50241=13;501=2;59002=13},150,1,0,1,1266,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
351508,251,5,8,{203=1;gold=1830000;50241=13;213=1;59002=13},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{23=300;22=300},0,FALSE,{}
351601,251,6,1,{502=2;gold=1200000;50241=11;59002=11},188,1,0,1,1280,7,254,8,254,9,179,10,179,<>,{},0,FALSE,{}
351602,251,6,2,{502=2;gold=1400000;50241=11;59002=11},188,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
351603,251,6,3,{502=3;gold=1620000;50241=12;501=2;59002=12},188,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
351604,251,6,4,{502=3;gold=1830000;50241=12;501=2;59002=12},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{23=800;22=800},0,FALSE,{}
351605,251,6,5,{502=3;gold=2100000;50241=13;501=3;59002=13},188,1,0,1,1331,7,264,8,264,9,186,10,186,<>,{},0,FALSE,{}
351606,251,6,6,{502=3;gold=2300000;50241=13;501=3;59002=13},188,1,0,1,1343,7,266,8,266,9,187,10,187,<0>,{13=3%},0,FALSE,{}
351607,251,6,7,{502=4;gold=2550000;50241=14;2152=1;501=3;59002=14},188,1,0,1,1356,7,269,8,269,9,189,10,189,<>,{},0,FALSE,{}
351608,251,6,8,{502=4;gold=2750000;50241=14;2152=1;501=3;59002=14},188,1,0,1,1369,7,271,8,271,9,191,10,191,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=12;equipAwakeSum=4}
351701,251,7,1,{50241=12;gold=1800000;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,<>,{},0,FALSE,{}
351702,251,7,2,{50241=12;gold=2100000;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,<>,{},0,FALSE,{}
351703,251,7,3,{50241=13;gold=2430000;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,<>,{},0,FALSE,{}
351704,251,7,4,{50241=13;gold=2750000;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,<0>,{25=300;24=300},0,FALSE,{}
351705,251,7,5,{50241=14;gold=3150000;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,<>,{},0,FALSE,{}
351706,251,7,6,{50241=14;gold=3450000;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,<>,{},0,FALSE,{}
351707,251,7,7,{50241=15;gold=3830000;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
351708,251,7,8,{50241=15;gold=4130000;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,<0>,{23=500;22=500},0,FALSE,{}
351801,251,8,1,{50241=13;gold=2700000;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
351802,251,8,2,{50241=13;gold=3150000;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,<>,{},0,FALSE,{}
351803,251,8,3,{50241=14;gold=3650000;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,<>,{},0,FALSE,{}
351804,251,8,4,{50241=14;gold=4130000;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,<0>,{14=300;15=300},0,FALSE,{}
351805,251,8,5,{50241=15;gold=4730000;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,<>,{},0,FALSE,{}
351806,251,8,6,{50241=15;gold=5180000;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,<>,{},0,FALSE,{}
351807,251,8,7,{50241=16;gold=5750000;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,<>,{},0,FALSE,{}
351808,251,8,8,{50241=16;gold=6200000;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
361101,261,1,1,{50261=4;gold=150000;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
361102,261,1,2,{50261=4;gold=180000;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,<>,{},0,FALSE,{}
361103,261,1,3,{50261=5;gold=210000;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,<>,{},0,FALSE,{}
361104,261,1,4,{50261=5;gold=240000;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,<0>,{1=3%},0,FALSE,{}
361105,261,1,5,{50261=6;gold=270000;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
361106,261,1,6,{50261=6;gold=300000;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
361107,261,1,7,{gold=330000;50261=7;501=1;59002=7},75,1,0,1,904,7,179,8,179,9,126,10,126,<>,{},0,FALSE,{}
361108,261,1,8,{gold=360000;50261=7;501=1;59002=7},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{25=300;24=300},0,FALSE,{}
361201,261,2,1,{50261=6;gold=230000;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,<>,{},0,FALSE,{}
361202,261,2,2,{50261=6;gold=270000;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,<>,{},0,FALSE,{}
361203,261,2,3,{50261=7;gold=320000;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
361204,261,2,4,{50261=7;gold=360000;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,<0>,{7=3%;8=3%},0,FALSE,{}
361205,261,2,5,{gold=410000;50261=8;501=1;59002=8},90,1,0,1,976,7,193,8,193,9,136,10,136,<>,{},0,FALSE,{}
361206,261,2,6,{gold=450000;50261=8;501=1;59002=8},90,1,0,1,985,7,195,8,195,9,137,10,137,<>,{},0,FALSE,{}
361207,261,2,7,{gold=500000;50261=9;501=1;59002=9},90,1,0,1,995,7,197,8,197,9,139,10,139,<>,{},0,FALSE,{}
361208,261,2,8,{gold=540000;50261=9;501=1;59002=9},90,1,0,1,1004,7,199,8,199,9,140,10,140,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
361301,261,3,1,{50261=7;gold=350000;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
361302,261,3,2,{50261=7;gold=410000;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
361303,261,3,3,{gold=480000;50261=8;501=1;59002=8},105,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
361304,261,3,4,{gold=540000;50261=8;501=1;59002=8},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{25=500;24=500},0,FALSE,{}
361305,261,3,5,{gold=620000;50261=9;501=1;59002=9},105,1,0,1,1065,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
361306,261,3,6,{gold=680000;50261=9;501=1;59002=9},105,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
361307,261,3,7,{gold=750000;50261=10;501=1;59002=10},105,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
