变量名,group,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,weight,icon,iconBg,buffColor,buffType,attrNatureType1,attrType1,attrNum1,attrType2,attrNum2,attrNatureType3,attrType3,attrNum3,supplyType,supplyTarget,supplyNum,pointType,pointValue,passiveSkill,effectTimes,skillgroup,onlyOne,limit,changeLib,belongLib,condition
2236,2224,【盾守】：受到暴击时，友方全体单位获得一个10%的自身最大生命值的护盾（可提高【盾生】的护盾量）,【盾守】：受到暴擊時，友方全體單位獲得一個10%的自身最大生命值的護盾（可提高【盾生】的護盾量）,【Shield Defense】: Gains 10% of own Max HP as a shield for all allies for each taken critical attack (Increases shield points for 【Generate Shield】),【Phòng Ngự Khiên】: Nhận một khiên bằng 10% HP tối đa của bản thân cho tất cả đồng minh mỗi khi nhận một đòn tấn công chí mạng (Tăng điểm khiên cho 【Tạo Khiên】),[실드 수호]: 치명타 피해를 받으면 아군 전체 포켓몬이 자신의 최대 HP의 10%에 해당하는 실드를 획득한다([실드 생성]의 실드치가 증가한다),【Defesa de Escudo】: Ganha 10% do próprio HP Máx. como um escudo para todos os aliados para cada ataque crítico recebido (Aumenta os pontos de escudo para 【Gerar Escudo】),【การป้องกันโล่】: ได้รับ 10% ของ HP สูงสุดของตนเองเป็นโล่สำหรับพันธมิตรทั้งหมดสำหรับการโจมตีคริติคอลแต่ละครั้งที่ได้รับ (เพิ่มคะแนนโล่สำหรับ【สร้างโล่】),999,city/adventure/random_tower/icon/icon_fy.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80098,0,<>,TRUE,99,0,0,0
2237,2224,【盾破】：护盾爆破时，对敌方全体造成6%生命上限的血量（可提高【盾生】的护盾量）,【盾破】：護盾爆破時，對敵方全體造成6%生命上限的血量（可提高【盾生】的護盾量）,"【Shield Break】: When the shield breaks, causes all enemies to lose 6% of max HP (Increases shield points for 【Generate Shield】)","【Phá Khiên】: Khi khiên vỡ, khiến tất cả kẻ địch mất 6% HP tối đa (Tăng điểm khiên cho 【Tạo Khiên】)",[실드 파괴]: 실드가 파괴되면 적 전체 포켓몬에게 최대 HP의 6%에 해당하는 피해를 입힌다([실드 생성]의 실드치가 증가한다),"【Quebra de Escudo】: Quando o escudo quebra, faz com que todos os inimigos percam 6% do HP máx. (Aumenta os pontos de escudo para 【Gerar Escudo】)",【การทำลายโล่】: เมื่อโล่แตก จะทำให้ศัตรูทั้งหมดเสีย 6% ของ HP สูงสุด (เพิ่มคะแนนโล่สำหรับ【สร้างโล่】),999,city/adventure/random_tower/icon/icon_fy.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80099,0,<>,TRUE,99,0,0,0
2238,2224,【盾愈】：护盾爆破时，回复自身5%生命上限的生命值（可提高【盾生】的护盾量）,【盾愈】：護盾爆破時，回復自身5%生命上限的生命值（可提高【盾生】的護盾量）,"【Shield Heal】: When the shield breaks, restores 5% of max HP (Increases shield points for 【Generate Shield】)","【Hồi Phục Khiên】: Khi khiên vỡ, hồi 5% HP tối đa (Tăng điểm khiên cho 【Tạo Khiên】)",[실드 치료]: 실드가 파괴되면 자신의 최대 HP의 5%만큼 회복한다([실드 생성]의 실드치가 증가한다),"【Cura de Escudo】: Quando o escudo quebra, restaura 5% do HP máx. (Aumenta os pontos de escudo para 【Gerar Escudo】)",【การฟื้นฟูโล่】: เมื่อโล่แตก จะฟื้นฟู 5% ของ HP สูงสุด (เพิ่มคะแนนโล่สำหรับ【สร้างโล่】),999,city/adventure/random_tower/icon/icon_fy.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80100,0,<>,TRUE,99,0,0,0
2241,2227,【势如破竹】：对生命值高于70%的单位额外造成30%伤害（同时拥有【势如破竹】与【秋风扫落叶】效果，额外提升20%暴击率）,【勢如破竹】：對生命值高於70%的單位額外造成30%傷害（同時擁有【勢如破竹】與【秋風掃落葉】效果，額外提升20%暴擊率）,【Momentum】: Inflicts 30% extra DMG to the target with more than 70% HP (Owning 【Momentum】 and 【Autumn Wind】 at the same time increases extra 20% Crit Rate),【Động Lực】: Gây thêm 30% sát thương cho mục tiêu có HP trên 70% (Sở hữu 【Động Lực】 và 【Gió Thu】 cùng lúc tăng thêm 20% Tỷ lệ Bạo kích),[파죽지세]: HP가 70%를 초과한 포켓몬에게 추가로 30%의 피해를 입힌다([파죽지세]와 [추풍낙엽쓸기] 효과를 동시에 보유 시 치명타율이 20% 증가한다.),【Ímpeto】: Inflige 30% de Dano extra ao alvo com mais de 70% de HP (Possuir 【Ímpeto】 e 【Vento de Outono】 ao mesmo tempo aumenta a Taxa de Crítico em 20% extra),【โมเมนตัม】: สร้างความเสียหายเพิ่มเติม 30% แก่เป้าหมายที่มี HP มากกว่า 70% (การมี【โมเมนตัม】และ【ลมฤดูใบไม้ร่วง】พร้อมกันจะเพิ่มอัตราคริติคอล 20% เพิ่มเติม),999,city/adventure/random_tower/icon/icon_js.png,city/adventure/random_tower/icon/box_red.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80102,0,<>,TRUE,99,0,0,0
2242,2227,【秋风扫落叶】：对生命值低于30%的单位额外造成40%伤害（同时拥有【势如破竹】与【秋风扫落叶】效果，额外提升20%暴击率）,【秋風掃落葉】：對生命值低於30%的單位額外造成40%傷害（同時擁有【勢如破竹】與【秋風掃落葉】效果，額外提升20%暴擊率）,【Autumn Wind】: Inflicts 40% extra DMG to target with less than 30% HP (Owning 【Momentum】 and 【Autumn Wind】 at the same time increases extra 20% Crit Rate),【Gió Thu】: Gây thêm 40% sát thương cho mục tiêu có HP dưới 30% (Sở hữu 【Động Lực】 và 【Gió Thu】 cùng lúc tăng thêm 20% Tỷ lệ Bạo kích),[가을 낙엽 쓸기]: HP가 30% 미만인 포켓몬에게 추가로 40%의 피해를 입힌다([파죽지세]와 [추풍낙엽쓸기] 효과를 동시에 보유 시 치명타율이 20% 증가한다.),【Vento de Outono】: Inflige 40% de Dano extra ao alvo com menos de 30% de HP (Possuir 【Ímpeto】 e 【Vento de Outono】 ao mesmo tempo aumenta a Taxa de Crítico em 20% extra),【ลมฤดูใบไม้ร่วง】: สร้างความเสียหายเพิ่มเติม 40% แก่เป้าหมายที่มี HP น้อยกว่า 30% (การมี【โมเมนตัม】และ【ลมฤดูใบไม้ร่วง】พร้อมกันจะเพิ่มอัตราคริติคอล 20% เพิ่มเติม),999,city/adventure/random_tower/icon/icon_fs.png,city/adventure/random_tower/icon/box_red.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80103,0,<>,TRUE,99,0,0,0
2243,2228,【血袭】：精灵自身每1%吸血提升5%的伤害加成（同时拥有【血袭】与【蝠翼】效果，精灵自身每1%吸血偷取目标1%的双防）,【血襲】：精靈自身每1%吸血提升5%的傷害加成（同時擁有【血襲】與【蝠翼】效果，精靈自身每1%吸血偷取目標1%的雙防）,【Bloody Attack】: Increases DMG Boost by 5% for every 1% Leech HP the Pokémon has (Owning 【Bloody Attack】 and 【Bat Wings】 at the same time steals 1% SP.DEF and P.DEF for every 1% Leech HP the Pokémon has),【Tấn Công Đẫm Máu】: Tăng 5% Thưởng Sát thương cho mỗi 1% Hút Máu mà Pokémon có (Sở hữu 【Tấn Công Đẫm Máu】 và 【Cánh Dơi】 cùng lúc cướp 1% SP.DEF và P.DEF cho mỗi 1% Hút Máu mà Pokémon có),[피의 습격]: 포켓몬 자신의 흡혈률이 1% 증가할 때마다 피해 보너스가 5% 증가한다([피의 습격]과 [박쥐 날개]의 효과를 동시에 보유 시 포켓몬 자신의 흡혈률이 1% 증가할 때마다 상대의 물리&특수 방어력을 1%씩 훔친다.),【Ataque Sangrento】: Aumenta o Bônus de Dano em 5% para cada 1% de Roubo de HP que o Pokémon possui (Possuir 【Ataque Sangrento】 e 【Asas de Morcego】 ao mesmo tempo rouba 1% de SP.DEF e P.DEF para cada 1% de Roubo de HP que o Pokémon possui),【การโจมตีโลหิต】: เพิ่มโบนัสความเสียหาย 5% สำหรับทุก 1% ของการดูด HP ที่โปเกมอนมี (การมี【การโจมตีโลหิต】และ【ปีกค้างคาว】พร้อมกันจะขโมย 1% SP.DEF และ P.DEF สำหรับทุก 1% ของการดูด HP ที่โปเกมอนมี),999,city/adventure/random_tower/icon/icon_xx.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80104,0,<>,TRUE,99,0,0,0
2244,2228,【蝠翼】：精灵自身每1%吸血提升5%的速度（同时拥有【血袭】与【蝠翼】效果，精灵自身每1%吸血偷取目标1%的双防）,【蝠翼】：精靈自身每1%吸血提升5%的速度（同時擁有【血襲】與【蝠翼】效果，精靈自身每1%吸血偷取目標1%的雙防）,【Bat Wings】 Increases 5% Speed for every 1% Leech HP the Pokémon has (Owning 【Bloody Attack】 and 【Bat Wings】 at the same time steals 1% SP.DEF and P.DEF for every 1% Leech HP the Pokémon has),【Cánh Dơi】 Tăng 5% Tốc độ cho mỗi 1% Hút Máu mà Pokémon có (Sở hữu 【Tấn Công Đẫm Máu】 và 【Cánh Dơi】 cùng lúc cướp 1% SP.DEF và P.DEF cho mỗi 1% Hút Máu mà Pokémon có),[박쥐 날개]: 포켓몬 자신의 흡혈률이 1% 증가할 때마다 스피드가 5% 증가한다([피의 습격]과 [박쥐 날개]의 효과를 동시에 보유 시 포켓몬 자신의 흡혈률이 1% 증가할 때마다 상대의 물리&특수 방어력을 1%씩 훔친다.),【Asas de Morcego】 Aumenta a Velocidade em 5% para cada 1% de Roubo de HP que o Pokémon possui (Possuir 【Ataque Sangrento】 e 【Asas de Morcego】 ao mesmo tempo rouba 1% de SP.DEF e P.DEF para cada 1% de Roubo de HP que o Pokémon possui),【ปีกค้างคาว】 เพิ่มความเร็ว 5% สำหรับทุก 1% ของการดูด HP ที่โปเกมอนมี (การมี【การโจมตีโลหิต】และ【ปีกค้างคาว】พร้อมกันจะขโมย 1% SP.DEF และ P.DEF สำหรับทุก 1% ของการดูด HP ที่โปเกมอนมี),999,city/adventure/random_tower/icon/icon_xx.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80105,0,<>,TRUE,99,0,0,0
2245,2231,【毒蚀】：攻击时50概率附带中毒效果（可叠加5层，同时拥有【毒蚀】、【染血】、【引火】，友方造成的持续伤害提升100%）,【毒蝕】：攻擊時50概率附帶中毒效果（可疊加5層，同時擁有【毒蝕】、【染血】、【引火】，友方造成的持續傷害提升100%）,"【Toxic Corrosion】: Each attack has a 50% chance to apply Poison (Stacks up to 5 times. Owning 【Toxic Corrosion】, 【Blood Stained】 and 【Flash Fire】 at the same time increases 100% DoT for all allies)","【Ăn Mòn Độc】: Mỗi đòn tấn công có 50% xác suất gây Độc (Cộng dồn tối đa 5 lần. Sở hữu 【Ăn Mòn Độc】, 【Nhuốm Máu】 và 【Lửa Chớp】 cùng lúc tăng 100% Sát thương theo thời gian cho tất cả đồng minh)","[맹독 침식]: 공격 시 50%의 확률로 맹독 효과를 부여한다(최대 중첩 수: 5회, 동시에 [독의 침식], [피 오염], [타오르는 불꽃]을 보유 시 아군이 가하는 지속 피해가 100% 증가한다).","【Corrosão Tóxica】: Cada ataque tem 50% de chance de aplicar Veneno (Acumula até 5 vezes. Possuir 【Corrosão Tóxica】, 【Manchado de Sangue】 e 【Fogo Rápido】 ao mesmo tempo aumenta em 100% o DoT para todos os aliados)","【การกัดกร่อนพิษ】: ทุกการโจมตีมีโอกาส 50% ที่จะติดพิษ (ซ้อนทับได้สูงสุด 5 ครั้ง การมี【การกัดกร่อนพิษ】, 【เปื้อนเลือด】 และ 【ไฟลุก】พร้อมกันจะเพิ่ม 100% DoT ให้พันธมิตรทั้งหมด)",999,city/adventure/random_tower/icon/icon_js1.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80106,0,<>,TRUE,99,0,0,0
2246,2231,【染血】：攻击时50概率附带流血效果（可叠加5层，同时拥有【毒蚀】、【染血】、【引火】，友方造成的持续伤害提升100%）,【染血】：攻擊時50概率附帶流血效果（可疊加5層，同時擁有【毒蝕】、【染血】、【引火】，友方造成的持續傷害提升100%）,"【Blood Stained】: Each attack has a 50% chance to apply Bleed (Stacks up to 5 times. Owning 【Toxic Corrosion】, 【Blood Stained】 and 【Flash Fire】 at the same time increases 100% DoT for all allies)","【Nhuốm Máu】: Mỗi đòn tấn công có 50% xác suất gây Chảy Máu (Cộng dồn tối đa 5 lần. Sở hữu 【Ăn Mòn Độc】, 【Nhuốm Máu】 và 【Lửa Chớp】 cùng lúc tăng 100% Sát thương theo thời gian cho tất cả đồng minh)","[염혈]: 공격 시 50%의 확률로 출혈 효과가 발생한다(최대 중첩 수: 5회, 동시에 [독의 침식], [피 오염], [타오르는 불꽃]을 보유 시 아군이 가하는 지속 피해가 100% 증가한다.)","【Manchado de Sangue】: Cada ataque tem 50% de chance de aplicar Sangramento (Acumula até 5 vezes. Possuir 【Corrosão Tóxica】, 【Manchado de Sangue】 e 【Fogo Rápido】 ao mesmo tempo aumenta em 100% o DoT para todos os aliados)","【เปื้อนเลือด】: ทุกการโจมตีมีโอกาส 50% ที่จะติดสถานะเลือดออก (ซ้อนทับได้สูงสุด 5 ครั้ง การมี【การกัดกร่อนพิษ】, 【เปื้อนเลือด】 และ 【ไฟลุก】พร้อมกันจะเพิ่ม 100% DoT ให้พันธมิตรทั้งหมด)",999,city/adventure/random_tower/icon/icon_js.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80107,0,<>,TRUE,99,0,0,0
2247,2231,【引火】：攻击时50概率附带灼烧效果（可叠加5层，同时拥有【毒蚀】、【染血】、【引火】，友方造成的持续伤害提升100%）,【引火】：攻擊時50概率附帶灼燒效果（可疊加5層，同時擁有【毒蝕】、【染血】、【引火】，友方造成的持續傷害提升100%）,"【Flash Fire】: Each attack has a 50% chance to apply Burn (Stacks up to 5 times. Owning 【Toxic Corrosion】, 【Blood Stained】 and 【Flash Fire】 at the same time increases 100% DoT for all allies)","【Lửa Chớp】: Mỗi đòn tấn công có 50% xác suất gây Bỏng (Cộng dồn tối đa 5 lần. Sở hữu 【Ăn Mòn Độc】, 【Nhuốm Máu】 và 【Lửa Chớp】 cùng lúc tăng 100% Sát thương theo thời gian cho tất cả đồng minh)","[타오르는 불꽃]: 공격 시 50%의 확률로 연소 효과가 발생한다(최대 중첩 수: 5회, 동시에 [독의 침식], [피 오염], [타오르는 불꽃]을 보유 시 아군이 가하는 지속 피해가 100% 증가한다.)","【Fogo Rápido】: Cada ataque tem 50% de chance de aplicar Queimadura (Acumula até 5 vezes. Possuir 【Corrosão Tóxica】, 【Manchado de Sangue】 e 【Fogo Rápido】 ao mesmo tempo aumenta em 100% o DoT para todos os aliados)","【ไฟลุก】: ทุกการโจมตีมีโอกาส 50% ที่จะติดสถานะเผาไหม้ (ซ้อนทับได้สูงสุด 5 ครั้ง การมี【การกัดกร่อนพิษ】, 【เปื้อนเลือด】 และ 【ไฟลุก】พร้อมกันจะเพิ่ม 100% DoT ให้พันธมิตรทั้งหมด)",999,city/adventure/random_tower/icon/icon_cxsh.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80108,0,<>,TRUE,99,0,0,0
2249,2221,我方精灵物攻和特攻+10%,我方精靈物攻和特攻+10%,P. ATK and SP.ATK of allied Pokémons +10%,Công vật lý và Công đặc biệt của Pokémon đồng minh +10%,아군 포켓몬 물리&특수 공격+10%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,10%,7,10%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2250,2222,我方精灵物攻和特攻+10%,我方精靈物攻和特攻+10%,P. ATK and SP.ATK of allied Pokémons +10%,Công vật lý và Công đặc biệt của Pokémon đồng minh +10%,아군 포켓몬 물리&특수 공격+10%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,10%,7,10%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2251,2223,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +5%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +5%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2252,2224,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +5%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +5%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2253,2227,我方精灵物攻和特攻+10%,我方精靈物攻和特攻+10%,P. ATK and SP.ATK of allied Pokémons +10%,Công vật lý và Công đặc biệt của Pokémon đồng minh +10%,아군 포켓몬 물리&특수 공격+10%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,10%,7,10%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2254,2228,我方精灵物攻和特攻+10%,我方精靈物攻和特攻+10%,P. ATK and SP.ATK of allied Pokémons +10%,Công vật lý và Công đặc biệt của Pokémon đồng minh +10%,아군 포켓몬 물리&특수 공격+10%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,10%,7,10%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2255,2231,我方精灵物攻和特攻+10%,我方精靈物攻和特攻+10%,P. ATK and SP.ATK of allied Pokémons +10%,Công vật lý và Công đặc biệt của Pokémon đồng minh +10%,아군 포켓몬 물리&특수 공격+10%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,10%,7,10%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
