变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
3243028,,,,,suckBlood,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_xx.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
3243029,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{damageHit=setSign(list(2,3,4,5,7,8,12,14,15,17,21,22,23,24,25,26,27,28,30,31,33,34,35,38,39,40,2001,2003,3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,19911,32713,32714,1972212,3651334,3651335,3651609),list(),'multiply')}>",,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3243030,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243031,,,,,alterDmgRecordVal,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{calcInternalDamageFinish=<setValue(list(""calFinalDamage""),ifElse(((arg.strike == true) and intersection(arg.buffFlag,list(c.yuansu_oc())) ),list(calFinalDamage*1.5),list(calFinalDamage*1)))>}>",,,,,,,,,,,,,,,,,,,<3014>,,,,,,,,,
3243032,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=3243033;lifeRound=5}>>;effectFuncs=<castBuff>;onSomeFlag=<trigger.beAddBuff:hasFlag(1050)>;triggerPoint=29};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
3243033,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999>,,,,,,,,,
3243111,,,,,damage,,,2,1001,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243112,,,,,ultimateAdd,,,2,1008,,,,,,1,1,,,battle/buff_icon/logo_bssh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bsshtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243121,,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{calcInternalDamageFinish=<setValue(list(""calFinalDamage""),intersection(arg.buffFlag,list(4000)) and list(calFinalDamage*1.1) or list(calFinalDamage*1))>}>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243122,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=2;natureType=5;processId=3005}>,,,,,,,,,,,,,,,,,,,<4000;4005;4021>,,,,,,,,,
3243211,,,,,stealth,,,2,5318,,,,<3243215>,,1,1,,,,,koudai_anheiqiuleimu/anheiqiuleimu_buff.skel,<leiyun_loop>,,,,,,,,,,,,,TRUE,,,{typ=opacity;args={value=0.6}},battle/txt/txt_lybx.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=self:flagZ2() and 1 or 0;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDifferExclude('id',{3243011})|random(1)};cfgId=3243011;lifeRound=1}>>;triggerPoint=2};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=15000;holder=1;cfgId=3243212;lifeRound=1}>;<{prob=1;caster=2;lifeRound=1;value=<2;2;2>;cfgId=3243213;holder=1}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<self:flagZ2()>;extraAttackTrigger=2;triggerPoint=14};{nodeId=3;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;holder={input=selfForce|nodead;process=exclude(list(csvSelf:id()))|attrDiffer('natureType', {5,6,15})};value=0;prob=1;cfgId=3243216;lifeRound=999}>;<{bond=1;caster=2;value=<99;99;5;0.1;20>;lifeRound=999;prob=1;cfgId=3243217;holder=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3243212,,,,,damageDodge,,,2,,,,,,,1,1,,,battle/buff_icon/icon_sbts.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sbts.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
3243213,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{damageHit=setSign(list(2,3,4,5,7,8,12,14,15,17,21,22,23,24,25,26,27,28,30,31,33,34,35,38,39,40,2001,2003,3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,19911,32713,32714,1972212,3651334,3651335,3651609),list(),'multiply')}>",,1,<1>,,,4,,,,,,,,,,,,,,,,,,,,,,
3243214,,,,,buffDamage,,,2,,,,,,,,1,,,,,,,,,,,,,koudai_anheiqiuleimu/anheiqiuleimu_buff.skel,dalei,,,,,TRUE,,,,battle/txt/txt_lj.png,,,"<<{damageType=2;natureType=5;processId=3005};{damageType=2;natureType=6;processId=3006}>;<self:damage()*random((self:hasBuffFlag(1042) and 6.5 or 5),6.5)*0.1;self:damage()*random((self:hasBuffFlag(1042) and 6.5 or 5),6.5)*0.1>>",,,,,,,,,,,,,,,,,,,<4005;4006;1043;1050;4021>,,,,,,,,,
3243215,,,,,,,,2,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243216,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=(self:hasBuff(3243211) and lessE(self:getBuffOverlayCount(3243215),2)) and 1 or 0;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=3243214;lifeRound=1}>;<{prob=(self:hasBuff(3243211) and lessE(self:getBuffOverlayCount(3243215),2)) and 1 or 0;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDiffer('id',{3243214})|random(1)};cfgId=3243221;lifeRound=1}>>;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3243217,,,,,lockHp,,,,9300,,,,,,6,5,,FALSE,battle/buff_icon/logo_xh.png,,buff/qiuleimu_buff/qlm_effect.skel,<xuehua1_loop;xuehua2_loop;xuehua3_loop;xuehua4_loop>,{mapping=<1;2;3;4>;type=1},,,,,,,,,,,,,,,,battle/txt/txt_xh.png,9,,,,1,<1>,,,,,,,,,,,,,,,,<3014>,<1;20>,,,,,,,,
3243221,,,,,,,,,13315,,,,,,1,1,,,battle/buff_icon/icon_dongshang.png,,koudai_sgcjbxw/hero_sgcjbxw.skel,<dongshang_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_dongshang.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=1200;holder=1;cfgId=3243222;lifeRound=999}>;<{prob=1;caster=2;value=0;holder=2;cfgId=3243224;lifeRound=2}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{caster=2;value=min(self:damage()*3,target2:hpMax()*0.1);holder=1;cfgId=3243223;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.bingdong_oc()))>;triggerPoint=29}>",,,,,,,,,,,,,,,,<1;20>,{wave=0;gameEnd=0},,,,,,,
3243222,,,,,natureDamageDeepen,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<6>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243223,,,,,buffDamage,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=36}>,,,,,,4,,,,,,,,,,,,,<4021>,,,,,,,,,
3243224,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=(self:damage()+self:specialDamage())*0.45;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDiffer('id',{3243221})};cfgId=3243225;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=25}>",,,,,,,,,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
3243225,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=2;natureType=6;processId=3006}>,,1,<1>,,,,,,,,,,,,,,,,<4006;4021>,,,,,,,,,
3243231,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=2;natureType=5;processId=3005}>,,,,,,,,,,,,,,,,,,,<4000;4005;4021>,,,,,,,,,
3243311,,,,,,,,,15314,,,,,,,1,,,battle/buff_icon/icon_xlls.png,,koudai_anheiqiuleimu/anheiqiuleimu_buff.skel,<slls_loop>,,792,,,,,koudai_anheiqiuleimu/anheiqiuleimu_buff.skel,slls_chuxian,,,,,,,{res=koudai_anheiqiuleimu/anheiqiuleimu_buff.skel;pos=0;aniName=slls_xiaoshi},,battle/txt/txt_slls.png,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=-target:Bspeed()*0.9;holder=1;cfgId=3243312;lifeRound=999}>;<{prob=1;caster=2;value=0;holder={input=enemyForce|nodead;process=exclude(list(csvSelectObj:id()))};cfgId=3243315;lifeRound=1}>;<{prob=1;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDifferExclude('id',{3243011})|random(1)};cfgId=3243011;lifeRound=1}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=target2:hpMax()*0.5;holder=1;cfgId=3243313;lifeRound=1}>>;triggerPoint=2};{nodeId=3;effectFuncs=<castBuff>;funcArgs=<<{prob=self2:id()==self:id() and 0 or 0;caster=7;value=0;holder=1;cfgId=3243011;lifeRound=1}>>;triggerPoint=10}>",,,,,,,,,,,,,,,,<1;15>,,,,,,,,
3243312,,,,,speed,,,,11081,,,,,,1,1,,FALSE,battle/buff_icon/logo_sd_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243313,,,,,freeze,,,2,412,,,,,,1,1,,,battle/buff_icon/logo_bingdong2.png,,buff/bingdong/bingdong.skel,<bingdong_loop>,,,,,,,,,,,,,,,{res=buff/bingdong/bingdong.skel;pos=0;aniName=bingdong_end},{typ=pause},battle/txt/txt_bingdong2.png,11,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=target:hpMax()*0.1;holder=1;cfgId=3243314;lifeRound=1}>>;triggerPoint=2};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
3243314,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=301}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
3243315,,,,,,,,2,,,,,<3243311>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243321,,,,,,,,,3303,,,,,,1,1,,,battle/buff_icon/logo_bwddl.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bwddl.png,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=random(10,30)*0.01;holder=1;cfgId=3243322;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=5};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,<0;20>,,,,,,,,
3243322,,,,,damageRateAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
3243323,,,,,,,,,13325,,,,,,1,1,,,battle/buff_icon/logo_bwddl1.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bwddl.png,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=random(10,30)*100;holder=1;cfgId=3243324;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=5};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,<0;20>,,,,,,,,
3243324,,,,,damageReduce,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjd.png,,,,,1,<1>,,,4,,,,,,,,,,,,,<9998>,,,,,,,,,
3243331,,,,,assistAttack,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ewxd.png,,,,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|frontRowRandom(1)}>",,,<{nodeId=1;funcArgs=<<{caster=2;value=5000;holder=1;cfgId=3243332;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<getExtraRoundId()==3243331>;extraAttackTrigger=2;triggerPoint=7};{nodeId=0;triggerPoint=1}>,,,,,,,<{type=1;limit=self:flagZ3() and 2 or 1}>,,,,,,,,,,,,,,,,,
3243332,,,,,damageReduce,,,2,,,,,,,1,1,,,battle/buff_icon/logo_shjc_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjd.png,,,,,1,<1>,,,4,,,,,,,,,,,,,,,,,,,,,,
3243335,,,,,damage,,,,3001,,,,,,2,4,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
3243341,,,,,,,,2,,,,,,,,1,,,battle/buff_icon/logo_mht.png,,koudai_anheiqiuleimu/anheiqiuleimu_buff.skel,<leiyun3_loop>,,,4,4,{'y'=-50;'x'=-20},,,,,,,,TRUE,,,,battle/txt/txt_slyt.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|random(max(3,countObjByBuff(3-csvSelf:force(),{3243011})))};cfgId=3243342;lifeRound=1}>;<{bond=1;caster=2;holder={input=selfForce|nodead;process=attrDiffer('natureType', {5,6})};value=2000;prob=1;cfgId=3243343;lifeRound=999}>;<{bond=1;caster=2;holder={input=selfForce|nodead;process=attrDiffer('natureType', {5,6,15})};value=0;prob=1;cfgId=3243345;lifeRound=999}>;<{bond=1;caster=2;holder={input=selfForce|nodead;process=attrDiffer('natureType', {15})};value=0;prob=target2:cardID()==1982 and 1 or 0;cfgId=3243346;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=self:flagZ3() and 1 or 0;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDifferExclude('id',{3243011})|random(2)};cfgId=3243011;lifeRound=1}>>;triggerPoint=2};{nodeId=3;funcArgs=<<{prob=1;caster=2;value=0;holder=14;cfgId=3243344;lifeRound=1}>>;effectFuncs=<castBuff>;triggerTimes=<1;1>;triggerPoint=42};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3243342,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lj.png,,,<<{damageType=2;natureType=5;processId=3005};{damageType=2;natureType=6;processId=3006}>;<self:damage()*0.7;self:damage()*0.7>>,,,,,,,,,,,,,,,,,,,<1050;4005;4006;4021>,,,,,,,,,
3243343,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=target2:hasBuff(3610001) and (target2:getBuff(3610001):getValue()+buff:getValue()) or buff:getValue();holder=1;cfgId=3610001;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=target2:hasBuff(3610001) and 1 or 0;caster=2;value=max(0,target2:getBuff(3610001):getValue()-buff:getValue());holder=1;cfgId=3610001;lifeRound=999}>>;triggerPoint=2}>",,,,,,,,,,,,,,,,,,,,,,,,
3243344,,,,,,,,2,,,,,<3243011>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243345,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|random(1)};cfgId=3243348;lifeRound=1}>;<{prob=1;caster=2;value=0;holder=2;cfgId=3243349;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<less(self:getBuffOverlayCount(3243349),5)>;extraAttackTrigger=2;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
3243346,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{caster=2;value=0;holder=8;cfgId=3243347;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<getExtraRoundMode()==3>;extraAttackTrigger=2;triggerPoint=8};{nodeId=0;triggerPoint=1}>,,,,,,,<{type=1;limit=self:flagZ3() and 2 or 1}>,,,,,,,,,,,,,,,,,
3243347,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lj.png,,,"<{damageType=2;natureType=5;processId=3005};max(self:specialDamage(),self:damage())*0.5>",,,,,,,,,,,,,,,,,,,<4005;4021>,,,,,,,,,
3243348,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lj.png,,,"<<{damageType=2;natureType=5;processId=3005};{damageType=2;natureType=6;processId=3006}>;<self:damage()*random((self:hasBuffFlag(1042) and 6.5 or 5),6.5)*0.1;self:damage()*random((self:hasBuffFlag(1042) and 6.5 or 5),6.5)*0.1>>",,,,,,,,,,,,,,,,,,,<1050;4005;4006;4021>,,,,,,,,,
3243349,,,,,,,,2,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243351,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{caster=2;value=buff:getValue();holder=14;cfgId=3243352;lifeRound=1}>;<{prob=1;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|random(countObjByNatureExit(csvSelf:force(),5,6))};cfgId=3243362;lifeRound=1}>;<{prob=1;caster=2;value=0;holder={input=selfForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|attrDiffer('natureType', {5})};cfgId=3243369;lifeRound=3}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3243352,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_anheiqiuleimu/anheiqiuleimu_buff.skel,slpx,,6,3,{'y'=-110;'x'=-380},TRUE,,,,battle/txt/txt_slpx.png,,,<<{damageType=2;natureType=5;processId=3005};{damageType=2;natureType=6;processId=3006}>;<self:damage()*0.7*buff:getValue();self:damage()*0.7*buff:getValue()>>,,,,,,,,,,,,,,,,,,,<1050;4021>,,,,,,,,,
3243362,,,,,qusan1,,,,65004,,,,,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=target:hpMax()*0.5;holder=1;cfgId=randomChoice(3243363,3243365);lifeRound=2}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
3243363,,,,,freeze,,,2,412,,,,,,1,1,,,battle/buff_icon/logo_bingdong2.png,,buff/bingdong/bingdong.skel,<bingdong_loop>,,,,,,,,,,,,,,,{res=buff/bingdong/bingdong.skel;pos=0;aniName=bingdong_end},{typ=pause},battle/txt/txt_bingdong2.png,11,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=target:hpMax()*0.1;holder=1;cfgId=3243364;lifeRound=1}>>;triggerPoint=2};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
3243364,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=301}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
3243365,,,,,,,,2,13323,,,,<10302>,<2;99>,1,1,,,battle/buff_icon/logo_gd.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_gd1.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=2000;holder=1;cfgId=3243366;lifeRound=999}>;<{bond=1;caster=2;prob=1;value=-2000;holder=1;cfgId=3243367;lifeRound=999}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=self:damage()*0.8;holder=1;cfgId=3243368;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<exitInTab(trigger.fromBuffGroup,list(c.shuixijinghua_oc()))>;triggerPoint=20}>",,,,,,,,,,,,,,,,,,,,,,,,
3243366,,,,,natureDamageDeepen,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<5>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243367,,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<70017>,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
3243368,,,,,buffDamage,,,2,,,,<521541;521542;521543;521544;521545;521546;521547;521548;521549;521550;521551;521552;521553;521554;521555;521556;521557;521558>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{damageType=2;natureType=5;processId=3005}>,,1,<1>,,,,,,,,,1,,,,,,,<4021>,,,,,,,,,
3243369,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=self:damage()*0.8;holder={input=selectObjectMainTarget;process=random(1)};cfgId=3243368;lifeRound=1}>>;effectFuncs=<castBuff>;delSelfWhenTriggered=1;extraAttackTrigger=2;triggerPoint=8};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
3243371,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=3;damageType=2}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
3243601,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=3243602;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;onSkillType=1;triggerPoint=8};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=3243603;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<target:getDamageStateToMe('miss')>;extraAttackTrigger=2;triggerPoint=10};{nodeId=3;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=3243604;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;onSkillType=3;triggerPoint=8};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
3243602,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
3243603,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
3243604,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999>,,,,,,,,,
3243605,,,,,finalDamageAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
3243606,,,,,finalDamageSub,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
3243611,,,,,addNature,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=(10+skillLv(32436,32476) *0.1-0.1)*100;holder=1;cfgId=3243612;lifeRound=999}>;<{prob=1;caster=2;value=0;holder={input=enemyForce|nodead;process=rowback|random(1)};cfgId=3243311;lifeRound=2}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<getNowRound()==1>;triggerPoint=3};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
3243612,,,,,ultimateAdd,,,2,,,,,,,1,1,,,battle/buff_icon/logo_bssh_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bsshtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;1>,,,,,,,,
3243621,,,,,aura,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<14>,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=0;caster=2;value=0;holder=1;cfgId=3243622;lifeRound=1}>>;triggerPoint=8};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=0;holder=20;cfgId=3243631;lifeRound=999}>;<{bond=1;caster=2;prob=1;value=0;holder=20;cfgId=3243632;lifeRound=999}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
