变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
459166,,1,14,,,,,,,<4591681;4591691;4591614;4591614;4591612;4591612>,<999;999;999;999;999;999>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<1;1;1;1;1;1>,,
,,,,,,,,,,,,,,,,
459211,苍响皮肤,,,,,,,,,,,,,,459211,
459212,,1,14,,,,,,,<4591111>,<2>,<1>,,<self:Bdamage()*0.1>,,
459213,,1,14,,,,,,,<4591621;4591627>,<1;1>,<(self:flagZ1() and (not self:flagZ3()) )   and 1 or 0;self:flagZ3() and 1 or 0>,,<1;1>,,
459221,,,,,,,,,,,,,,,459221,
459222,,1,14,,,,,,,<4591211;4591221;4591223;4591621>,<1;1;1;1>,<1;self:flagZ2() and 1 or 0;self:flagZ2() and 1 or 0;1>,,<1;1;1;1>,,
459223,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|buffDiffer('id',{4591611})|relativeActionOrderProcess(false,2)",,,,,<4591211>,<1>,<1>,,<1>,,
459224,,,,,,,,,,,,,,,,
459231,,,4,,,,,,,,,,,,459231,
459232,,,4,,,,,,,,,,,,459232,
459233,,,4,,,,,,,<4591311;4591312>,<1;1>,"<more(target:defence(),self:defence()) and 1 or 0;less(target:defence(),self:defence()) and 1 or 0>",,<-(target:defence()-(target:defence()-self:defence()) )*(skillLevel*0.003-0.003);-target:defence()*(skillLevel*0.003-0.003)>,,
459234,,1,14,,,,,,,<4591621;4591621;4591627;4591627>,<1;1;1;1>,<(self:flagZ1() and (not self:flagZ3()) )   and 1 or 0;(self:flagZ1() and (not self:flagZ3()) )   and 1 or 0;self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<1;1;1;1>,,
459235,,1,14,,,,,,,<4591321>,<2>,"<moreE(self:star(),11) and 1 or 0>",,<<0;10>>,,
459236,,1,14,,,,,,,<4591636>,<1>,<self:flagZ3() and 1 or 0>,,<1>,,
459261,,,,selfForce | nodead,"battleFlagDiffer('battleFlag', {10006})",,,,,<4591610;4591611>,<999;999>,<1;1>,,<1;1>,,
459262,,,,selfForce | nodead,"battleFlagDiffer('battleFlag', {4601})",,,,,<4591611;4591690>,<999;999>,<1;1>,,<<1>;<0;10>>,,
459263,,1,11,,,,,,,<4591611>,<999>,<(target:natureIntersection(list(18))) and 1 or 0>,,<1>,,
459264,,1,14,,,,,,,<4591615;4591641;4591651;4591635>,<999;999;999;999>,<1;1;1;1>,,<1;1;<0;10>;<0;10>>,,
459265,,1,14,,,,,,,<4591661;4591671>,<999;999>,"<moreE(self:star(),6) and 1 or 0;moreE(self:star(),8) and 1 or 0>",,<<0;10>;<1>>,,
459266,,1,14,,,,,,,<4591681;4591691;4591614;4591614;4591612;4591612>,<999;999;999;999;999;999>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<1;1;1;1;1;1>,,
,,,,,,,,,,,,,,,,
460111,藏玛然特,,,,,,,,,,,,,,460111,
460112,,1,14,,,,,,,<4601111;4601120;4601121>,<2;999;999>,"<1;self:flagZ1() and 1 or 0;self:flagZ1() and (moreE(self:getBuffOverlayCount(4601120),3) and 1 or 0) or 0>",,"<self:flagZ1() and 2000 or 1000;0;self:BhpMax()*0.1*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1)>",,
460121,,,,,,,,,,,,,,,460121,
460122,,1,14,,,,,,,<4601211;4601221>,<999;999>,<1;1>,,"<self:BhpMax()*0.15*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1);0>",,
460123,,,,selfForce | nodead,rowback|selfColumn|exclude(list(csvSelf:id())),,,,,<4601231>,<2>,<1>,,<<2;99;1>>,,
460124,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|rowback|attrDiffer(""natureType"", {7})|random(1)",,,,,<4601211;4601241>,<999;999>,<self:flagZ2() and 1 or 0;self:flagZ2() and 1 or 0>,,"<self:BhpMax()*0.1*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1);0>",,
460125,,,,,,,,,,<4601242>,<3>,<self:flagZ2() and 1 or 0>,,<0>,,
460131,,,,,,,,,,,,,,,460131,
460132,,,,,,,,,,,,,,,460132,
460133,,,,,,,,,,<4601311>,<1>,<1>,,<0>,,
460134,,1,11,,,,,,,<4601315>,<999>,<1>,,"<max(self:lostHp()*(15+skillLv(46013,46023) *0.15-0.15)*0.01,self:BhpMax()*0.1)*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ3()) and 1.25 or 1)*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1)>",,
460135,,1,14,,,,,,,<4601341;4601341>,<999;999>,<1;self:flagZ3() and 1 or 0>,,<0;0>,,
460136,,,,,,,,,,<4601331>,<1>,"<moreE(self:star(),11) and (more(self:lostHp(),0) and 1 or 0) or 0>",,<self:lostHp()*0.3>,,
460161,,1,14,,,,,,,<4601611;4601631;4601621>,<999;999;999>,"<1;moreE(self:star(),6) and 1 or 0;1>",,<0;<0>;0>,,
460162,,1,14,,,,,,,<4601641;4601691>,<999;999>,"<moreE(self:star(),8) and 1 or 0;self:flagZ4() and 1 or 0>",,<<99;99;0;0;40>;0>,,
460163,,1,14,,,,,,,<4601321>,<999>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
460211,藏玛然特皮肤,,,,,,,,,,,,,,460211,
460212,,1,14,,,,,,,<4601111;4601120;4601121>,<2;999;999>,"<1;self:flagZ1() and 1 or 0;self:flagZ1() and (moreE(self:getBuffOverlayCount(4601120),3) and 1 or 0) or 0>",,"<self:flagZ1() and 2000 or 1000;0;self:BhpMax()*0.1*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1)>",,
460221,,,,,,,,,,,,,,,460221,
460222,,1,14,,,,,,,<4601211;4601221>,<999;999>,<1;1>,,"<self:BhpMax()*0.15*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1);0>",,
460223,,,,selfForce | nodead,rowback|selfColumn|exclude(list(csvSelf:id())),,,,,<4601231>,<2>,<1>,,<<2;99;1>>,,
460224,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|rowback|attrDiffer(""natureType"", {7})|random(1)",,,,,<4601211;4601241>,<999;999>,<self:flagZ2() and 1 or 0;self:flagZ2() and 1 or 0>,,"<self:BhpMax()*0.1*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1);0>",,
460225,,,,,,,,,,<4601242>,<3>,<self:flagZ2() and 1 or 0>,,<0>,,
460231,,,,,,,,,,,,,,,460231,
460232,,,,,,,,,,,,,,,460232,
460233,,,,,,,,,,<4601311>,<1>,<1>,,<0>,,
460234,,1,11,,,,,,,<4601315>,<999>,<1>,,"<max(self:lostHp()*(15+skillLv(46013,46023) *0.15-0.15)*0.01,self:BhpMax()*0.1)*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ3()) and 1.25 or 1)*((lessE(self:hp()/self:hpMax(),0.5) and self:flagZ4()) and 1.15 or 1)>",,
460235,,1,14,,,,,,,<4601341;4601341>,<999;999>,<1;self:flagZ3() and 1 or 0>,,<0;0>,,
460236,,,,,,,,,,<4601331>,<1>,"<moreE(self:star(),11) and (more(self:lostHp(),0) and 1 or 0) or 0>",,<self:lostHp()*0.3>,,
460261,,1,14,,,,,,,<4601611;4601631;4601621>,<999;999;999>,"<1;moreE(self:star(),6) and 1 or 0;1>",,<0;<0>;0>,,
460262,,1,14,,,,,,,<4601641;4601691>,<999;999>,"<moreE(self:star(),8) and 1 or 0;self:flagZ4() and 1 or 0>",,<<99;99;0;0;40>;0>,,
460263,,1,14,,,,,,,<4601321>,<999>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
461111,无极汰那,,,,,,,,,,,,,,461111,
461112,,1,14,,,,,,,<4611111>,<2>,<1>,,<(self:flagZ1() and 0.3 or 0.2)>,,
461121,,,,,,,,,,,,,,,461121,
461122,,,,,,,,,,<4611211>,<2>,<1>,,<-5000>,,
461123,,1,14,,,,,,,<4611221>,<2>,<1>,,<<2;99;1>>,,
461124,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {8,15})|setSelectAttr({""Bdamage"",""BspecialDamage""},""max"")|attrWitOutFilter(""selectAttr"",""max"",1)",,,,,<4611221>,<2>,<1>,,<<2;99;1>>,,
461125,,1,14,,,,,,,<4611017;4611017>,<1;1>,<self:flagZ2() and 1 or 0;self:flagZ2() and 1 or 0>,,<0;0>,,
461131,,,,enemyForce | nodead,random(3),,,,,<4611300>,<1>,<1>,,<0>,461131,
461132,,,,useOtherProcessInput(461131),,,,,,,,,,,461132,
461133,,,,useOtherProcessInput(461131),,,,,,<4611311>,<1>,<1>,,<0>,,
461134,,1,14,,,,,,,<4611321>,<1>,<1>,,<0>,,
461135,,1,14,,,,,,,<4611340>,<2>,<self:flagZ3() and 1 or 0>,,<0>,,
461141,,,11,,,,,,,,,,,,461141,
461142,,1,14,,,,,,,<4611411>,<1>,<1>,,<0>,,
461143,,,,enemyForce | nodead,"buffDifferOptional('group', {13321})|random(2)",,,,,<4611332>,<1>,<1>,,<<2;list();list(13321);list();1>>,,
461151,,,,enemyForce | nodead,random(3),,,,,,,,,,461151,
461152,,,,useOtherProcessInput(461151),,,,,,<4611511>,<1>,<1>,,<0>,,
461161,,1,14,,,,,,,<4611611;4611621;4611631;4611671;4611681>,<999;999;999;999;999>,"<1;1;moreE(self:star(),6) and 1 or 0;moreE(self:star(),8) and 1 or 0;moreE(self:star(),8) and 1 or 0>",,<0;0;0;<0>;0>,,
461162,,1,14,,,,,,,<4611691;4611692>,<999;999>,<self:flagZ4() and 1 or 0;self:flagZ4() and ((getGateType() == 10 or getGateType() == 14) and 1 or 0) or 0>,,<0;<0;1;1;0;1>>,,
461163,,1,14,,,,,,,<764691;764692>,<10;5>,"<moreE(self:star(),11) and 1 or 0;moreE(self:star(),8) and 1 or 0>",,<1400;1400>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
463111,萨戮德,,,,,,,,,,,,,,463111,
463112,,,,enemyForce | nodead,useOtherProcess(463111),,,,,,,,,,463112,
463113,,,,enemyForce | nodead,useOtherProcess(463111),,,,,<4631110>,<2>,<1>,,<0>,,
463121,,,,,,,,,,,,,,,463121,
463122,,,,enemyForce | nodead,useOtherProcess(463121),,,,,,,,,,463122,
463123,,1,14,,,,,,,<4631211>,<1>,<1>,,<0>,,
463124,,,,selfForce | nodead,"attrDiffer('natureType', {4,16})|relativeActionOrderProcess(true,1)",,,,,<4631211>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
463131,,,11,,,,,,,,,,,,463131,
463132,,,,enemyForce | nodead,useOtherProcess(463131),,,,,,,,,,463132,
463133,,1,14,,,,,,,<4631311>,<2>,<1>,,<0>,,
463134,,1,14,,,,,,,<4631324>,<1>,<1>,,"<min(self:hpMax()*(0.05+(skillLv(46313)*0.001-0.001)),self:damage()*3)>",,
463135,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {4,16})",,,,,<4631351>,<1>,<1>,,<0>,,
463136,,1,14,,,,,,,<4631451>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
463161,,1,14,,,,,,,<4631611;4631612>,<999;999>,<1;1>,,<0;0>,,
463162,,1,14,,,,,,,<4631651>,<999>,<1>,,<0>,,
463163,,1,14,,,,,,,<4631809>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
463311,萨戮德皮肤,,,,,,,,,,,,,,463311,
463312,,,,enemyForce | nodead,useOtherProcess(463311),,,,,<4631110>,<2>,<1>,,<0>,,
463321,,,,,,,,,,,,,,,463321,
463322,,1,14,,,,,,,<4631211>,<1>,<1>,,<0>,,
463323,,,,selfForce | nodead,"attrDiffer('natureType', {4,16})|relativeActionOrderProcess(true,1)",,,,,<4631211>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
463331,,,11,,,,,,,,,,,,463331,
463332,,,,enemyForce | nodead,useOtherProcess(463331),,,,,,,,,,463332,
463333,,1,14,,,,,,,<4631311>,<2>,<1>,,<0>,,
463334,,1,14,,,,,,,<4631324>,<1>,<1>,,"<min(self:hpMax()*(0.05+(skillLv(46313)*0.001-0.001)),self:damage()*3)>",,
463335,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {4,16})",,,,,<4631351>,<1>,<1>,,<0>,,
463336,,1,14,,,,,,,<4631451>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
463361,,1,14,,,,,,,<4631611;4631612>,<999;999>,<1;1>,,<0;0>,,
463362,,1,14,,,,,,,<4631651>,<999>,<1>,,<0>,,
463363,,1,14,,,,,,,<4631809>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
538101,故勒顿,,,,,,,,,,,,,,538112,
538102,,,,,,,,,,,,,,,538113,
538111,,,,,,,,,,,,,,,538111,
538112,,1,14,,,,,,,<5381111;5381112>,<2;999>,<1;1>,,<self:Bdamage()*0.1;0>,,
538113,,1,14,,,,,,,<5381116>,<1>,"<self:flagZ1() and more(self:getBuffOverlayCount(5381112),0) and self:getBuffOverlayCount(5381112)%5==0 and 1 or 0>",,<0>,,
538114,,1,14,,,,,,,<5381114;5381115>,<1;1>,"<more(self:getBuffOverlayCount(5381112),0) and self:getBuffOverlayCount(5381112)%4==0 and 1 or 0;more(self:getBuffOverlayCount(5381112),0) and self:getBuffOverlayCount(5381112)%4==0 and 1 or 0>",,<<1;2;2>;100000>,,
538115,,,,,,,,,,<5381621>,<1>,<self:hasBuff(5381711) and 1 or 0>,,<0>,,
538121,,,,,,,,,,<5381321>,<1>,<1>,,<0>,538121,
538122,,1,14,,,,,,,<5381215;5381211>,<1;1>,<self:flagZ2() and self:hasBuff(5381211) and 1 or 0;self:hasBuff(5381211) and 0 or 1>,,<0;0>,,
538123,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|selfColumn|attrDiffer('natureType', {7,15})",,,,,<5381211>,<1>,<self:flagZ2() and 1 or 0>,,<0>,,
538131,,,,,,,,,,<5381321>,<1>,<1>,,<0>,538131,
538132,,,,,,,,,,,,,,,538132,
538133,,1,14,,,,,,,<5381311>,<self:flagZ3() and 2 or 1>,<1>,,<0>,,
538134,,1,14,,,,,,,<5381330>,<1>,<1>,,<0>,,
538135,缴械麻痹,,,useOtherProcessInput(538131),,,,,,<5381351>,<2>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
538136,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {7,15})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",2)",,,,,,,,,,,
538137,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType', {2,7,15})",,,,,,,,,,,
538138,,,,selfForce|nodead,,{process={value=<useOtherProcessInput(538136);useOtherProcessInput(538137)>;keyNum=self:flagZ3() and 2 or 1}},,,,<5381341>,<1>,"<moreE(self:star(),11) and 1 or 0>",,"<<list(1,0,0);1;1>>",,
538139,,,,useOtherProcessInput(538131),,,,,,<5381317>,<1>,"<(self:flagZ3() and 1 or 0)*(moreE(self:rarity(),target:rarity()) and 1 or (moreE(countObjByFlag(self:force(),762),1) and 0.35 or 0))>",,<0>,,
538161,,1,14,,,,,,,<5381610>,<999>,<1>,,<0>,,
538162,,1,14,,,,,,,<5381650>,<999>,<1>,,<0>,,
538163,,1,14,,,,,,,<5381711>,<3>,<1>,,<0>,,
538164,,1,14,,,,,,,<5381670>,<999>,<1>,,<0>,,
538181,,1,14,,,,,,,<5381810>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
539111,密勒顿,,,,,,,,,,,,,,539111,
539112,,1,14,,,,,,,<5391111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
539113,,,,useOtherProcessInput(539111),,,,,,<5391116>,<999>,<self:flagZ1() and 1 or 0>,,<0>,,
539121,,,,,,,,,,,,,,,539121,
539122,,1,14,,,,,,,<5391211>,<999>,<1>,,<0>,,
539131,,,4,,,,,,,,,,,,539131,
539132,,,4,,,,,,,,,,,,539132,
539133,,,,useOtherProcessInput(539131),,,,,,<5391216>,<1>,<1>,,<0>,,
539134,,1,14,,,,,,,<5391632;5391612>,<1;2>,<self:hasBuff(5391631) and 1 or 0;1>,,<0;0>,,
539135,,1,14,,,,,,,<5391312;5391313>,<1;1>,"<less(self:getBuffOverlayCount(5391311),3) and 1 or 0;(moreE(self:getBuffOverlayCount(5391311),3) and less(self:getBuffOverlayCount(5391311),6) and 1 or 0)*(self:flagZ3() and 0 or 1)>",,<(self:flagZ3() and self:getBuffOverlayCount(5391311)==0 and 3000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==1 and 2000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==2 and 1500 or 0)))+(5000-self:getBuffOverlayCount(5391311)*1000);-(3000+(self:getBuffOverlayCount(5391311)-3)*1000)>,,
539136,,,,enemyForce|nodead,"sortByProcess(""buffDiffer"",{""group"",{c.gandian_oc()}})|limit(csvSelf:flagZ3() and 6 or 3)",,,,,<5391321>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
539137,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<5391314>,<1>,"<self:flagZ3() and less(self:getBuffOverlayCount(5391311),2) and 0 or 0>",,<150>,,
539138,,1,14,,,,,,,<5391311>,<999>,<1>,,<0>,,
539139,,1,14,,,,,,,<5391316>,<999>,<1>,,<<0>>,,
539161,,1,14,,,,,,,<5391611>,<999>,<1>,,<0>,,
539162,,1,14,,,,,,,<5391651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
539163,,1,14,,,,,,,<5391711>,<999>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
539211,密勒顿皮肤,,,,,,,,,,,,,,539211,
539212,,1,14,,,,,,,<5391111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
539213,,,,useOtherProcessInput(539211),,,,,,<5391116>,<999>,<self:flagZ1() and 1 or 0>,,<0>,,
539221,,,,,,,,,,,,,,,539221,
539222,,1,14,,,,,,,<5391211>,<999>,<1>,,<0>,,
539231,,,4,,,,,,,,,,,,539231,
539232,,,4,,,,,,,,,,,,539232,
539233,,,,useOtherProcessInput(539231),,,,,,<5391216>,<1>,<1>,,<0>,,
539234,,1,14,,,,,,,<5391632;5391612>,<1;2>,<self:hasBuff(5391631) and 1 or 0;1>,,<0;0>,,
539235,,1,14,,,,,,,<5391312;5391313>,<1;1>,"<less(self:getBuffOverlayCount(5391311),3) and 1 or 0;(moreE(self:getBuffOverlayCount(5391311),3) and less(self:getBuffOverlayCount(5391311),6) and 1 or 0)*(self:flagZ3() and 0 or 1)>",,<(self:flagZ3() and self:getBuffOverlayCount(5391311)==0 and 3000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==1 and 2000 or (self:flagZ3() and self:getBuffOverlayCount(5391311)==2 and 1500 or 0)))+(5000-self:getBuffOverlayCount(5391311)*1000);-(3000+(self:getBuffOverlayCount(5391311)-3)*1000)>,,
539236,,,,enemyForce|nodead,"sortByProcess(""buffDiffer"",{""group"",{c.gandian_oc()}})|limit(csvSelf:flagZ3() and 6 or 3)",,,,,<5391321>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
539237,,,,selfForce|nodead,"attrDiffer(""natureType"", {5})",,,,,<5391314>,<1>,"<self:flagZ3() and less(self:getBuffOverlayCount(5391311),2) and 0 or 0>",,<150>,,
539238,,1,14,,,,,,,<5391311>,<999>,<1>,,<0>,,
539239,,1,14,,,,,,,<5391316>,<999>,<1>,,<<0>>,,
539261,,1,14,,,,,,,<5391611>,<999>,<1>,,<0>,,
539262,,1,14,,,,,,,<5391651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
539263,,1,14,,,,,,,<5391711>,<999>,<1>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
468211,蕾冠王·白马,,,,,,,,,,,,,,468211,
468212,,1,14,,,,,,,<4682111>,<2>,<1>,,<1000>,,
468213,,1,14,,,,,,,<4682112>,<2>,<self:flagZ1() and 1 or 0>,,<1000>,,
468221,,,,,,,,,,,,,,,468221,
468222,,,,,,,,,,<4682211>,<1>,<1>,,<target:hpMax()*0.35>,,
468223,,1,14,,,,,,,<4682311>,<1>,<1>,,<0>,,
468224,,1,14,,,,,,,<4682214>,<2>,<self:flagZ2() and 1 or 0>,,<1000>,,
468225,,1,14,,,,,,,<4682215>,<1>,<self:flagZ2() and 1 or 0>,,<target:hpMax()*0.1>,,
468226,,,,selfForce|nodead,exclude(list(csvSelf:id()))|selfColumn|rowback,,,,,<4682215>,<1>,"<self:flagZ2() and (target:flag(10006) or target:natureIntersection(list(4,6,11))) and 1 or 0>",,<target:hpMax()*0.1>,,
468231,,,,,,,,,,,,,,,468231,
468232,,,,,,,,,,,,,,,468232,
468233,,,,enemyForce | nodead,useOtherProcess(468231),,,,,<4682683;4682216>,<2;2>,<1;1>,,"<<min(self:damage()*3,target:hpMax()*0.25)>;0>",,
468234,,1,14,,,,,,,<4682351>,<1>,<1>,,<0>,,
468235,,1,14,,,,,,,<4682631>,<999>,"<less(self:getBuffOverlayCount(4682321),(self:flagZ3() and 3 or (moreE(self:star(),11) and 2 or 1))) and 1 or 0>",,<0>,,
468236,,1,14,,,,,,,<4682321>,<999>,<1>,,<0>,,
468237,,,,enemyForce|nodead,"buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)",,,,,<4682322>,<1>,<self:flagZ3() and self:hasBuff(4682811) and 1 or 0>,,<self:damage()*2>,,
468238,,1,14,,,,,,,<4682811;4682323>,<999;2>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<0;0>,,
468239,,1,14,,,,,,,<4682324>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
468261,,,,selfForce|nodead,"attrDiffer(""natureType"",{4,6,11})",,,,,<4682611>,<999>,<1>,,<target:cure()>,,
468262,,1,14,,,,,,,<4682613;4682614>,<999;999>,<1;1>,,<list(list(4));<2;2;1>>,,
468263,,1,14,,,,,,,<4682621>,<999>,<1>,,<<0>>,,
468264,6星8星解锁,1,14,,,,,,,<4682630;4682631>,<999;999>,<1;1>,,<target:hp()/target:hpMax();0>,,
468265,,1,14,,,,,,,<4682631;4682841>,<999;999>,<1;1>,,<0;self:hpMax()*0.2>,,
468266,,1,14,,,,,,,<4682631>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
468267,,1,14,,,,,,,<4682831>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
,,,,,,,,,,,,,,,,
468411,蕾冠王·白马皮肤,,,,,,,,,,,,,,468411,
468412,,1,14,,,,,,,<4682111>,<2>,<1>,,<1000>,,
468413,,1,14,,,,,,,<4682112>,<2>,<self:flagZ1() and 1 or 0>,,<1000>,,
468421,,,,,,,,,,,,,,,468421,
468422,,,,,,,,,,<4682211>,<1>,<1>,,<target:hpMax()*0.35>,,
468423,,1,14,,,,,,,<4682311>,<1>,<1>,,<0>,,
468424,,1,14,,,,,,,<4682214>,<2>,<self:flagZ2() and 1 or 0>,,<1000>,,
468425,,1,14,,,,,,,<4682215>,<1>,<self:flagZ2() and 1 or 0>,,<target:hpMax()*0.1>,,
468426,,,,selfForce|nodead,exclude(list(csvSelf:id()))|selfColumn|rowback,,,,,<4682215>,<1>,"<self:flagZ2() and (target:flag(10006) or target:natureIntersection(list(4,6,11))) and 1 or 0>",,<target:hpMax()*0.1>,,
468431,,,,,,,,,,,,,,,468431,
468432,,,,,,,,,,,,,,,468432,
468433,,,,enemyForce | nodead,useOtherProcess(468431),,,,,<4682683;4682216>,<2;2>,<1;1>,,"<<min(self:damage()*3,target:hpMax()*0.25)>;0>",,
468434,,1,14,,,,,,,<4682351>,<1>,<1>,,<0>,,
468435,,1,14,,,,,,,<4682631>,<999>,"<less(self:getBuffOverlayCount(4682321),(self:flagZ3() and 3 or (moreE(self:star(),11) and 2 or 1))) and 1 or 0>",,<0>,,
468436,,1,14,,,,,,,<4682321>,<999>,<1>,,<0>,,
468437,,,,enemyForce|nodead,"buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)",,,,,<4682322>,<1>,<self:flagZ3() and self:hasBuff(4682811) and 1 or 0>,,<self:damage()*2>,,
468438,,1,14,,,,,,,<4682811;4682323>,<999;2>,<self:flagZ3() and 1 or 0;self:flagZ3() and 1 or 0>,,<0;0>,,
468439,,1,14,,,,,,,<4682324>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
468461,,,,selfForce|nodead,"attrDiffer(""natureType"",{4,6,11})",,,,,<4682611>,<999>,<1>,,<target:cure()>,,
468462,,1,14,,,,,,,<4682613;4682614>,<999;999>,<1;1>,,<list(list(4));<2;2;1>>,,
468463,,1,14,,,,,,,<4682621>,<999>,<1>,,<<0>>,,
468464,,1,14,,,,,,,<4682630;4682631>,<999;999>,<1;1>,,<target:hp()/target:hpMax();0>,,
468465,,1,14,,,,,,,<4682631;4682841>,<999;999>,<1;1>,,<0;self:hpMax()*0.2>,,
468466,,1,14,,,,,,,<4682631>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
468467,,1,14,,,,,,,<4682831>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
468311,蕾冠王·黑马,,,,,,,,,,,,,,468311,
468312,,1,14,,,,,,,<4683111>,<2>,<1>,,<self:BspecialDamage()*0.1>,,
468313,,,,enemyForce|nodead,curSelected,,,,,<4683112>,<1>,<self:flagZ1() and 1 or 0>,,<<50;1>>,,
468321,,,,,,,,,,,,,,,468321,
468322,,1,14,,,,,,,<4683211>,<1>,<1>,,<<1;1;1>>,,
468323,,,,enemyForce|nodead,curSelected,,,,,<4683212>,<999>,<1>,,<<1;1;1>>,,
468331,,,4,,,,,,,,,,,,468331,
468332,,,4,,,,,,,,,,,,468332,
468333,,,,enemyForce|nodead,curSelected,,,,,<4683311>,<1>,<1>,,<0>,,
468334,,,,enemyForce|nodead,useOtherProcess(468331)|otherProcessExcept(468333),,,,,<4683311>,<1>,<self:flagZ3() and 1 or 0>,,<0>,,
468335,,1,14,,,,,,,<4683353>,<999>,<1>,,<0>,,
468336,,,,enemyForce|nodead,,"{process={value=<random(3);random(12)>;keyNum=self:flagZ3() and less(self:getBuffOverlayCount(4683353),2) and 2 or 1}}",,,,<4683351>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,
468337,,,,selfForce()|nodead,"exclude(list(csvSelf:id()))|attrDiffer('natureType',{4,11,14})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<4683354>,<1>,<self:flagZ3() and 1 or 0>,,<self:suckBlood()*10000*0.4>,,
468361,,,,selfForce|nodead,"attrDiffer('natureType',{4,11,14})",,,,,<4683611>,<999>,<1>,,<target:cure()>,,
