变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,sceneName_pt,sceneName_th,_beizhu,languages,monsters,boss,icon,gateType,sceneType,roundLimit,backMusic,backGround,bg_boss,bg_boss_pos,openLevel,desc,sceneCount,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,limitType,limitArg,firstAward,firstAwardShow,saodangAward,saodangAwardShow,lowestFightingPoint,gateDesc,gateDesc_tw,gateDesc_en,gateDesc_vn,gateDesc_kr,gateDesc_pt,gateDesc_th
100453,第453关,第453關,Stage 453,Thứ 453 Quan,스테이지 453,Stage 453,Stage 453,,,<{unitId=230572;level=871;advance=71};{unitId=230572;level=871;advance=71};{unitId=222822;level=871;advance=71};{unitId=222822;level=871;advance=71}>,<{unitId=251053;level=871;advance=71}>,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,871,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{rmb=100;451=30;gold=70000},<<gold;70000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=3000},<<gold;9900;0>;<451;1;1>;<452;1;54>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100454,第454关,第454關,Stage 454,Thứ 454 Quan,스테이지 454,Stage 454,Stage 454,,,<{unitId=230632;level=873;advance=71};{unitId=220632;level=873;advance=71};{unitId=233303;level=873;advance=71};{unitId=233303;level=873;advance=71};{unitId=233303;level=873;advance=71}>,<{unitId=251054;level=873;advance=71}>,config/portrait/jinglingtouxiang1/img_121_bshx@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,873,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=70000;451=30;452=20},<<gold;70000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=3000},<<gold;9900;0>;<451;1;1>;<452;1;55>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100455,第455关,第455關,Stage 455,Thứ 455 Quan,스테이지 455,Stage 455,Stage 455,,,<{unitId=232633;level=875;advance=71};{unitId=220463;level=875;advance=71};{unitId=230462;level=875;advance=71};{unitId=230464;level=875;advance=71};{unitId=230464;level=875;advance=71}>,<{unitId=251055;level=875;advance=71}>,config/portrait/jinglingtouxiang1/img_68_gl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,875,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=70000;451=30;519=1},<<gold;70000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=3000;452=1},<<gold;9900;0>;<451;1;1>;<452;1;56>>,2500000,最低通关战力要求:2500000\n随机一个单位物防大幅提升,最低通關戰力要求：2500000\n隨機一個單位物防大幅提升,"Minimum combat power required: 2,500,000\nA random unit's P.DEF will be significantly increased.",Yêu cầu sức mạnh tối thiểu để vượt ải: 2.500.000\nPhòng thủ vật lý của một đơn vị ngẫu nhiên sẽ được tăng cường đáng kể.,"최소 돌파 전투력 요구치: 2,500,000\n무작위 유닛 하나의 물리 방어력이 크게 증가합니다.",Força de combate mínima necessária: 2.500.000\nA defesa física de uma unidade aleatória será significativamente aumentada.,"กำลังรบขั้นต่ำที่ต้องการ: 2,500,000\nพลังป้องกันกายภาพของหน่วยหนึ่งหน่วยแบบสุ่มจะเพิ่มขึ้นอย่างมาก"
100456,第456关,第456關,Stage 456,Thứ 456 Quan,스테이지 456,Stage 456,Stage 456,,,<{unitId=230232;level=877;advance=71};{unitId=220793;level=877;advance=71};{unitId=230741;level=877;advance=71};{unitId=230603;level=877;advance=71};{unitId=230741;level=877;advance=71}>,<{unitId=251056;level=877;advance=71}>,config/portrait/jinglingtouxiang1/img_85_ddl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,877,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=75000;451=30;452=20},<<gold;75000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=3100},<<gold;9900;0>;<451;1;1>;<452;1;57>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100457,第457关,第457關,Stage 457,Thứ 457 Quan,스테이지 457,Stage 457,Stage 457,,,<{unitId=232633;level=879;advance=71};{unitId=232633;level=879;advance=71};{unitId=231313;level=879;advance=71};{unitId=231313;level=879;advance=71}>,<{unitId=251057;level=879;advance=71}>,config/portrait/jinglingtouxiang1/img_214_hlkls@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,879,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{502=1;451=30;gold=75000},<<gold;75000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=3100},<<gold;9900;0>;<451;1;1>;<452;1;58>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100458,第458关,第458關,Stage 458,Thứ 458 Quan,스테이지 458,Stage 458,Stage 458,,,<{unitId=230493;level=881;advance=71};{unitId=221503;level=881;advance=71};{unitId=230493;level=881;advance=71};{unitId=231423;level=881;advance=71};{unitId=231423;level=881;advance=71}>,<{unitId=251058;level=881;advance=71}>,config/portrait/jinglingtouxiang1/img_464_cjkx@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,881,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{rmb=100;451=30;gold=75000},<<gold;75000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=3100},<<gold;9900;0>;<451;1;1>;<452;1;59>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100459,第459关,第459關,Stage 459,Thứ 459 Quan,스테이지 459,Stage 459,Stage 459,,,<{unitId=231241;level=883;advance=71};{unitId=231241;level=883;advance=71};{unitId=221853;level=883;advance=71};{unitId=221853;level=883;advance=71}>,<{unitId=251059;level=883;advance=71}>,config/portrait/jinglingtouxiang1/img_160_dle@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,883,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=75000;451=30;452=20},<<gold;75000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=3100},<<gold;9900;0>;<451;1;1>;<452;1;60>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100460,第460关,第460關,Stage 460,Thứ 460 Quan,스테이지 460,Stage 460,Stage 460,,,<{unitId=233021;level=885;advance=71};{unitId=221253;level=885;advance=71};{unitId=233021;level=885;advance=71};{unitId=230263;level=885;advance=71};{unitId=230771;level=885;advance=71}>,<{unitId=251060;level=885;advance=71}>,config/portrait/jinglingtouxiang1/img_477_hyml@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,885,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{501=1;451=30;gold=75000},<<gold;75000;1>;<451;30;1>;<501;1;1>>,{libs=<110;111;112>;gold=3100;452=2},<<gold;9900;0>;<451;1;1>;<452;1;61>>,2500000,最低通关战力要求:2500000\n怪物全体控制几率提高，击杀光环单位全体精灵免控率提高,最低通關戰力要求：2500000\n怪物全體控制機率提高，擊殺光環單位全體精靈免控率提高,"Minimum clearance combat power requirement: 2,500,000\nIncreased probability of controlling all monsters, increased immunity rate for all Pokémon of the aura unit after killing","Yêu cầu sức mạnh chiến đấu tối thiểu để vượt ải: 2.500.000\nTỷ lệ khống chế toàn bộ quái vật tăng lên, tỷ lệ miễn khống chế của toàn bộ Pokémon của đơn vị hào quang tăng lên sau khi bị tiêu diệt","최소 클리어 전투력 요구 사항: 2,500,000\n몬스터 전체 제어 확률 증가, 오라 유닛 처치 시 모든 포켓몬의 제어 면역률 증가","Requisito mínimo de poder de combate para a conclusão: 2.500.000\nAumento da probabilidade de controle de todos os monstros, aumento da taxa de imunidade a controle de todos os Pokémon da unidade de aura após a derrota","ความต้องการพลังการต่อสู้ขั้นต่ำในการผ่านด่าน: 2,500,000\nอัตราการควบคุมมอนสเตอร์ทั้งหมดเพิ่มขึ้น อัตราการได้รับภูมิคุ้มกันการควบคุมของโปเกมอนทั้งหมดในหน่วยออร่าเพิ่มขึ้นหลังจากการสังหาร"
100461,第461关,第461關,Stage 461,Thứ 461 Quan,스테이지 461,Stage 461,Stage 461,,,<{unitId=230393;level=887;advance=71};{unitId=230721;level=887;advance=71};{unitId=230452;level=887;advance=71};{unitId=221394;level=887;advance=71};{unitId=230452;level=887;advance=71}>,<{unitId=251061;level=887;advance=71}>,config/portrait/jinglingtouxiang1/img_105_glgl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,887,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=80000;451=30;452=20},<<gold;80000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=3200},<<gold;9900;0>;<451;1;1>;<452;1;62>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100462,第462关,第462關,Stage 462,Thứ 462 Quan,스테이지 462,Stage 462,Stage 462,,,<{unitId=232723;level=889;advance=71};{unitId=222822;level=889;advance=71};{unitId=232723;level=889;advance=71};{unitId=232822;level=889;advance=71};{unitId=232822;level=889;advance=71}>,<{unitId=251062;level=889;advance=71}>,config/portrait/jinglingtouxiang1/img_553_lme@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,889,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{502=1;451=30;gold=80000},<<gold;80000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=3200},<<gold;9900;0>;<451;1;1>;<452;1;63>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100463,第463关,第463關,Stage 463,Thứ 463 Quan,스테이지 463,Stage 463,Stage 463,,,<{unitId=231172;level=891;advance=71};{unitId=223021;level=891;advance=71};{unitId=231172;level=891;advance=71};{unitId=233143;level=891;advance=71};{unitId=233143;level=891;advance=71}>,<{unitId=251063;level=891;advance=71}>,config/portrait/jinglingtouxiang1/img_461_mnl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,891,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{rmb=100;451=30;gold=80000},<<gold;80000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=3200},<<gold;9900;0>;<451;1;1>;<452;1;64>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100464,第464关,第464關,Stage 464,Thứ 464 Quan,스테이지 464,Stage 464,Stage 464,,,<{unitId=232593;level=893;advance=71};{unitId=223413;level=893;advance=71};{unitId=232593;level=893;advance=71};{unitId=231253;level=893;advance=71};{unitId=231253;level=893;advance=71}>,<{unitId=251064;level=893;advance=71}>,config/portrait/jinglingtouxiang1/img_693_gpbx@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,893,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=80000;451=30;452=20},<<gold;80000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=3200},<<gold;9900;0>;<451;1;1>;<452;1;65>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100465,第465关,第465關,Stage 465,Thứ 465 Quan,스테이지 465,Stage 465,Stage 465,,,<{unitId=230082;level=895;advance=71};{unitId=220482;level=895;advance=71};{unitId=232683;level=895;advance=71};{unitId=230043;level=895;advance=71};{unitId=230173;level=895;advance=71}>,<{unitId=251065;level=895;advance=71}>,config/portrait/jinglingtouxiang1/img_31_ndh@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,895,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=80000;451=30;519=1},<<gold;80000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=3200;452=1},<<gold;9900;0>;<451;1;1>;<452;1;66>>,2500000,最低通关战力要求:2500000\n怪物攻击几率附带中毒，击杀光环单位精灵会获得一定治疗,最低通關戰力要求：2500000\n怪物攻擊機率附帶中毒，擊殺光環單位精靈會獲得一定治療,"Minimum combat power requirement: 2,500,000\nMonster attacks have a chance to inflict poison, and killing aura units will heal the Pokémon.","Yêu cầu sức mạnh tối thiểu để vượt ải: 2.500.000\nQuái vật tấn công có xác suất gây nhiễm độc, tiêu diệt quái vật có hào quang sẽ hồi phục một lượng máu nhất định cho Pokémon.","최소 돌파 전투력 요구치: 2,500,000\n몬스터 공격에 중독 효과가 부여될 확률이 있으며, 오라 유닛 포켓몬을 처치하면 일정량의 치유 효과를 얻습니다.","Força de combate mínima necessária: 2.500.000\nAtaques de monstros têm chance de envenenar, e derrotar unidades com aura recupera uma certa quantidade de vida para o Pokémon.","ความต้องการพลังต่อสู้ขั้นต่ำในการผ่านด่าน: 2,500,000\nการโจมตีของมอนสเตอร์มีโอกาสทำให้เป็นพิษ และการกำจัดยูนิตที่มีออร่าจะฟื้นฟูพลังชีวิตให้กับโปเกมอนในระดับหนึ่ง"
100466,第466关,第466關,Stage 466,Thứ 466 Quan,스테이지 466,Stage 466,Stage 466,,,<{unitId=230372;level=897;advance=71};{unitId=223413;level=897;advance=71};{unitId=230372;level=897;advance=71};{unitId=231241;level=897;advance=71};{unitId=231241;level=897;advance=71}>,<{unitId=251066;level=897;advance=71}>,config/portrait/jinglingtouxiang1/img_119_jyw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,897,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=85000;451=30;452=20},<<gold;85000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=3300},<<gold;9900;0>;<451;1;1>;<452;1;67>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100467,第467关,第467關,Stage 467,Thứ 467 Quan,스테이지 467,Stage 467,Stage 467,,,<{unitId=231172;level=899;advance=71};{unitId=231172;level=899;advance=71};{unitId=232822;level=899;advance=71};{unitId=233143;level=899;advance=71}>,<{unitId=251067;level=899;advance=71}>,config/portrait/jinglingtouxiang1/img_229_hlj@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,899,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{502=1;451=30;gold=85000},<<gold;85000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=3300},<<gold;9900;0>;<451;1;1>;<452;1;68>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100468,第468关,第468關,Stage 468,Thứ 468 Quan,스테이지 468,Stage 468,Stage 468,,,<{unitId=230493;level=901;advance=71};{unitId=230493;level=901;advance=71};{unitId=232723;level=901;advance=71};{unitId=232723;level=901;advance=71}>,<{unitId=251068;level=901;advance=71}>,config/portrait/jinglingtouxiang1/img_359_absl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,901,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{rmb=100;451=30;gold=85000},<<gold;85000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=3300},<<gold;9900;0>;<451;1;1>;<452;1;69>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
100469,第469关,第469關,Stage 469,Thứ 469 Quan,스테이지 469,Stage 469,Stage 469,,,<{unitId=230803;level=903;advance=71};{unitId=221241;level=903;advance=71};{unitId=230803;level=903;advance=71};{unitId=232924;level=903;advance=71};{unitId=232924;level=903;advance=71}>,<{unitId=251069;level=903;advance=71}>,config/portrait/jinglingtouxiang1/img_593_hpdd@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,903,2980,2980,,,,4,<<9;0;5%>;<10;0;5%>;<1;0;5%>>,{gold=85000;451=30;452=20},<<gold;85000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=3300},<<gold;9900;0>;<451;1;1>;<452;1;70>>,2500000,最低通关战力要求:2500000,最低通關戰力要求:2500000,Minimum required CP to clear:2500000,CP tối thiểu để vượt ải:2500000,클리어 최소 CP 요구치:2500000,CP mínimo necessário para concluir:2500000,CP ขั้นต่ำที่ใช้ผ่านด่าน:2500000
