变量名,gateID,_beizhu,itemMap,count,probability,itemCount
2293,21302,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2294,21303,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2295,21304,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2296,21305,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2297,21401,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2298,21402,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2299,21403,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2300,21404,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2301,21405,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2302,21501,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2303,21502,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2304,21503,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2305,21504,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2306,21505,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2307,21601,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2308,21602,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2309,21603,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2310,21604,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2311,21605,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2312,21701,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2313,21702,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2314,21703,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2315,21704,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2316,21705,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2317,21801,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2318,21802,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2319,21803,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2320,21804,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2321,21805,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2322,21901,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2323,21902,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2324,21903,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2325,21904,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2326,21905,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2327,22001,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2328,22002,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2329,22003,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2330,22004,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2331,22005,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2332,22101,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2333,22102,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2334,22103,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2335,22104,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2336,22105,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2337,22201,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2338,22202,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2339,22203,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2340,22204,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2341,22205,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2342,22301,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2343,22302,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2344,22303,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2345,22304,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2346,22305,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2347,22401,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2348,22402,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2349,22403,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2350,22404,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2351,22405,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2352,22501,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2353,22502,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2354,22503,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2355,22504,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2356,22505,,{30105=100;30103=100;30104=100;30101=100;30106=100;30102=100},1,0,1
2501,10101,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2502,10102,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2503,10103,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2504,10104,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2505,10105,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2506,10201,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2507,10202,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2508,10203,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2509,10204,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2510,10205,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2511,10206,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2512,10301,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2513,10302,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2514,10303,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2515,10304,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2516,10305,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2517,10306,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2518,10307,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2519,10308,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2520,10401,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2521,10402,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2522,10403,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2523,10404,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2524,10405,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2525,10406,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2526,10407,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2527,10408,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2528,10501,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2529,10502,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2530,10503,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2531,10504,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2532,10505,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2533,10506,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2534,10507,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2535,10508,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2536,10509,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2537,10510,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2538,10601,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2539,10602,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2540,10603,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2541,10604,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2542,10605,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2543,10606,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2544,10607,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2545,10608,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2546,10609,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2547,10610,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2548,10701,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2549,10702,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2550,10703,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2551,10704,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2552,10705,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2553,10706,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2554,10707,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2555,10708,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2556,10709,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2557,10710,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2558,10801,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2559,10802,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2560,10803,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2561,10804,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2562,10805,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2563,10806,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2564,10807,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2565,10808,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2566,10809,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2567,10810,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2568,10901,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2569,10902,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2570,10903,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2571,10904,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2572,10905,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2573,10906,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2574,10907,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2575,10908,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2576,10909,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2577,10910,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2578,11001,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2579,11002,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2580,11003,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2581,11004,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2582,11005,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2583,11006,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2584,11007,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2585,11008,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2586,11009,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2587,11010,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2588,11101,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2589,11102,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2590,11103,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2591,11104,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2592,11105,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2593,11106,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2594,11107,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2595,11108,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2596,11109,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2597,11110,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2598,11201,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2599,11202,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2600,11203,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2601,11204,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2602,11205,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2603,11206,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2604,11207,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2605,11208,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2606,11209,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2607,11210,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2608,20101,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2609,20102,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2610,20103,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2611,20201,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2612,20202,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2613,20203,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2614,20301,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
2615,20302,,{30201=100;31201=100;30206=100;30209=100;30205=100;30208=100;30207=100;30203=100;30202=100;31202=100;30204=100},1,0,1
