变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
139641,,0,11,,,{},,99,,<1396141;1396142;1396143>,<99;99;99>,<((target:cardID() == 3261) or (target:cardID() == 3262)) and 1 or 0;((target:cardID() == 3261) or (target:cardID() == 3262)) and 1 or 0;((target:cardID() == 3261) or (target:cardID() == 3262)) and 1 or 0>,<>,"<<-1;18>;<0;list(-1,18,-1,-1)>;2000>",,
139661,,1,20,,,{},,1,,<1396111>,<1>,"<(countObjByNature(self:force(),1,18)+countObjByNature(self:force(),2,18))*((getNowRound()==1) and 0.1 or 0)+0.17+skillLevel*0.003-0.003+self:getBuffOverlayCount(1396121)*0.05>",<>,<0>,,
139662,,1,1,enemyForce|nodead,otherProcessExcept(139661)|random(1),{},,99,,<1396111>,<1>,"<(countObjByNature(self:force(),1,18)+countObjByNature(self:force(),2,18))*((getNowRound()==1) and 0.1 or 0)+0.47+self:getBuffOverlayCount(1396121)*0.05>",<>,<0>,,
139711,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,139711,
139712,,1,1,,,{},,99,,<1396111>,<1>,"<self:getBuffOverlayCount(1396121)*0.05+(lessE((self:hp()/self:hpMax()),0.5) and 0.37 or 0.17)>",<>,<0>,,
139721,,1,1,,,{},,99,,<1396123>,<2>,<1>,<>,<-2000>,139721,
139722,,0,14,,,{},,99,,<1396121>,<99>,<1>,<>,<0>,,
139731,,1,3,,,{},,99,,<>,<>,<1>,<>,<>,139731,
139732,,1,3,,,{},,99,,<>,<>,<1>,<>,<>,139732,
139733,,1,3,,,{},,99,,<1396111;1396131>,<1;2>,"<self:getBuffOverlayCount(1396121)*0.05+(moreE(self:star(),11) and 0.37 or 0.22);1>",<>,<0;0>,,
139734,,0,14,,,{},,99,,<1396133>,<1>,<1>,<>,"<<list(1,0,0);1;1;1>>",,
139735,,1,11,,,{},,99,,<1396134>,<1>,<target:hasBuff(1396111) and 1 or 0>,<>,<0>,,
139741,,0,11,,,{},,99,,<1396141;1396142;1396143>,<99;99;99>,<((target:cardID() == 3261) or (target:cardID() == 3262)) and 1 or 0;((target:cardID() == 3261) or (target:cardID() == 3262)) and 1 or 0;((target:cardID() == 3261) or (target:cardID() == 3262)) and 1 or 0>,<>,"<<-1;18>;<0;list(-1,18,-1,-1)>;2000>",,
139761,,1,20,,,{},,1,,<1396111>,<1>,"<(countObjByNature(self:force(),1,18)+countObjByNature(self:force(),2,18))*((getNowRound()==1) and 0.1 or 0)+0.17+skillLevel*0.003-0.003+self:getBuffOverlayCount(1396121)*0.05>",<>,<0>,,
139762,,1,1,enemyForce|nodead,otherProcessExcept(139661)|random(1),{},,99,,<1396111>,<1>,"<(countObjByNature(self:force(),1,18)+countObjByNature(self:force(),2,18))*((getNowRound()==1) and 0.1 or 0)+0.47+self:getBuffOverlayCount(1396121)*0.05>",<>,<0>,,
139811,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,139811,
139821,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,139821,
139831,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,139831,
139861,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,139861,
142111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142111,
142112,,0,14,,,{},,99,,<1421121>,<2>,<1>,<>,<self:defence()*(self:flagZ1() and 0.3 or 0.2)>,,
142113,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142121,
142122,,0,14,,,{},,99,,<1421122>,<1>,<1>,<>,<self:hpMax()*(self:flagZ2() and 0.2 or 0.15)>,,
142123,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142131,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142131,
142132,,0,14,,,{},,99,,<1421123>,<1>,<1>,<>,"<3000+1000*(moreEqualThan(self:star(),11) and 1 or 0)>",,
142133,,0,14,,,{},,99,,<1421124;1421125>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",<>,<0;0>,,
142134,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142161,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
142211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142211,
142212,,0,14,,,{},,99,,<1421121>,<2>,<1>,<>,<self:defence()*(self:flagZ1() and 0.3 or 0.2)>,,
142213,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142221,
142222,,0,14,,,{},,99,,<1421122>,<1>,<1>,<>,<self:hpMax()*(self:flagZ2() and 0.2 or 0.15)>,,
142223,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142231,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142231,
142232,,0,14,,,{},,99,,<1421123>,<1>,<1>,<>,"<3000+1000*(moreEqualThan(self:star(),11) and 1 or 0)>",,
142233,,0,14,,,{},,99,,<1421124;1421125>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",<>,<0;0>,,
142234,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142261,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
142311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142311,
142312,,0,14,,,{},,99,,<1421121>,<2>,<1>,<>,<self:defence()*(self:flagZ1() and 0.3 or 0.2)>,,
142313,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142321,
142322,,0,14,,,{},,99,,<1421122>,<1>,<1>,<>,<self:hpMax()*(self:flagZ2() and 0.2 or 0.15)>,,
142323,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142331,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142331,
142332,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,142332,
142333,,0,14,,,{},,99,,<1421123>,<1>,<1>,<>,"<3000+1000*(moreEqualThan(self:star(),11) and 1 or 0)>",,
142334,,0,14,,,{},,99,,<1421124;1421125>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",<>,<0;0>,,
142335,,1,1,,,{},,99,,<1421128>,<1>,<1>,<>,<0>,,
142361,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
144111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,144111,
144112,,0,14,,,{},,99,,<1441226>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:damage()*0.1>,,
144113,,1,1,,,{},,99,,<1441313>,<1>,<self:hasBuff(1441316)and 1 or 0>,<>,"<-target:damage()*(0.05+(skillLv(14216,14226,14236) or 0)*0.0005-0.0005)>",,
144114,,0,14,,,{},,99,,<1441317>,<1>,<1>,<>,<1>,,
144115,,1,1,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<1>,<>,<0>,,
144116,,1,1,selfForce,"otherProcessExcept(144115)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,<>,<0>,,
144121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,144121,
144122,,1,1,,,{},,99,,<1441311>,<1>,<3>,<>,<-(self:flagZ2() and 2000 or 1500)>,,
144123,,1,1,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<1>,<>,<0>,,
144124,,1,1,selfForce,"otherProcessExcept(144123)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,<>,<0>,,
144131,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
144132,,1,1,all|nodead,otherProcessExcept(144131)|random(11),{},,99,,<1441321>,<1>,<1>,<>,<0>,144131,
144133,,0,11,,,{},,99,,<1441312>,<1>,<0>,<>,"<moreE(self:star(),11) and 4000 or 2000>",,
144161,,0,14,,,{},,99,,<1441314;1441318>,<99;99>,<1;1>,<>,<1;1>,,
144162,,0,11,,,{},,99,,<1441320>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",<>,<target:defence()*0.1>,,
144211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,144211,
144212,,0,14,,,{},,99,,<1441226>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:damage()*0.1>,,
144213,,1,1,,,{},,99,,<1441313>,<1>,<self:hasBuff(1441316)and 1 or 0>,<>,"<-target:damage()*(0.05+(skillLv(14216,14226,14236) or 0)*0.0005-0.0005)>",,
144214,,0,14,,,{},,99,,<1441317>,<1>,<1>,<>,<1>,,
144215,,1,1,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<1>,<>,<0>,,
144216,,1,1,selfForce,"otherProcessExcept(144215)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,<>,<0>,,
144221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,144221,
144222,,1,1,,,{},,99,,<1441311>,<1>,<3>,<>,<-(self:flagZ2() and 2000 or 1500)>,,
144223,,1,1,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<1>,<>,<0>,,
144224,,1,1,selfForce,"otherProcessExcept(144223)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,<>,<0>,,
144231,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
144232,,1,1,all|nodead,otherProcessExcept(144231)|random(11),{},,99,,<>,<>,<1>,<>,<>,144231,
144233,,1,1,all|nodead,otherProcessExcept(144231)|random(11),{},,99,,<1441321>,<1>,<1>,<>,<0>,144232,
144234,,0,11,,,{},,99,,<1441312>,<1>,<0>,<>,"<moreE(self:star(),11) and 4000 or 2000>",,
144261,,0,14,,,{},,99,,<1441314;1441318>,<99;99>,<1;1>,<>,<1;1>,,
144262,,0,11,,,{},,99,,<1441320>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",<>,<target:defence()*0.1>,,
144311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,144311,
144312,,0,14,,,{},,99,,<1441226>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:damage()*0.1>,,
144313,,1,1,,,{},,99,,<1441313>,<1>,<self:hasBuff(1441316)and 1 or 0>,<>,"<-target:damage()*(0.05+(skillLv(14216,14226,14236) or 0)*0.0005-0.0005)>",,
144314,,0,14,,,{},,99,,<1441317>,<1>,<1>,<>,<1>,,
144315,,1,1,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<1>,<>,<0>,,
144316,,1,1,selfForce,"otherProcessExcept(144315)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,<>,<0>,,
144321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,144321,
144322,,1,1,,,{},,99,,<1441311>,<1>,<3>,<>,<-(self:flagZ2() and 2000 or 1500)>,,
144323,,1,1,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<1>,<>,<0>,,
144324,,1,1,selfForce,"otherProcessExcept(144323)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",{},,99,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,<>,<0>,,
144331,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
144332,,1,1,all|nodead,otherProcessExcept(144331)|random(11),{},,99,,<>,<>,<1>,<>,<>,144331,
144333,,1,1,all|nodead,otherProcessExcept(144331)|random(11),{},,99,,<1441321>,<1>,<1>,<>,<0>,144332,
144334,,0,11,,,{},,99,,<1441312>,<1>,<0>,<>,"<moreE(self:star(),11) and 4000 or 2000>",,
144361,,0,14,,,{},,99,,<1441314;1441318>,<99;99>,<1;1>,<>,<1;1>,,
144362,,0,11,,,{},,99,,<1441320>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",<>,<target:defence()*0.1>,,
148111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,148111,
148121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,148121,
148131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,148131,
148161,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,148161,
150111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150111,
150112,,0,14,,,{},,99,,<1501201>,<2>,<1>,<>,<self:defence()*(self:flagZ1() and 0.65 or 0.55)>,,
150121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150121,
150122,,1,1,,,{},,99,,<1501202;1501203>,<2;2>,<1;1>,<>,<0;self:flagZ2() and 2000 or 1000>,,
150131,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,150131,
150132,,0,14,,,{},,99,,<1501205>,<2>,<1>,<>,<self:defence()*0.7>,,
150133,,0,11,,,{},,99,,<1501206>,<self:flagZ3() and 3 or 2>,<1>,<>,"<self:defence()*(moreEqualThan(self:star(),11) and 3.5 or 3)>",,
150161,,1,1,selfForce,"attr(""hp"",""min"",1)",{},,99,,<1501207>,<99>,<1>,<>,<self:defence()*(1.35+skillLevel*0.01-0.01-target:getBuffOverlayCount(1501207)*0.15)>,,
150162,,0,14,,,{},,99,,<1501208>,<99>,"<(moreE(self:star(),8) and (not self:hasBuff(1501207))) and 1 or 0>",<>,<self:defence()*(0.7+skillLevel*0.005-0.005)>,,
150171,,1,20,,,{},,1,,<1501135;1501136;1501137>,<1;1;1>,<1;1;1>,<>,"<-target:defence()*(0.1+(skillLv(15016,15026,15036) or 0)*0.001-0.001);-target:specialDefence()*(0.1+(skillLv(15016,15026,15036) or 0)*0.001-0.001);1>",,
150211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150211,
150212,,0,14,,,{},,99,,<1501201>,<2>,<1>,<>,<self:defence()*(self:flagZ1() and 0.65 or 0.55)>,,
150221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150221,
150222,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150222,
150223,,1,1,,,{},,99,,<1501202;1501203>,<2;2>,<1;1>,<>,<0;self:flagZ2() and 2000 or 1000>,,
150231,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,150231,
150232,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,150232,
150233,,0,14,,,{},,99,,<1501205>,<2>,<1>,<>,<self:defence()*0.7>,,
150234,,0,11,,,{},,99,,<1501206>,<self:flagZ3() and 3 or 2>,<1>,<>,"<self:defence()*(moreEqualThan(self:star(),11) and 3.5 or 3)>",,
150261,,1,1,selfForce,"attr(""hp"",""min"",1)",{},,99,,<1501207>,<99>,<1>,<>,<self:defence()*(1.35+skillLevel*0.01-0.01-target:getBuffOverlayCount(1501207)*0.15)>,,
150262,,0,14,,,{},,99,,<1501208>,<99>,"<(moreE(self:star(),8) and (not self:hasBuff(1501207))) and 1 or 0>",<>,<self:defence()*(0.7+skillLevel*0.005-0.005)>,,
150311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150311,
150312,,0,14,,,{},,99,,<1501201>,<2>,<1>,<>,<self:defence()*(self:flagZ1() and 0.65 or 0.55)>,,
150321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150321,
150322,,1,1,,,{},,99,,<1501202;1501203>,<2;2>,<1;1>,<>,<0;self:flagZ2() and 2000 or 1000>,,
150331,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,150331,
150332,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,150332,
150333,,0,14,,,{},,99,,<1501205>,<2>,<1>,<>,<self:defence()*0.7>,,
150334,,0,11,,,{},,99,,<1501206>,<self:flagZ3() and 3 or 2>,<1>,<>,"<self:defence()*(moreEqualThan(self:star(),11) and 3.5 or 3)>",,
150361,,1,1,selfForce,"attr(""hp"",""min"",1)",{},,99,,<1501207>,<99>,<1>,<>,<self:defence()*(1.35+skillLevel*0.01-0.01-target:getBuffOverlayCount(1501207)*0.15)>,,
150362,,0,14,,,{},,99,,<1501208>,<99>,"<(moreE(self:star(),8) and (not self:hasBuff(1501207))) and 1 or 0>",<>,<self:defence()*(0.7+skillLevel*0.005-0.005)>,,
150411,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,150411,
150412,,0,14,,,{},,99,,<1504111;1504112>,<2;1>,"<1;lessE((self:hp()/self:hpMax()),0.6) and 1 or 0>",<>,<self:defence()*0.6;3000>,,
150421,,1,1,,,{},,99,,<1504121>,<2>,<1>,<>,<1000>,150421,
150422,,0,14,,,{},,99,,<1504168>,<2>,<1>,<>,<0>,,
150431,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,150431,
150432,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,150432,
150433,,0,14,,,{},,99,,<1504131>,<2>,<1>,<>,<self:defence()*0.8>,,
150434,,0,11,,,{},,99,,<1504132>,<2>,<1>,<>,<self:defence()*4*(self:hasBuff(1504168) and 1.3 or 1)>,,
150435,,0,14,,,{},,99,,<1504123>,<1>,"<moreE(self:star(),11) and 1 or 0>",<>,<0>,,
150461,,0,14,,,{},,99,,<1504161;1504166>,<99;99>,<1;1>,<>,<0;0>,,
161111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,161111,
161112,,0,14,,,{},,99,,<1611227>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:specialDamage()*0.1>,,
161121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,161121,
161122,,0,14,,,{},,99,,<1611235;1611228>,<99;99>,<1;self:flagZ2() and 1 or 0>,<>,<self:specialDamage()*0.1;1000>,,
161131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,161131,
161161,,0,14,,,{},,99,,<1611231;1611236;1611238>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",<>,<1;1;1>,,
161211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,161211,
161212,,0,14,,,{},,99,,<1611227>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:specialDamage()*0.1>,,
161221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,161221,
161222,,0,14,,,{},,99,,<1611235;1611228>,<99;99>,<1;self:flagZ2() and 1 or 0>,<>,<self:specialDamage()*0.1;1000>,,
161231,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,161231,
161261,,0,14,,,{},,99,,<1611231;1611236;1611238>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",<>,<1;1;1>,,
164111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,164111,
164121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,164121,
164122,,1,1,,,{},,99,,<1641211>,<1>,<0>,<>,<0>,,
164131,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,164131,
164132,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,164132,
164133,,0,14,,,{},,99,,<1641311>,<1>,<1>,<>,"<moreE(self:star(),11) and 6000 or 5000>",,
164161,,0,14,,,{},,99,,<1641611;1641612>,<99;99>,"<1;moreE(self:star(),8) and 1 or 0>",<>,<(10+skillLv(16416)*0.1)*100;0>,,
177111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,177111,
177112,,0,14,,,{},,99,,<177111>,<2>,<1>,<>,<self:specialDefence()*0.35>,,
177121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,177121,
177122,,1,1,enemyForce() | nodead,rowback|random(1),{},,99,,<177123>,<1>,<1>,<>,<0>,,
177131,,1,11,,,{},,99,,<177135>,<1>,<1>,<>,<-2000>,177131,
177132,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,177132,
177133,,0,11,,,{},,99,,<177131>,<1>,<1>,<>,"<min((self:specialDefence()*8),(self:specialDefence()*(4+(0.5*self:sumBuffOverlayByGroup(c.groupdebuffs_oc())))))>",,
177134,,0,14,,,{},,99,,<177132>,<1>,<1>,<>,<0>,,
177136,,1,1,selfForce() | nodead,"buffDiffer('group',{c.groupstun_oc()})|random(2)",{},,99,,<177134>,<1>,"<moreE(self:star(),11) and 1 or 0>",<>,<0>,,
177161,,1,1,selfForce() | nodead,exclude(list(csvSelf:id())),{},,99,,<177161>,<1>,<1>,<>,<0>,,
177171,,0,14,,,{},,99,,<177171>,<99>,"<moreE(self:star(),8) and 1 or 0>",<>,<0>,,
177211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,177211,
177212,,0,14,,,{},,99,,<177111>,<2>,<1>,<>,<self:specialDefence()*0.35>,,
177221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,177221,
177222,,1,1,enemyForce() | nodead,rowback|random(1),{},,99,,<177123>,<1>,<1>,<>,<0>,,
177231,,1,11,,,{},,99,,<177135>,<1>,<1>,<>,<-2000>,177231,
177232,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,177232,
177233,,0,11,,,{},,99,,<177131>,<1>,<1>,<>,"<min((self:specialDefence()*8),(self:specialDefence()*(4+(0.5*self:sumBuffOverlayByGroup(c.groupdebuffs_oc())))))>",,
177234,,0,14,,,{},,99,,<177132>,<1>,<1>,<>,<0>,,
177236,,1,1,selfForce() | nodead,"buffDiffer('group',{c.groupstun_oc()})|random(2)",{},,99,,<177134>,<1>,"<moreE(self:star(),11) and 1 or 0>",<>,<0>,,
177261,,1,1,selfForce() | nodead,exclude(list(csvSelf:id())),{},,99,,<177161>,<1>,<1>,<>,<0>,,
177271,,0,14,,,{},,99,,<177171>,<99>,"<moreE(self:star(),8) and 1 or 0>",<>,<0>,,
180111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,180111,
180112,,0,14,,,{},,99,,<1801133>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:specialDamage()*0.1>,,
180121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,180121,
180122,,0,14,,,{},,99,,<1801121>,<99>,<1>,<>,<0>,,
180131,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,180131,
180132,,1,1,,,{},,99,,<1801122;1801128>,<1;99>,<target:hasBuff(1801126) and 1 or 0;target:hasBuff(1801126) and 1 or 0>,<>,"<list(list(1801126, 5));list(20)>",,
180133,,1,1,,,{},,99,,<1801127>,<1>,"<target:hasBuff(1801126) and moreE(self:star(),11) and 1 or 0>",<>,<0>,,
180161,,0,14,,,{},,99,,<1801124>,<99>,<1>,<>,<0>,,
180211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,180211,
180212,,0,14,,,{},,99,,<1801133>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:specialDamage()*0.1>,,
180221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,180221,
180222,,0,14,,,{},,99,,<1801121>,<99>,<1>,<>,<0>,,
180231,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,180231,
180232,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,180232,
180233,,1,1,,,{},,99,,<1801122;1801128>,<1;99>,<target:hasBuff(1801126) and 1 or 0;target:hasBuff(1801126) and 1 or 0>,<>,"<list(list(1801126, 5));list(20)>",,
180234,,1,1,,,{},,99,,<1801127>,<1>,"<target:hasBuff(1801126) and moreE(self:star(),11) and 1 or 0>",<>,<0>,,
180261,,0,14,,,{},,99,,<1801124>,<99>,<1>,<>,<0>,,
181111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,181111,
181112,,1,1,,,{},,99,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,<>,<1815>,,
181121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,181121,
181122,,1,1,,,{},,99,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",<>,<1;<1;1;1>;1>,,
181123,,0,14,,,{},,99,,<1811130>,<2>,<1>,<>,<<1;0;1>>,,
181131,,1,2,,,{},,99,,<>,<>,<1>,<>,<>,181131,
181132,,1,1,,,{},,99,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,<>,<1815>,,
181133,,1,1,enemyForce | nodead,otherProcessExcept(181132)|rowfront,{},,99,,<1811121>,<1>,<0>,<>,<1815>,,
181161,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
181162,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,,
181211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,181211,
181212,,1,1,,,{},,99,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,<>,<1815>,,
181221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,181221,
181222,,1,1,,,{},,99,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",<>,<1;<1;1;1>;1>,,
181223,,0,14,,,{},,99,,<1811130>,<2>,<1>,<>,<<1;0;1>>,,
181231,,1,2,,,{},,99,,<>,<>,<1>,<>,<>,181231,
181232,,1,1,,,{},,99,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,<>,<1815>,,
181233,,1,1,enemyForce | nodead,otherProcessExcept(181132)|rowfront,{},,99,,<1811121>,<1>,<0>,<>,<1815>,,
181261,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
181262,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,,
181311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,181311,
181312,,1,1,,,{},,99,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,<>,<1815>,,
181321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,181321,
181322,,1,1,,,{},,99,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",<>,<1;<1;1;1>;1>,,
181323,,0,14,,,{},,99,,<1811130>,<2>,<1>,<>,<<1;0;1>>,,
181331,,1,2,,,{},,99,,<>,<>,<1>,<>,<>,181331,
181332,,1,2,,,{},,99,,<>,<>,<1>,<>,<>,181332,
181333,,1,1,,,{},,99,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,<>,<1815>,,
181334,,1,1,enemyForce | nodead,otherProcessExcept(181132)|rowfront,{},,99,,<1811121>,<1>,<0>,<>,<1815>,,
181361,,0,14,,,{},,99,,<>,<>,<1>,<>,<>,,
