变量名,name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,_beizhu,type,activeType,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath
90006,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#大食花(12星)，冻原熊(12星)#L0##C0x5B545B#,招募12星大食花、12星凍原熊,"Recruit Venusaur (12 stars), and Tundra Bear (12 stars)",Tuyển dụng Hoa Venus (12 sao) và Gấu Tundra (12 sao),"12성 비너스플라이트랩, 12성 툰드라베어 모집",Recrutar Venusaur (12 estrelas) e Urso da Tundra (12 estrelas),รับสมัครเวนุซอร์ (12 ดาว) และหมีทุนดรา (12 ดาว),1,90001,{},3,<>,<100283;103012>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90007,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#隆隆岩(12星)，火炎狮(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#隆隆岩(12星)，火炎獅(12星)#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Graveler (12 stars), Flareon (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Graveler (12 sao), Flareon (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#롱스톤(12성), 플레어온(12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Graveler (12 estrelas), Flareon (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#Graveler (12 ดาว), Flareon (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<100303;103342>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90008,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#大葱鸭(12星)，胖甜妮(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#大蔥鴨（12星），胖甜妮（12星）#L0##C0x5B545B#,"Recruiting #C0xF76B45##L10#Farfetch'd (12 stars), Alcremie (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Mực Ông (12 sao), Alcremie (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#파오리 (12성), 알크레미 (12성)#L0##C0x5B545B#","Recrutando #C0xF76B45##L10#Farfetch'd (12 estrelas), Alcremie (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#เป็ดหอม (12 ดาว), อัลเครมี (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<100341;103432>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90009,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#臭臭泥(12星)，钢炮臂虾(12星)#L0##C0x5B545B#,招募臭臭泥（12星），鋼炮臂蝦（12星）,"Recruiting Grimer (12 stars), Klawf (12 stars)","Tuyển dụng Grimer (12 sao), Klawf (12 sao)","그림러(12성), 클로우프(12성) 모집","Recrutando Grimer (12 estrelas), Klawf (12 estrelas)","รับสมัคร กริมเมอร์ (12 ดาว), คลอว์ฟ (12 ดาว)",1,90001,{},3,<>,<100372;103472>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90010,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#刺甲贝(12星)，冰雪巨龙(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#刺甲貝(12星)，冰雪巨龍(12星)#L0##C0x5B545B#,"Recruit #C0xF76B45##L10# Spiny Shell (12 stars), Ice Dragon (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10# Vỏ nhọn (12 sao), Rồng băng (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10# 가시조개 (12성), 빙룡 (12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10# Concha Espinhosa (12 estrelas), Dragão de Gelo (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10# เม่นทะเลหนาม (12 ดาว), มังกรน้ำแข็ง (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<100382;103502>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90011,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#大舌舔(12星)，火焰鸟(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#大舌舔（12星），火焰鳥（12星）#L0##C0x5B545B#,"Recruit #C0xF76B45##L10# Lickilicky (12 stars), Moltres (12 stars) #L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10# Lickilicky (12 sao), Moltres (12 sao) #L0##C0x5B545B#","모집 #C0xF76B45##L10# 핥짝 (12성), 프리져 (12성) #L0##C0x5B545B#","Recrutar #C0xF76B45##L10# Lickilicky (12 estrelas), Moltres (12 estrelas) #L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#ลิคคิลิคกี้ (12 ดาว), โมลเทรส (12 ดาว) #L0##C0x5B545B#",1,90001,{},3,<>,<100472;100741>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90012,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#双弹瓦斯(12星)，快龙(12星)#L0##C0x5B545B#,招募雙彈瓦斯（12星）、快龍（12星）,"Recruiting Double-team Drilbur (12 stars), Dragonite (12 stars)","Tuyển dụng Đúp Đạn Thủy Quái (12 sao), Thần Long (12 sao)","이중폭탄 굴착기(12성), 망나뇽(12성) 모집","Recrutando Drilbur Duplo (12 estrelas), Dragonair (12 estrelas)","รับสมัครคู่หูระเบิด (12 ดาว), แดร็กไนท์ (12 ดาว)",1,90001,{},3,<>,<100482;100753>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90013,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#幸福蛋(12星)，梦幻(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#幸福蛋（12星），梦幻（12星）#L0##C0x5B545B#,"Recruiting #C0xF76B45##L10#Happiny (12 stars), Mew (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Happiny (12 sao), Mew (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#해피너스(12성), 뮤(12성)#L0##C0x5B545B#","Recrutando #C0xF76B45##L10#Happiny (12 estrelas), Mew (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#แฮปปี้ (12 ดาว), มิว (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<100503;100771>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90014,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#宝石海星(12星)，波克基斯(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#寶石海星(12星)，波克基斯(12星)#L0##C0x5B545B#,"Recruiting #C0xF76B45##L10#Staryu (12 stars), Togekiss (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Staryu (12 sao), Togekiss (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#별가사리 (12성), 토게키스 (12성)#L0##C0x5B545B#","Recrutando #C0xF76B45##L10#Staryu (12 estrelas), Togekiss (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#สตาริวก์ (12 ดาว), โทเกคิส (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<100552;100863>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90015,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#镰刀盔(12星)，电龙(12星)#L0##C0x5B545B#,招募鐮刀盔（12星）及電龍（12星）,Recruiting Scyther (12 stars) and Electabuzz (12 stars),Tuyển dụng Kiếm Sừng (12 sao) và Điện Long (12 sao),낫토라 (12성)와 썬더볼트 (12성) 모집,Recrutando Scyther (12 estrelas) e Elekid (12 estrelas),รับสมัครไซเธอร์ (12 ดาว) และอิเล็กบูซ (12 ดาว),1,90001,{},3,<>,<100692;100883>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90016,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#爆音怪(12星)，超级电龙(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#爆音怪（12星），超級電龍（12星）#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Boom Blastoise (12 stars), Super Electric Dragon (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Boom Blastoise (12 sao), Rồng Điện Siêu Cấp (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#붐 블래스터 (12성), 슈퍼 전기 드래곤 (12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Blastoise Explosivo (12 estrelas), Super Dragão Elétrico (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#บูมแบลสโทส (12 ดาว), ซูเปอร์มังกรไฟฟ้า (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<101443;100884>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90017,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#喷火驼(12星)，天蝎王(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#噴火駝(12星)，天蠍王(12星)#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Camerupt (12 stars), Skorupi (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Camerupt (12 sao), Skorupi (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#가메라이프(12성), 흉포한왕(12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Camerupt (12 estrelas), Skorupi (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#Camerupt (12 ดาว), Skorupi (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<101612;101032>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90018,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#诅咒娃娃(12星)，玛狃拉(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#詛咒娃娃(12星)，瑪狃拉(12星)#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Cursed Doll (12 stars), Magmar (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Búp bê nguyền rủa (12 sao), Magmar (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#저주 인형(12성), 마뉴라(12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Boneca Amaldiçoada (12 estrelas), Magmar (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#ตุ๊กตาสาปแช่ง (12 ดาว), แม็กมาร์ (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<101802;101082>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90019,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#雪妖女(12星)，黑鲁加(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#雪妖女（12星），黑魯加（12星）#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Ice Queen (12 stars), Houndoom (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Nữ hoàng Băng (12 sao), Houndoom (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#얼음여왕 (12성), 헬가 (12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Rainha de Gelo (12 estrelas), Houndoom (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#ราชินีน้ำแข็ง (12 ดาว), ฮาวน์ดุม (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<101853;101172>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90020,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#帝牙海狮(12星)，雷公(12星)#L0##C0x5B545B#,招募帝牙海獅（12星）、雷公（12星）(共10個),Recruit 10 Walrein (12 stars) and Raikou (12 stars),Tuyển dụng 10 Walrein (12 sao) và Raikou (12 sao),10마리의 바리톱스(12성)와 라이코(12성) 모집,Recrutar 10 Walrein (12 estrelas) e Raikou (12 estrelas),รับสมัครวอลเรน (12 ดาว) และไรโค (12 ดาว) จำนวน 10 ตัว,1,90001,{},3,<>,<101863;101221>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90021,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#伦琴猫(12星)，炎帝(12星)#L0##C0x5B545B#,招募倫琴貓(12星)，炎帝(12星),"Recruit Röntgen Cat (12 stars), Yandi (12 stars)","Tuyển dụng Röntgen Cat (12 sao), Yandi (12 sao)","렌트겐 고양이(12성), 연제(12성) 모집","Recrutar Röntgen Cat (12 estrelas), Yandi (12 estrelas)","รับสมัครแมวเรินต์เกน (12 ดาว),  หยานตี้ (12 ดาว)",1,90001,{},3,<>,<102073;101231>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90022,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#暴雪王(12星)，水君(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#暴雪王（12星），水君（12星）#L0##C0x5B545B#,"Recruiting #C0xF76B45##L10#Abomasnow (12 stars), Suicune (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Abomasnow (12 sao), Suicune (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#눈쓰개 (12성), 앤테이 (12성)#L0##C0x5B545B#","Recrutando #C0xF76B45##L10#Abomasnow (12 estrelas), Suicune (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#Abomasnow (12 ดาว), Suicune (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<102302;101241>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90023,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#超级暴雪王(12星)，班吉拉斯(12星)#L0##C0x5B545B#,招募超級暴雪王（12星）、班吉拉斯（12星）,"Recruiting Mega Abomasnow (12 stars), Tyranitar (12 stars)","Tuyển dụng Siêu Băng Tuyết Vương (12 sao), Tyranitar (12 sao)","메가 눈설왕 (12성), 흉악왕 (12성) 모집","Recrutando Mega Abomasnow (12 estrelas), Tyranitar (12 estrelas)","รับสมัครเมก้าอะโบมาสโนว์ (12 ดาว), ไทแรนนิทาร์ (12 ดาว)",1,90001,{},3,<>,<102303;101253>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90024,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#庞岩怪(12星)，超级巨沼怪(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#龐岩怪(12星)，超級巨沼怪(12星)#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Gigalith (12 stars), Mega Swampert (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Gigalith (12 sao), Mega Swampert (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#기가이어스(12성), 메가沼늪(12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Gigalith (12 estrelas), Mega Swampert (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#กิการิธ (12 ดาว), เมก้าสแวมเปิร์ต (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<102593;101314>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90025,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#龙头地鼠(12星)，沙奈朵(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#龙头地鼠（12星），沙奈朵（12星）#L0##C0x5B545B#,"Recruiting #C0xF76B45##L10#Groundon (12 stars), Gardevoir (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Rhydon (12 sao), Gardevoir (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#뿔카노 (12성), 가디보아 (12성)#L0##C0x5B545B#","Recrutando #C0xF76B45##L10#Rhydon (12 estrelas), Gardevoir (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#ไรเดน (12 ดาว), การ์ดัวร์ (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<102612;101393>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90026,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#蜈蚣王(12星)，请假王(12星)#L0##C0x5B545B#,招募蜈蚣王（12星）和請假王（12星）！,Recruit Centipede King (12 stars) and Absence King (12 stars)!,Tuyển dụng Vua Rết (12 sao) và Vua Nghỉ phép (12 sao)!,지네왕(12성)과 휴가왕(12성) 모집!,Recrutando Rei Centipede (12 estrelas) e Rei Ausente (12 estrelas)!,รับสมัครราชาตะขาบ (12 ดาว) และราชาลาพักร้อน (12 ดาว)!,1,90001,{},3,<>,<102683;101423>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90027,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#哥德小姐(12星)，波士可多拉(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#歌德小姐(12星)，波士可多拉(12星)#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Miss Goth (12 stars), Bastiodon (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Cô Goth (12 sao), Bastiodon (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#고우스트(12성), 바스티오돈(12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Senhorita Goth (12 estrelas), Bastiodon (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#มิสโกธ (12 ดาว), บาสติโอดอน (12 ดาว)#L0##C0x5B545B#",1,90001,{},3,<>,<102843;101503>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90028,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#超级妙蛙花(12星)，黑夜魔灵(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#超級妙蛙花(12星)，黑夜魔靈(12星)#L0##C0x5B545B#,"Recruit #C0xF76B45##L10#Super Venusaur (12 stars), Night Spirit (12 stars)#L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10#Siêu Venusaur (12 sao), Linh Hồn Đêm (12 sao)#L0##C0x5B545B#","모집 #C0xF76B45##L10#슈퍼 비너스 (12성), 밤의 마령 (12성)#L0##C0x5B545B#","Recrutar #C0xF76B45##L10#Super Venusaur (12 estrelas), Espírito da Noite (12 estrelas)#L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10#เวนุซอร์สุดยอด (12 ดาว), วิญญาณราตรี (12 ดาว)#L0##C0x5B545B#",2,90002,{},3,<>,<100004;101813>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90029,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#超级喷火龙X(12星)，阿勃梭鲁(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#超級噴火龍X（12星），阿勃梭魯（12星）#L0##C0x5B545B#,"Recruit #C0xF76B45##L10# Mega Charizard X (12 stars), Absol (12 stars) #L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10# Mega Charizard X (12 sao), Absol (12 sao) #L0##C0x5B545B#","모집 #C0xF76B45##L10# 메가리자몽X (12성), 앱솔 (12성) #L0##C0x5B545B#","Recrutar #C0xF76B45##L10# Mega Charizard X (12 estrelas), Absol (12 estrelas) #L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10# เมก้า Charizard X (12 ดาว), Absol (12 ดาว) #L0##C0x5B545B#",2,90002,{},3,<>,<100014;101841>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
90030,招募队友,招募隊友,Recruit Teammates,Tuyển Đồng Đội,팀원 모집,Recrutar Companheiros,สรรหาสมาชิกทีม,,3,1,招募#C0xF76B45##L10#超级喷火龙Y(12星)，暴飞龙(12星)#L0##C0x5B545B#,招募#C0xF76B45##L10#超級噴火龍Y（12星），暴飛龍（12星）#L0##C0x5B545B#,"Recruit #C0xF76B45##L10# Mega Charizard Y (12 stars), Dragonite (12 stars) #L0##C0x5B545B#","Tuyển dụng #C0xF76B45##L10# Mega Charizard Y (12 sao), Dragonite (12 sao) #L0##C0x5B545B#","모집 #C0xF76B45##L10# 메가 리자몽Y (12성), 망나뇽 (12성) #L0##C0x5B545B#","Recrutar #C0xF76B45##L10# Mega Charizard Y (12 estrelas), Dragonair (12 estrelas) #L0##C0x5B545B#","รับสมัคร #C0xF76B45##L10# เมก้าชาร์อีแซด Y (12 ดาว), แดร็กไนท์ (12 ดาว) #L0##C0x5B545B#",2,90002,{},3,<>,<100015;101893>,0,0,999,100,0,activity/brave_challenge/xz_icon/icon_yztz_zm.png
