变量名,_beizhu,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,icon,icon1,rDesc,rDesc_tw,rDesc_en,rDesc_vn,rDesc_kr,rDesc_pt,rDesc_th,type,independent,desc,_desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,paramMap,clientParam,huodongID,countType,openType,validServerOpenDateRange,validRoleCreatedDateRange,beginDate,beginTime,beginTime_kr,beginTime_en,endDate,endTime,endTime_kr,endTime_en,relativeDayRange,openDuration,leastLevel,leastVipLevel,serverDayRange,roleDayRange,servers,languages,active,sortWeight,redpoint
,限时神兽,,1070,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3252},1031,1,0,<20160101;20990101>,<20160101;20990101>,20241003,500,0,0,20241006,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1071,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=4111},1032,1,0,<20160101;20990101>,<20160101;20990101>,20241006,500,0,0,20241009,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1072,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2421},1033,1,0,<20160101;20990101>,<20160101;20990101>,20241009,500,0,0,20241012,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1073,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=4121},1034,1,0,<20160101;20990101>,<20160101;20990101>,20241012,500,0,0,20241015,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1074,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2361},1035,1,0,<20160101;20990101>,<20160101;20990101>,20241015,500,0,0,20241018,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1075,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2391},1036,1,0,<20160101;20990101>,<20160101;20990101>,20241018,500,0,0,20241021,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1076,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3241},1037,1,0,<20160101;20990101>,<20160101;20990101>,20241021,500,0,0,20241024,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1077,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=1281},1038,1,0,<20160101;20990101>,<20160101;20990101>,20241024,500,0,0,20241027,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1078,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2441},1039,1,0,<20160101;20990101>,<20160101;20990101>,20241027,500,0,0,20241030,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1079,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7102},1040,1,0,<20160101;20990101>,<20160101;20990101>,20241030,500,0,0,20241102,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1080,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7101},1041,1,0,<20160101;20990101>,<20160101;20990101>,20241102,500,0,0,20241105,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1081,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7081},1042,1,0,<20160101;20990101>,<20160101;20990101>,20241105,500,0,0,20241108,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1082,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9081},1043,1,0,<20160101;20990101>,<20160101;20990101>,20241108,500,0,0,20241111,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1083,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7021},1044,1,0,<20160101;20990101>,<20160101;20990101>,20241111,500,0,0,20241114,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1084,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9051},1045,1,0,<20160101;20990101>,<20160101;20990101>,20241114,500,0,0,20241117,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1085,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9061},1046,1,0,<20160101;20990101>,<20160101;20990101>,20241117,500,0,0,20241120,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1086,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=1981},1047,1,0,<20160101;20990101>,<20160101;20990101>,20241120,500,0,0,20241123,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1087,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3211},1048,1,0,<20160101;20990101>,<20160101;20990101>,20241123,500,0,0,20241126,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1088,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=13;key=limitTenText1;cardId=4101},1049,1,0,<20160101;20990101>,<20160101;20990101>,20241126,500,0,0,20241129,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1089,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=4024},1050,1,0,<20160101;20990101>,<20160101;20990101>,20241129,500,0,0,20241202,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1090,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7081},1051,1,0,<20160101;20990101>,<20160101;20990101>,20241202,500,0,0,20241205,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1091,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=4023},1052,1,0,<20160101;20990101>,<20160101;20990101>,20241205,500,0,0,20241208,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1092,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7111},1053,1,0,<20160101;20990101>,<20160101;20990101>,20241208,500,0,0,20241211,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1093,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=1254},1054,1,0,<20160101;20990101>,<20160101;20990101>,20241211,500,0,0,20241214,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1094,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7021},1055,1,0,<20160101;20990101>,<20160101;20990101>,20241214,500,0,0,20241217,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1095,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7091},1056,1,0,<20160101;20990101>,<20160101;20990101>,20241217,500,0,0,20241220,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1096,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3651},1057,1,0,<20160101;20990101>,<20160101;20990101>,20241220,500,0,0,20241223,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1097,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2461},1058,1,0,<20160101;20990101>,<20160101;20990101>,20241223,500,0,0,20241226,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1098,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=7102},1059,1,0,<20160101;20990101>,<20160101;20990101>,20241226,500,0,0,20241229,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1099,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2431},1060,1,0,<20160101;20990101>,<20160101;20990101>,20241229,500,0,0,20250101,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1100,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2351},1061,1,0,<20160101;20990101>,<20160101;20990101>,20250101,500,0,0,20250105,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1101,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=1971},1062,1,0,<20160101;20990101>,<20160101;20990101>,20250105,500,0,0,20250110,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1102,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3271},1063,1,0,<20160101;20990101>,<20160101;20990101>,20250110,500,0,0,20250115,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1103,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3641},1064,1,0,<20160101;20990101>,<20160101;20990101>,20250115,500,0,0,20250120,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1104,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3623},1065,1,0,<20160101;20990101>,<20160101;20990101>,20250120,500,0,0,20250125,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1105,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3221},1066,1,0,<20160101;20990101>,<20160101;20990101>,20250125,500,0,0,20250201,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1106,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=4161},1067,1,0,<20160101;20990101>,<20160101;20990101>,20250201,500,0,0,20250205,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1107,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=1991},1068,1,0,<20160101;20990101>,<20160101;20990101>,20250205,500,0,0,20250210,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1108,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3252},1069,1,0,<20160101;20990101>,<20160101;20990101>,20250210,500,0,0,20250215,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1109,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=4111},1070,1,0,<20160101;20990101>,<20160101;20990101>,20250215,500,0,0,20250220,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1110,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2421},1071,1,0,<20160101;20990101>,<20160101;20990101>,20250220,500,0,0,20250225,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1111,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=4121},1072,1,0,<20160101;20990101>,<20160101;20990101>,20250225,500,0,0,20250301,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1112,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2361},1073,1,0,<20160101;20990101>,<20160101;20990101>,20250201,500,0,0,20250205,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1113,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2391},1074,1,0,<20160101;20990101>,<20160101;20990101>,20250201,500,0,0,20250205,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1114,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=3241},1075,1,0,<20160101;20990101>,<20160101;20990101>,20250201,500,0,0,20250205,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1115,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=1281},1076,1,0,<20160101;20990101>,<20160101;20990101>,20250201,500,0,0,20250205,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽,,1116,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=2441},1077,1,0,<20160101;20990101>,<20160101;20990101>,20250201,500,0,0,20250205,500,0,0,<0;9999>,500,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,艾草兑换,,1362,,,,,,,city/main/icon_thlb.png,3,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,艾草兑换,,,,,,,{},{},10208,1,0,<20160101;20990101>,<20160101;20990101>,20240101,500,0,0,20240613,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,14,1
,限时掉落购物券,,1364,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,-3,-1,,限时掉落购物券,,,,,,,{extraVersion=2},{},0,1,0,<20160101;20990101>,<20160101;20990101>,20240101,500,0,0,20250101,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,每周累充,,1820,,,,,,,city/main/icon_thlb.png,1,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,每周累充,,,,,,,{},{},20201,1,4,<20160101;20990101>,<20160101;20990101>,20240610,500,0,0,20240617,500,0,0,<0;9999>,168,1,0,<-1;9999>,<-1;9999>,,,1,15,0
,每周累充,,1821,,,,,,,city/main/icon_thlb.png,1,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,每周累充,,,,,,,{},{},20201,1,4,<20160101;20990101>,<20160101;20990101>,20240617,500,0,0,20240624,500,0,0,<0;9999>,168,1,0,<-1;9999>,<-1;9999>,,,1,15,0
,每周累充,,1822,,,,,,,city/main/icon_thlb.png,1,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,14,0,,每周累充,,,,,,,{},{},20201,1,4,<20160101;20990101>,<20160101;20990101>,20240624,500,0,0,20240701,500,0,0,<0;9999>,168,1,0,<-1;9999>,<-1;9999>,,,1,15,0
