变量名,huodongID,_beizhu,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,limit,levelLimit,item,rechargeID,rmbCost,sort,refresh,status,icon,hot,oldPrice,languages
5620,24019,,2,饰品觉醒礼包C,免费礼包tw,2,,3,,,999,1,{501=800;rmb=800000;6059=500},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5621,24019,,2,饰品觉醒礼包D,免费礼包tw,2,,3,,,999,1,{501=1000;rmb=1600000;6059=800},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5622,24019,,2,探险零件礼盒A,免费礼包tw,2,,3,,,999,1,{rmb=200000;4000=10000;gold=500000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5623,24019,,2,探险零件礼盒B,免费礼包tw,2,,3,,,999,1,{rmb=400000;4000=40000;gold=1000000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5624,24019,,2,探险零件礼盒C,免费礼包tw,2,,3,,,999,1,{rmb=800000;4000=100000;gold=2000000},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5625,24019,,2,紫色探险器礼盒,免费礼包tw,2,,3,,,999,1,{rmb=200000;4000=5000;966=100},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5626,24019,,2,橙色探险器礼盒A,免费礼包tw,2,,3,,,999,1,{rmb=200000;4000=10000;967=100},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5627,24019,,2,橙色探险器礼盒B,免费礼包tw,2,,3,,,999,1,{rmb=400000;4000=10000;967=300},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5628,24019,,2,携带核心礼包A,免费礼包tw,2,,3,,,999,1,{6071=2000;rmb=200000;2103=1000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5629,24019,,2,携带核心礼包B,免费礼包tw,2,,3,,,999,1,{6071=4000;rmb=400000;2103=2000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5630,24019,,2,携带核心礼包C,免费礼包tw,2,,3,,,999,1,{6071=6000;rmb=800000;2103=3000},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5631,24019,,2,携带核心礼包D,免费礼包tw,2,,3,,,999,1,{6071=12000;rmb=1600000;2103=4000},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
5700,101028,,2,单品道具,免费礼包tw,2,,3,,,999,1,{452=30},-1,100,0,TRUE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,200,
5701,101028,,2,单品道具,免费礼包tw,2,,3,,,999,1,{451=100},-1,100,0,TRUE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,200,
5702,101028,,2,单品道具,免费礼包tw,2,,3,,,999,1,{520=10},-1,200,0,TRUE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,280,
5703,101028,,2,单品道具,免费礼包tw,2,,3,,,999,1,{4000=100},-1,200,0,FALSE,1,activity/direct_gift/icon_cjbx1.png,,250,
5704,101028,,2,单品道具,免费礼包tw,2,,3,,,999,1,{503=20},-1,300,0,FALSE,1,activity/direct_gift/icon_cjbx1.png,,400,
5705,101028,,2,单品道具,免费礼包tw,2,,3,,,999,1,{941=1},-1,300,0,FALSE,1,activity/direct_gift/icon_cjbx1.png,,420,
5800,101029,,2,成长礼包,免费礼包tw,2,,3,,,999,1,{gold=50000;rmb=60;stamina=100;12=10},102,-1,0,TRUE,0,common/icon/icon_signin_box3_open.png,activity/double11_shop/logo_ssy_qt.png,299,
5801,101029,,2,努力值礼包,免费礼包tw,2,,3,,,999,1,{451=100;452=30},106,-1,0,TRUE,0,common/icon/icon_signin_box3_open.png,activity/double11_shop/logo_ssy_qt.png,299,
5802,101029,,2,探险器礼包,免费礼包tw,2,,3,,,999,1,{4000=100;520=10},108,-1,0,FALSE,1,common/icon/icon_signin_box2_open.png,,299,
5803,101029,,2,饰品抽卡礼包,免费礼包tw,2,,3,,,999,1,{503=20;941=1},108,-1,0,FALSE,1,common/icon/icon_signin_box2_open.png,,299,
5804,101029,,2,惊喜礼包,免费礼包tw,2,,3,,,999,1,{451=100;rmb=60;452=30},108,-1,0,FALSE,1,common/icon/icon_signin_box2_open.png,,299,
5900,24020,,2,免费礼包,免费礼包tw,2,,3,,,1,1,{2103=3;4000=2000;rmb=30},-1,0,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
5901,24020,,2,携带兑换礼包,免费礼包tw,2,,3,,,3,1,{6071=2000;rmb=98000;2103=10},108,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
5902,24020,,2,携带兑换礼包,免费礼包tw,2,,3,,,3,1,{6071=4000;rmb=190000;2103=20},111,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
5903,24020,,2,携带兑换礼包,免费礼包tw,2,,3,,,5,1,{6071=6000;rmb=320000;2103=30},112,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
5904,24020,,2,携带兑换礼包,免费礼包tw,2,,3,,,5,1,{6071=12000;rmb=640000;2103=60},113,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
5905,24020,,2,探险器养成礼包,免费礼包tw,2,,3,,,3,1,{962=200;4000=100;rmb=98000},108,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
5906,24020,,2,探险器养成礼包,免费礼包tw,2,,3,,,2,1,{963=100;4000=200;rmb=190000},111,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6017,24021,,2,假面超级火鸡首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9121};9046=1},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6018,24021,,2,蕾冠王·白马首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9111};9006=1},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6019,24021,,2,蕾冠王·黑马首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9101};9005=1},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6023,24021,,2,无极汰那首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9131};gold=5000000},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6024,24021,,2,闪光超级耿鬼重做礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=7021};gold=5000000},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6025,24021,,2,闪光超级蜥蜴王首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9141};gold=5000000},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6027,24021,,2,冠军皮卡丘首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;9053=1;card={id=9181}},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6028,24021,,2,暗黑酋雷姆礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=3244};9056=1},108,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6029,24021,,2,密勒顿礼包,免费礼包tw,2,,3,,,1,1,{521=2400;9051=1;card={id=9161}},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6035,24021,,2,故勒顿首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;9054=1;card={id=9191}},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6036,24021,,2,闪光超级妙蛙花首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;9048=1;card={id=9151}},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6037,24021,,2,闪光超级暴雪王首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;9047=1;card={id=9091}},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6038,24021,,2,希嘉娜超级暴飞龙首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;9055=1;card={id=9201}},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6039,24021,,2,黄昏之鬃首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9211};9075=1},108,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6040,24021,,2,红色闪电超级巨钳螳螂首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9221};9076=1},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6041,24021,,2,帝牙卢卡·起源首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9231};9077=1},108,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6042,24021,,2,小刚超级大钢蛇首发礼包,免费礼包tw,2,,3,,,1,1,{521=2400;card={id=9171};9052=1},107,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6100,24022,,2,精灵升级礼包,免费礼包tw,2,,3,,,10,1,{16=500;rmb=60000;gold=200000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6101,24022,,2,特权币特惠礼包,免费礼包tw,2,,3,,,10,1,{453=10000;rmb=60000;gold=200000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6102,24022,,2,符石精华特惠礼包,免费礼包tw,2,,3,,,10,1,{529=100000;rmb=60000;gold=200000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6103,24022,,2,红色符石自选宝箱,免费礼包tw,2,,3,,,10,1,{529=20000;994=10;rmb=60000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6104,24022,,2,红色芯片自选宝箱,免费礼包tw,2,,3,,,10,1,{7325=10;rmb=60000;124=500},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6105,24022,,2,紫色晶片特惠礼包,免费礼包tw,2,,3,,,10,1,{124=2000;rmb=60000;gold=200000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6106,24022,,2,洗练核心特惠礼包,免费礼包tw,2,,3,,,10,1,{121=1000;rmb=60000;gold=200000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6107,24022,,2,高级努力币特惠礼包,免费礼包tw,2,,3,,,10,1,{gold=200000;rmb=60000;452=5000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6108,24022,,2,亲密度特惠礼包,免费礼包tw,2,,3,,,10,1,{605=1000;rmb=60000;gold=200000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6109,24022,,2,橙色万能石特惠礼包,免费礼包tw,2,,3,,,10,1,{2153=5;rmb=60000;gold=200000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6110,24022,,2,徽章碎片特惠礼包,免费礼包tw,2,,3,,,10,1,{151=30000;rmb=60000;gold=200001},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6111,24022,,2,彩虹喷漆特惠礼包,免费礼包tw,2,,3,,,10,1,{gold=200001;rmb=60000;152=1000},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6112,24022,,2,性格薄荷特惠礼包,免费礼包tw,2,,3,,,10,1,{gold=200001;rmb=60000;937=5},107,-1,0,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
,24023,,2,爱莲,免费礼包tw,2,,3,,,2,1,{2272=1;rmb=500000;539=888},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
,24023,,2,爱丽丝,免费礼包tw,2,,3,,,1,1,{2273=1;rmb=500000;539=888},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
,24023,,2,米亚,免费礼包tw,2,,3,,,1,1,{2274=1;rmb=500000;539=888},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
,24023,,2,限定称号自选,免费礼包tw,2,,3,,,1,1,{9403=1;539=88;rmb=10000},103,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
6300,24024,,2,碎片礼包,免费礼包tw,2,,3,,,1,1,{521=2400;rmb=20000;gold=20000},108,-1,1,FALSE,0,activity/direct_gift/icon_gjbx12.png,,198,
6301,24024,,2,体力礼包,免费礼包tw,2,,3,,,1,1,{rmb=190000;500=960},110,-1,2,FALSE,0,activity/direct_gift/icon_gjbx12.png,,198,
6302,24024,,2,精灵自选礼包,免费礼包tw,2,,3,,,3,1,{521=240;6199=1;2192=1},110,-1,3,FALSE,0,activity/direct_gift/icon_gjbx12.png,,198,
6303,24024,,2,皮肤自选礼包,免费礼包tw,2,,3,,,3,1,{521=120;539=120;2191=1},108,-1,4,FALSE,0,activity/direct_gift/icon_gjbx12.png,,128,
6304,24024,,2,携带道具自选礼包,免费礼包tw,2,,3,,,2,1,{2103=10;6915=1},110,-1,5,FALSE,0,activity/direct_gift/icon_gjbx12.png,,198,
6305,24024,,2,世界盲盒礼包,免费礼包tw,2,,3,,,5,1,{rmb=30000;9100=10},106,-1,6,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6306,24024,,2,世界盲盒礼包,免费礼包tw,2,,3,,,3,1,{rmb=60000;9100=20},107,-1,7,FALSE,0,activity/direct_gift/icon_gjbx12.png,,128,
6307,24024,,2,世界盲盒礼包,免费礼包tw,2,,3,,,2,1,{rmb=168000;9100=60},110,-1,8,FALSE,0,activity/direct_gift/icon_gjbx12.png,,368,
6308,24024,,2,精灵升级礼包,免费礼包tw,2,,3,,,10,1,{16=500;rmb=60000;gold=200000},115,-1,9,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6309,24024,,2,特权币特惠礼包,免费礼包tw,2,,3,,,10,1,{453=10000;rmb=60000;gold=200000},115,-1,10,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6310,24024,,2,符石精华特惠礼包,免费礼包tw,2,,3,,,10,1,{529=100000;rmb=60000;gold=200000},115,-1,11,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6311,24024,,2,潜能养成礼包,免费礼包tw,2,,3,,,10,1,{850=20000;rmb=300000;851=8000},105,-1,12,FALSE,0,activity/direct_gift/icon_gjbx12.png,,30,
6312,24024,,2,红色符石自选宝箱,免费礼包tw,2,,3,,,10,1,{529=20000;994=10;rmb=60000},115,-1,13,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6313,24024,,2,红色芯片自选宝箱,免费礼包tw,2,,3,,,10,1,{7325=10;rmb=60000;124=500},115,-1,14,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6314,24024,,2,紫色晶片特惠礼包,免费礼包tw,2,,3,,,10,1,{124=2000;rmb=60000;gold=200000},115,-1,15,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6315,24024,,2,洗练核心特惠礼包,免费礼包tw,2,,3,,,10,1,{121=1000;rmb=60000;gold=200000},115,-1,16,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6316,24024,,2,高级努力币特惠礼包,免费礼包tw,2,,3,,,10,1,{gold=200000;rmb=60000;452=5000},115,-1,17,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6317,24024,,2,亲密度特惠礼包,免费礼包tw,2,,3,,,10,1,{605=1000;rmb=60000;gold=200000},115,-1,18,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6318,24024,,2,橙色万能石特惠礼包,免费礼包tw,2,,3,,,10,1,{2153=2;rmb=60000;gold=200000},115,-1,19,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6319,24024,,2,徽章碎片特惠礼包,免费礼包tw,2,,3,,,10,1,{151=30000;rmb=60000;gold=200001},115,-1,20,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6320,24024,,2,彩虹喷漆特惠礼包,免费礼包tw,2,,3,,,10,1,{gold=200001;rmb=60000;152=1000},115,-1,21,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6321,24024,,2,性格薄荷特惠礼包,免费礼包tw,2,,3,,,10,1,{gold=200001;rmb=60000;937=5},115,-1,22,FALSE,0,activity/direct_gift/icon_gjbx12.png,,60,
6322,24024,,2,携带兑换礼包,免费礼包tw,2,,3,,,3,1,{6071=2000;rmb=98000;2103=10},117,-1,23,FALSE,0,activity/direct_gift/icon_gjbx12.png,,98,
6323,24024,,2,携带兑换礼包,免费礼包tw,2,,3,,,2,1,{6071=4000;rmb=190000;2103=20},110,-1,24,FALSE,0,activity/direct_gift/icon_gjbx12.png,,198,
6324,24024,,2,携带兑换礼包,免费礼包tw,2,,3,,,1,1,{6071=6000;rmb=320000;2103=30},111,-1,25,FALSE,0,activity/direct_gift/icon_gjbx12.png,,328,
6400,24025,,2,神兽万能碎片,免费礼包tw,2,,3,,,3,1,{521=2000},107,-1,1,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,198,
6401,24025,,2,豪华便当,免费礼包tw,2,,3,,,2,1,{500=800},109,-1,2,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,198,
6402,24025,,2,蓝玉潜能石,免费礼包tw,2,,3,,,10,1,{850=16000},104,-1,3,FALSE,0,activity/direct_gift/icon_cjbx1.png,,30,
6403,24025,,2,紫色强化石,免费礼包tw,2,,3,,,10,1,{2103=800},104,-1,4,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,30,
6404,24025,,2,紫晶潜能石,免费礼包tw,2,,3,,,10,1,{851=6000},104,-1,5,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,30,
6405,24025,,2,探险零件,免费礼包tw,2,,3,,,10,1,{4000=16000},104,-1,6,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,30,
6406,24025,,2,紫色晶片,免费礼包tw,2,,3,,,10,1,{124=800},104,-1,7,FALSE,0,activity/direct_gift/icon_cjbx1.png,,30,
6407,24025,,2,携带核心,免费礼包tw,2,,3,,,5,1,{6071=3000},108,-1,8,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,168,
6408,24025,,2,世界盲盒礼包,免费礼包tw,2,,3,,,5,1,{9100=10},106,-1,8,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,60,
6409,24025,,2,世界盲盒礼包,免费礼包tw,2,,3,,,3,1,{9100=20},107,-1,8,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,60,
6410,24025,,2,世界盲盒礼包,免费礼包tw,2,,3,,,1,1,{9100=60},110,-1,8,FALSE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,60,
6500,24026,,2,普通万能碎片,免费礼包tw,2,,3,,,5,1,{502=100},-1,20000,1,TRUE,0,activity/direct_gift/icon_cjbx1.png,,50000,
6501,24026,,2,神兽万能碎片,免费礼包tw,2,,3,,,3,1,{521=80},-1,50000,2,TRUE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,100000,
6502,24026,,2,升星万能碎片,免费礼包tw,2,,3,,,1,1,{539=80},-1,50000,3,TRUE,0,activity/direct_gift/icon_cjbx1.png,activity/double11_shop/logo_ssy_bk.png,100000,
6600,24027,,2,世界盲盒礼包,免费礼包tw,2,,3,,,10,1,{rmb=10000;9100=1},102,-1,1,TRUE,0,activity/direct_gift/icon_zjbx2.png,,100,
6601,24027,,2,世界盲盒礼包,免费礼包tw,2,,3,,,10,1,{rmb=60000;9100=5},106,-1,2,TRUE,0,activity/direct_gift/icon_zjbx2.png,,100,
6602,24027,,2,世界盲盒礼包,免费礼包tw,2,,3,,,5,1,{rmb=120000;9100=10},107,-1,3,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6603,24027,,2,世界盲盒礼包,免费礼包tw,2,,3,,,3,1,{rmb=250000;9100=22},109,-1,4,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6604,24027,,2,世界盲盒礼包,免费礼包tw,2,,3,,,3,1,{rmb=800000;9100=60},112,-1,5,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6605,24027,,2,世界盲盒礼包,免费礼包tw,2,,3,,,2,1,{rmb=1600000;9100=130},113,-1,6,TRUE,0,activity/direct_gift/icon_gjbx12.png,,100,
6700,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,2,1,{521=2400;rmb=20000;gold=20000},108,-1,1,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,198,
6701,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,2,1,{rmb=190000;500=960},110,-1,2,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,198,
6702,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,6,1,{521=240;6199=1;2192=1},110,-1,3,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,198,
6703,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,6,1,{521=120;539=120;2191=1},108,-1,4,FALSE,0,activity/direct_gift/icon_sc_zqlb2.png,,128,
6704,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,4,1,{2103=10;6915=1},110,-1,5,FALSE,0,activity/direct_gift/icon_sc_zqlb2.png,,198,
6705,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,10,1,{rmb=30000;9100=10},106,-1,6,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,60,
6706,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,6,1,{rmb=60000;9100=20},107,-1,7,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,128,
6707,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,4,1,{rmb=168000;9100=60},110,-1,8,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,368,
6708,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{16=500;rmb=60000;gold=200000},115,-1,9,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,60,
6709,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{453=10000;rmb=60000;gold=200000},115,-1,10,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,60,
6710,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{529=100000;rmb=60000;gold=200000},115,-1,11,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,60,
6711,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{850=20000;rmb=300000;851=8000},105,-1,12,FALSE,0,activity/direct_gift/icon_sc_zqlb2.png,,30,
6712,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{529=20000;994=10;rmb=60000},115,-1,13,FALSE,0,activity/direct_gift/icon_sc_zqlb2.png,,60,
6713,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{7325=10;rmb=60000;124=500},115,-1,14,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,60,
6714,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{124=2000;rmb=60000;gold=200000},115,-1,15,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,60,
6715,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{121=1000;rmb=60000;gold=200000},115,-1,16,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,60,
6716,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{gold=200000;rmb=60000;452=5000},115,-1,17,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,60,
6717,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{605=1000;rmb=60000;gold=200000},115,-1,18,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,60,
6718,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{2153=2;rmb=60000;gold=200000},115,-1,19,FALSE,0,activity/direct_gift/icon_sc_zqlb1.png,,60,
6719,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{151=30000;rmb=60000;gold=200001},115,-1,20,FALSE,0,activity/direct_gift/icon_sc_zqlb2.png,,60,
6720,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{gold=200001;rmb=60000;152=1000},115,-1,21,FALSE,0,activity/direct_gift/icon_sc_zqlb2.png,,60,
6721,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,20,1,{gold=200001;rmb=60000;937=5},115,-1,22,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,60,
6722,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,6,1,{6071=2000;rmb=98000;2103=10},117,-1,23,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,98,
6723,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,5,1,{6071=4000;rmb=190000;2103=20},110,-1,24,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,198,
6724,24028,,2,中秋特惠礼包,免费礼包tw,2,,3,,,3,1,{6071=6000;rmb=320000;2103=30},111,-1,25,FALSE,0,activity/direct_gift/icon_sc_zqlb3.png,,328,
6800,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,1,1,{rmb=6000;stamina=600;gold=6000000},-1,0,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
6801,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{9016=80;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
6802,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{500=200;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
6803,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{gold=30000000;rmb=60000;452=3000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
6804,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{453=6000;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
6805,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{gold=30000000;rmb=60000;talent_point=1000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
6806,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{501=200;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
6807,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{6059=16;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
6808,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{2103=1500;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
6809,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{850=40000;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
6810,24029,,2,盛典特惠礼包,免费礼包tw,2,,3,,,50,1,{851=20000;rmb=60000;gold=30000000},106,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
