变量名,_beizhu,index,seatExtraFix,wave,hp,damage,specialDamage,defence,specialDefence,speed,hpself,damageself,specialDamageself,defenceself,specialDefenceself,speedself
默认值,,,{},,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
733,,80151,{11=1.1},1,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
734,,80151,{11=1.1},2,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
735,,80151,{11=1.1},3,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
736,,80151,{11=1.1},4,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
737,,80151,{11=1.1},5,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
738,,80151,{11=1.1},6,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
739,,80151,{11=1.1},7,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
740,,80151,{11=1.1},8,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
741,,80151,{11=1.1},9,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
742,,80151,{11=1.1},10,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
743,,80151,{11=1.1},11,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
744,,80151,{11=1.1},12,<1.78;1.51>,<0.7;0.78>,<0.7;0.78>,<0.93;0.8>,<0.93;0.8>,<0.89;0.89>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
745,,80201,{8=1.1},1,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
746,,80201,{8=1.1},2,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
747,,80201,{8=1.1},3,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
748,,80201,{8=1.1},4,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
749,,80201,{8=1.1},5,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
750,,80201,{8=1.1},6,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
751,,80201,{8=1.1},7,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
752,,80201,{8=1.1},8,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
753,,80201,{8=1.1},9,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
754,,80201,{8=1.1},10,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
755,,80201,{8=1.1},11,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
756,,80201,{8=1.1},12,<2.21;1.88>,<0.87;0.97>,<0.87;0.97>,<1.16;1>,<1.16;1>,<0.91;0.91>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
757,,80202,{11=1.3},1,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
758,,80202,{11=1.3},2,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
759,,80202,{11=1.3},3,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
760,,80202,{11=1.3},4,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
761,,80202,{11=1.3},5,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
762,,80202,{11=1.3},6,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
763,,80202,{11=1.3},7,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
764,,80202,{11=1.3},8,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
765,,80202,{11=1.3},9,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
766,,80202,{11=1.3},10,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
767,,80202,{11=1.3},11,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
768,,80202,{11=1.3},12,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
769,,80203,{11=1.1},1,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
770,,80203,{11=1.1},2,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
771,,80203,{11=1.1},3,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
772,,80203,{11=1.1},4,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
773,,80203,{11=1.1},5,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
774,,80203,{11=1.1},6,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
775,,80203,{11=1.1},7,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
776,,80203,{11=1.1},8,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
777,,80203,{11=1.1},9,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
778,,80203,{11=1.1},10,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
779,,80203,{11=1.1},11,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
780,,80203,{11=1.1},12,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
781,,80204,{11=1.1},1,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
782,,80204,{11=1.1},2,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
783,,80204,{11=1.1},3,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
784,,80204,{11=1.1},4,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
785,,80204,{11=1.1},5,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
786,,80204,{11=1.1},6,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
787,,80204,{11=1.1},7,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
788,,80204,{11=1.1},8,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
789,,80204,{11=1.1},9,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
790,,80204,{11=1.1},10,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
791,,80204,{11=1.1},11,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
792,,80204,{11=1.1},12,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
793,,80205,{},1,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
794,,80205,{},2,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
795,,80205,{},3,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
796,,80205,{},4,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
797,,80205,{},5,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
798,,80205,{},6,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
799,,80205,{},7,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
800,,80205,{},8,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
801,,80205,{},9,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
802,,80205,{},10,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
803,,80205,{},11,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
804,,80205,{},12,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
805,,80206,{},1,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
806,,80206,{},2,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
807,,80206,{},3,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
808,,80206,{},4,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
809,,80206,{},5,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
810,,80206,{},6,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
811,,80206,{},7,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
812,,80206,{},8,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
813,,80206,{},9,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
814,,80206,{},10,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
815,,80206,{},11,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
816,,80206,{},12,<1.94;1.65>,<0.77;0.85>,<0.77;0.85>,<1.02;0.87>,<1.02;0.87>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
817,,80211,{11=1.1},1,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
818,,80211,{11=1.1},2,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
819,,80211,{11=1.1},3,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
820,,80211,{11=1.1},4,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
821,,80211,{11=1.1},5,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
822,,80211,{11=1.1},6,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
823,,80211,{11=1.1},7,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
824,,80211,{11=1.1},8,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
825,,80211,{11=1.1},9,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
826,,80211,{11=1.1},10,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
827,,80211,{11=1.1},11,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
828,,80211,{11=1.1},12,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
829,,80212,{},1,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
830,,80212,{},2,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
831,,80212,{},3,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
832,,80212,{},4,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
833,,80212,{},5,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
834,,80212,{},6,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
835,,80212,{},7,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
836,,80212,{},8,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
837,,80212,{},9,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
838,,80212,{},10,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
839,,80212,{},11,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
840,,80212,{},12,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
841,,80213,{11=1.5},1,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
842,,80213,{11=1.5},2,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
843,,80213,{11=1.5},3,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
844,,80213,{11=1.5},4,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
845,,80213,{11=1.5},5,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
846,,80213,{11=1.5},6,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
847,,80213,{11=1.5},7,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
848,,80213,{11=1.5},8,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
849,,80213,{11=1.5},9,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
850,,80213,{11=1.5},10,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
851,,80213,{11=1.5},11,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
852,,80213,{11=1.5},12,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
853,,80214,{11=1.1},1,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
854,,80214,{11=1.1},2,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
855,,80214,{11=1.1},3,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
856,,80214,{11=1.1},4,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
857,,80214,{11=1.1},5,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
858,,80214,{11=1.1},6,<2.32;1.97>,<0.92;1.02>,<0.92;1.02>,<1.22;1.04>,<1.22;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
