变量名,drawType,_comment,drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
5153,limit_rmb1_2120,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1162=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5154,limit_rmb1_2120,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1162=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5161,limit_rmb1_2130,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1165=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5162,limit_rmb1_2130,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5163,limit_rmb1_2130,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1164=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5164,limit_rmb1_2130,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1164=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5171,limit_rmb1_2140,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1167=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5172,limit_rmb1_2140,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5173,limit_rmb1_2140,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1166=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5174,limit_rmb1_2140,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1166=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5181,limit_rmb1_2150,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1169=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5182,limit_rmb1_2150,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5183,limit_rmb1_2150,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1168=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5184,limit_rmb1_2150,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1168=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5191,limit_rmb1_2160,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1171=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5192,limit_rmb1_2160,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5193,limit_rmb1_2160,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1170=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5194,limit_rmb1_2160,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1170=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5201,limit_rmb1_2170,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1173=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5202,limit_rmb1_2170,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5203,limit_rmb1_2170,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1172=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5204,limit_rmb1_2170,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1172=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5211,limit_rmb1_2190,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1177=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5212,limit_rmb1_2190,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5213,limit_rmb1_2190,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1176=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5214,limit_rmb1_2190,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1176=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5221,limit_rmb1_2180,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1175=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5222,limit_rmb1_2180,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5223,limit_rmb1_2180,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1174=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5224,limit_rmb1_2180,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1174=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5231,limit_rmb1_2200,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1179=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5232,limit_rmb1_2200,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5233,limit_rmb1_2200,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1178=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5234,limit_rmb1_2200,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1178=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5241,limit_rmb1_2210,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1181=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5242,limit_rmb1_2210,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5243,limit_rmb1_2210,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1180=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5244,limit_rmb1_2210,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1180=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5251,limit_rmb1_2220,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1183=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5252,limit_rmb1_2220,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5253,limit_rmb1_2220,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1182=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5254,limit_rmb1_2220,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1182=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5255,limit_rmb1_2230,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1702=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5256,limit_rmb1_2230,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5257,limit_rmb1_2230,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1701=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5258,limit_rmb1_2230,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1701=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5260,limit_rmb1_2890,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1157=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5261,limit_rmb1_2890,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5262,limit_rmb1_2890,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1156=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5263,limit_rmb1_2890,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1156=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5270,limit_rmb1_2240,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1185=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5271,limit_rmb1_2240,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5272,limit_rmb1_2240,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1184=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5273,limit_rmb1_2240,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1184=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5280,limit_rmb1_2250,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1187=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5281,limit_rmb1_2250,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5282,limit_rmb1_2250,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1186=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5283,limit_rmb1_2250,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1186=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5290,limit_rmb1_2260,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1189=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5291,limit_rmb1_2260,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5292,limit_rmb1_2260,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1188=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5293,limit_rmb1_2260,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1188=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5300,limit_rmb1_2270,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1704=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5301,limit_rmb1_2270,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5302,limit_rmb1_2270,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1703=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5303,limit_rmb1_2270,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1703=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5310,limit_rmb1_2280,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1706=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5311,limit_rmb1_2280,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5312,limit_rmb1_2280,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1705=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5313,limit_rmb1_2280,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1705=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5320,limit_rmb1_2290,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1708=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5321,limit_rmb1_2290,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5322,limit_rmb1_2290,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1707=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5323,limit_rmb1_2290,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1707=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5330,limit_rmb1_2300,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1710=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5331,limit_rmb1_2300,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5332,limit_rmb1_2300,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1709=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5333,limit_rmb1_2300,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1709=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5340,limit_rmb1_2310,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1712=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5341,limit_rmb1_2310,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5342,limit_rmb1_2310,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1711=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5343,limit_rmb1_2310,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1711=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5350,limit_rmb1_2320,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1714=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5351,limit_rmb1_2320,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5352,limit_rmb1_2320,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1713=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5353,limit_rmb1_2320,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1713=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5360,limit_rmb1_2330,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1716=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5361,limit_rmb1_2330,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5362,limit_rmb1_2330,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1715=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5363,limit_rmb1_2330,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1715=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5380,limit_rmb1_2340,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1718=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5381,limit_rmb1_2340,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5382,limit_rmb1_2340,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1717=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5383,limit_rmb1_2340,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1717=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5400,limit_rmb1_2350,,0,1,0,0,0,0,0,0.01,0.2,30,50,{23012=1},0,{1105=1},200,{1107=1},625,{1121=1},150,{},0,{},0,{},0,{},0,{},0,{},0
5401,limit_rmb1_2350,,2,1,0,0,0,3,0.15,0.05,0.4,5,10,{23012=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5402,limit_rmb1_2350,,2,80,0,0,1,73,0.1,0.05,0.4,9,99999,{1120=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
5403,limit_rmb1_2350,,2,155,0,0,999,144,0.1,0.05,0.4,9,71,{1120=1},1,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11880,limit_up_rmb1_15641,,0,2,0,0,0,0,0,0.01,0.2,30,50,{205=1},50,{206=1},50,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11881,limit_up_rmb1_15641,,4,1,0,0,0,0,0,0.01,0.2,30,50,{204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11882,limit_up_rmb1_15641,,2,5,0,0,1,5,0.17,0.06,0.5,6,999999,{1218=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11883,limit_up_rmb1_15641,,2,6,0,0,10,10,0.05,0.015,0.5,15,15,{1218=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11884,limit_up_rmb1_15641,,2,160,0,0,0,160,0.05,0.015,0.5,15,15,{1218=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11890,limit_up_rmb10_15641,,4,1,0,0,0,0,0,0.01,0.2,30,50,{205=3;206=6;1218=1},100,{205=4;206=5;1218=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11891,limit_up_rmb10_15641,,0,2,0,0,20,0,0,0.01,0.2,30,50,{205=3;206=6;1218=1},150,{205=4;206=5;1218=1},100,{205=5;206=4;1218=1},50,{205=3;206=5;1218=2},30,{205=4;206=4;1218=2},20,{205=5;206=3;1218=2},10,{205=2;206=5;1218=3},0,{205=3;206=4;1218=3},0,{205=4;206=3;1218=3},0,{},0
11892,limit_up_rmb10_15641,,0,22,0,0,0,0,0,0.01,0.2,30,50,{205=3;206=6;1219=1},150,{205=4;206=5;1219=1},100,{205=5;206=4;1219=1},50,{205=3;206=5;1219=2},30,{205=4;206=4;1219=2},20,{205=5;206=3;1219=2},10,{205=2;206=5;1219=3},0,{205=3;206=4;1219=3},0,{205=4;206=3;1219=3},0,{},0
11900,limit_up_rmb1_15651,,0,2,0,0,0,0,0,0.01,0.2,30,50,{205=1},50,{206=1},50,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11901,limit_up_rmb1_15651,,4,1,0,0,0,0,0,0.01,0.2,30,50,{204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11902,limit_up_rmb1_15651,,2,5,0,0,1,5,0.17,0.06,0.5,6,999999,{1204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11903,limit_up_rmb1_15651,,2,6,0,0,10,10,0.05,0.015,0.5,15,15,{1204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11904,limit_up_rmb1_15651,,2,160,0,0,0,160,0.05,0.015,0.5,15,15,{1204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11910,limit_up_rmb10_15651,,4,1,0,0,0,0,0,0.01,0.2,30,50,{205=3;1204=1;206=6},100,{205=4;1204=1;206=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11911,limit_up_rmb10_15651,,0,2,0,0,20,0,0,0.01,0.2,30,50,{205=3;1204=1;206=6},150,{205=4;1204=1;206=5},100,{205=5;1204=1;206=4},50,{205=3;1204=2;206=5},30,{205=4;1204=2;206=4},20,{205=5;1204=2;206=3},10,{205=2;1204=3;206=5},0,{205=3;1204=3;206=4},0,{205=4;1204=3;206=3},0,{},0
11912,limit_up_rmb10_15651,,0,22,0,0,0,0,0,0.01,0.2,30,50,{205=3;1205=1;206=6},150,{205=4;1205=1;206=5},100,{205=5;1205=1;206=4},50,{205=3;1205=2;206=5},30,{205=4;1205=2;206=4},20,{205=5;1205=2;206=3},10,{205=2;1205=3;206=5},0,{205=3;1205=3;206=4},0,{205=4;1205=3;206=3},0,{},0
11920,limit_up_rmb1_15661,,0,2,0,0,0,0,0,0.01,0.2,30,50,{205=1},50,{206=1},50,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11921,limit_up_rmb1_15661,,4,1,0,0,0,0,0,0.01,0.2,30,50,{204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11922,limit_up_rmb1_15661,,2,5,0,0,1,5,0.17,0.06,0.5,6,999999,{1206=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11923,limit_up_rmb1_15661,,2,6,0,0,10,10,0.05,0.015,0.5,15,15,{1206=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11924,limit_up_rmb1_15661,,2,160,0,0,0,160,0.05,0.015,0.5,15,15,{1206=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11930,limit_up_rmb10_15661,,4,1,0,0,0,0,0,0.01,0.2,30,50,{205=3;1206=1;206=6},100,{205=4;1206=1;206=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11931,limit_up_rmb10_15661,,0,2,0,0,20,0,0,0.01,0.2,30,50,{205=3;1206=1;206=6},150,{205=4;1206=1;206=5},100,{205=5;1206=1;206=4},50,{205=3;1206=2;206=5},30,{205=4;1206=2;206=4},20,{205=5;1206=2;206=3},10,{205=2;1206=3;206=5},0,{205=3;1206=3;206=4},0,{205=4;1206=3;206=3},0,{},0
11932,limit_up_rmb10_15661,,0,22,0,0,0,0,0,0.01,0.2,30,50,{205=3;1207=1;206=6},150,{205=4;1207=1;206=5},100,{205=5;1207=1;206=4},50,{205=3;1207=2;206=5},30,{205=4;1207=2;206=4},20,{205=5;1207=2;206=3},10,{205=2;1207=3;206=5},0,{205=3;1207=3;206=4},0,{205=4;1207=3;206=3},0,{},0
11940,limit_up_rmb1_15671,,0,2,0,0,0,0,0,0.01,0.2,30,50,{205=1},50,{206=1},50,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11941,limit_up_rmb1_15671,,4,1,0,0,0,0,0,0.01,0.2,30,50,{204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11942,limit_up_rmb1_15671,,2,5,0,0,1,5,0.17,0.06,0.5,6,999999,{1208=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11943,limit_up_rmb1_15671,,2,6,0,0,10,10,0.05,0.015,0.5,15,15,{1208=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11944,limit_up_rmb1_15671,,2,160,0,0,0,160,0.05,0.015,0.5,15,15,{1208=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11950,limit_up_rmb10_15671,,4,1,0,0,0,0,0,0.01,0.2,30,50,{205=3;1208=1;206=6},100,{205=4;1208=1;206=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11951,limit_up_rmb10_15671,,0,2,0,0,20,0,0,0.01,0.2,30,50,{205=3;1208=1;206=6},150,{205=4;1208=1;206=5},100,{205=5;1208=1;206=4},50,{205=3;1208=2;206=5},30,{205=4;1208=2;206=4},20,{205=5;1208=2;206=3},10,{205=2;1208=3;206=5},0,{205=3;1208=3;206=4},0,{205=4;1208=3;206=3},0,{},0
11952,limit_up_rmb10_15671,,0,22,0,0,0,0,0,0.01,0.2,30,50,{205=3;1209=1;206=6},150,{205=4;1209=1;206=5},100,{205=5;1209=1;206=4},50,{205=3;1209=2;206=5},30,{205=4;1209=2;206=4},20,{205=5;1209=2;206=3},10,{205=2;1209=3;206=5},0,{205=3;1209=3;206=4},0,{205=4;1209=3;206=3},0,{},0
11960,limit_up_rmb1_15681,,0,2,0,0,0,0,0,0.01,0.2,30,50,{205=1},50,{206=1},50,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11961,limit_up_rmb1_15681,,4,1,0,0,0,0,0,0.01,0.2,30,50,{204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11962,limit_up_rmb1_15681,,2,5,0,0,1,5,0.17,0.06,0.5,6,999999,{1210=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11963,limit_up_rmb1_15681,,2,6,0,0,10,10,0.05,0.015,0.5,15,15,{1210=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11964,limit_up_rmb1_15681,,2,160,0,0,0,160,0.05,0.015,0.5,15,15,{1210=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11970,limit_up_rmb10_15681,,4,1,0,0,0,0,0,0.01,0.2,30,50,{205=3;1210=1;206=6},100,{205=4;1210=1;206=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11971,limit_up_rmb10_15681,,0,2,0,0,20,0,0,0.01,0.2,30,50,{205=3;1210=1;206=6},150,{205=4;1210=1;206=5},100,{205=5;1210=1;206=4},50,{205=3;1210=2;206=5},30,{205=4;1210=2;206=4},20,{205=5;1210=2;206=3},10,{205=2;1210=3;206=5},0,{205=3;1210=3;206=4},0,{205=4;1210=3;206=3},0,{},0
11972,limit_up_rmb10_15681,,0,22,0,0,0,0,0,0.01,0.2,30,50,{205=3;1211=1;206=6},150,{205=4;1211=1;206=5},100,{205=5;1211=1;206=4},50,{205=3;1211=2;206=5},30,{205=4;1211=2;206=4},20,{205=5;1211=2;206=3},10,{205=2;1211=3;206=5},0,{205=3;1211=3;206=4},0,{205=4;1211=3;206=3},0,{},0
11980,limit_up_rmb1_15691,,0,2,0,0,0,0,0,0.01,0.2,30,50,{205=1},50,{206=1},50,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11981,limit_up_rmb1_15691,,4,1,0,0,0,0,0,0.01,0.2,30,50,{204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11982,limit_up_rmb1_15691,,2,5,0,0,1,5,0.17,0.06,0.5,6,999999,{1212=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
