变量名,eventID,_name,delay,sound,damageSeg,hpSeg,segInterval,shaker,music,zOrder ,move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
72134,144093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=0.67;screenPos=0;offsetY=-300;addTolayer=-1;aniLoop=false;zorder=1000;offsetX=-200;lastTime=12666.67;delay=0;aniName=jidongniao_skill2},,,TRUE,,
72135,144094,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/xuedi.skel,{scale=0.67;screenPos=0;offsetY=-300;addTolayer=-1;aniLoop=false;zorder=500;offsetX=-200;lastTime=12900;delay=0;aniName=jidongniao_skill2},,,TRUE,,
73111,145001,,,,<0.3;0.3;0.4>,,<0;100;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
73121,145004,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;100;100;100;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
73131,145009,,,,<0.125;0.125;0.125;0.125;0.125;0.125;0.125;0.125>,,<0;100;100;133.3;200;133.3;133.3;300>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
73132,145091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{absY=400;scale=0.8;delay=0;t=0;x=-500}>,<{hide=true;delay=0;lastTime=9266.6}>,,,,<90;145092;145093>,,TRUE,,
73133,145092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/dizhen.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=10;offsetX=-100;lastTime=10666.7;delay=0;aniName=shandianniao_skill2},,,TRUE,,
73134,145093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=10666.7;delay=0;aniName=shandianniao_skill2},,,TRUE,,
73211,145101,,,,<0.3;0.3;0.4>,,<0;90;110>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
73221,145104,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;130;130;200;130>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,
73231,145109,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.2>,,<0;133.3;133.3;133.3;433.3;166.6;166.6;166.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
73232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,<{hide=true;delay=0;lastTime=11833}>,,,,<90;145192;145193;145194>,,TRUE,,
73233,145192,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/dizhen.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=1;aniLoop=false;zorder=10;offsetX=0;lastTime=11833.3;delay=0;aniName=shandianniaopifu_skill2_qian},,,TRUE,,
73234,145193,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/dizhen.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-10;offsetX=0;lastTime=11833.3;delay=0;aniName=shandianniaopifu_skill2_hou},,,TRUE,,
73235,145194,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/yuzhou.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-20;offsetX=0;lastTime=11833.3;delay=0;aniName=shandianniaopifu_skill2},,,TRUE,,
74111,146001,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;133.3;166.6;200;233.3;233.3;266.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
74121,146008,,,,<0.3;0.3;0.4>,,<0;133.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
74131,146011,,,,<0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;166.6;133.3;166.6;166.6;166.6;1333.3;100;100;100;100;100;100;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
74132,146091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=0;scale=0.5;delay=0;y=50;teamClose=0.4;x=580};{t=120;scale=0.5;delay=7590;y=50;teamClose=0.4;x=230};{t=0;scale=0.3;delay=8810;y=-20;teamClose=0.3;x=-680};{t=280;scale=0.3;delay=9232;y=-830;teamClose=0.3;x=-700};{t=340;scale=0.3;delay=9680;y=-500;teamClose=0.3;x=-700}>,<{hide=true;delay=0;lastTime=7590};{hide=false;delay=0;lastTime=7920};{hide=true;delay=0;lastTime=8810}>,,,,<90;146092;146093>,,TRUE,,
74133,146092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=0.75;screenPos=0;offsetY=-50;addTolayer=-1;aniLoop=false;zorder=30;offsetX=0;lastTime=11166.6;delay=0;aniName=huoyanniao_skill2},,,TRUE,,
74134,146093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huangtu.skel,{scale=0.75;screenPos=0;offsetY=-110;addTolayer=-1;aniLoop=false;zorder=60;offsetX=0;lastTime=11166.6;delay=0;aniName=huoyanniao_skill2},,,TRUE,,
75311,149001,,,,<0.5;0.5>,,<0;233.33>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
75321,149003,,,,<0.6;0.4>,,<0;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
75331,149005,,,,<0.3;0.3;0.4>,,<0;266.67;866.67>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
75341,149008,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
75342,149091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{absY=-200;absX=-200;delay=0;t=0};{absY=1000;absX=1500;delay=4800;t=500};{t=500;scale=0.5;delay=4800};{absY=600;absX=1500;delay=8233.33;t=0}>,<{hide=true;delay=0;lastTime=4800};{hide=true;delay=5333.33;lastTime=2866.67}>,,,,<90;149092;149093;149094;149095>,,TRUE,,
75343,149092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=1;aniLoop=false;zorder=-1;offsetX=0;lastTime=9833.33;aniName=kuailong_skill2_qian},,,TRUE,,
75344,149093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huangtu.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-100;offsetX=0;lastTime=9833.33;aniName=kuailong_skill2},,,TRUE,,
75345,149094,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/hailang.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-200;offsetX=0;lastTime=9833.33;aniName=kuailong_skill2},,,TRUE,,
75346,149095,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-300;offsetX=0;lastTime=9833.33;aniName=kuailong_skill2_hou},,,TRUE,,
76111,150001,,,,<0.2;0.2;0.1;0.1;0.1;0.1;0.1;0.1>,,<0;100;333.33;1433.33;100;100;133.33;133.33>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76121,150009,,,,<0.025;0.175;0.1;0.1;0.2;0.2;0.2>,,<0;733.33;1600;200;200;200;200>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=800;x=2000;delay=733.33;y=200};{t=600;x=0;delay=1603.33};{t=1300;x=550;delay=2250};{t=0;x=0;delay=3600;y=0}>,,,,,,,FALSE,,{lifeBar={show=true}}
76131,150019,,,,<0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.2>,,<0;200;200;200;200;966.67;133.33;133.33;133.33>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
76132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=0;scale=1.4;delay=0;y=-430;x=150};{t=250;x=-460;delay=9471;y=-480};{t=0;x=250;delay=10000;y=200}>,<{hide=true;delay=0;lastTime=9471};{hide=true;delay=9800;lastTime=10000}>,,,,<90;150092;150093>,,TRUE,,
76133,150092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/dizhen.skel,{scale=0.75;screenPos=0;offsetY=-300;addTolayer=-1;aniLoop=false;zorder=100;offsetX=0;lastTime=14333.33;delay=0;aniName=chaomeng_skill2},,,TRUE,,
76134,150093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{scale=0.75;screenPos=0;offsetY=-300;addTolayer=-1;aniLoop=false;zorder=1000;offsetX=0;lastTime=14333.33;delay=0;aniName=chaomeng_skill2},,,TRUE,,
76211,150101,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76212,150102,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
76221,150109,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76222,150110,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76231,150111,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76232,150112,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76241,150113,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
76242,150114,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
76243,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;150120;150121;150122>,{bones=<hitman_move>},TRUE,,
76244,150120,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_chaomengmegax/hero_chaomengmegax.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=200;lastTime=29433.3;aniName=skill2_hou},,,TRUE,,
76245,150121,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_chaomengmegax/chaomengx_cj.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-2;offsetX=0;lastTime=29433.3;aniName=chaomeng_megax},,,TRUE,,
76246,150122,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_chaomengmegax/chaomengx_xlc.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-2;aniLoop=false;zorder=-3;offsetX=0;lastTime=29433.3;aniName=xiuluochuxian},,,TRUE,,
76281,150081,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76311,150201,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76321,150202,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76341,150204,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
76342,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;150210>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
76343,150210,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.85;screenPos=0;offsetY=-10;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=28166.6;delay=0;aniName=chaomengmegay_skill2},,,TRUE,,
76611,150304,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76621,150311,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76622,150312,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76631,150311,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76632,150312,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76641,150313,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,TRUE,,
76642,1,,,,,,,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,<90;150320;150321;150322;150323>,{bones=<hitman_move>},TRUE,,
76643,150320,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/eva.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=27000;aniName=chaomenx_pf_skill2_qian},,,TRUE,,
76644,150321,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/eva.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-2;offsetX=0;lastTime=27000;aniName=chaomenx_pf_skill2_hou},,,TRUE,,
76645,150322,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/diqiuchengshi.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-3;offsetX=0;lastTime=27000;aniName=chaomenx_pf_skill2},,,TRUE,,
76646,150323,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.7;screenPos=0;offsetY=30;addTolayer=-1;aniLoop=false;zorder=-4;offsetX=0;lastTime=27000;aniName=gualaduo_mega_pf_skill2},,,TRUE,,
76681,1,,1000,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76911,150401,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76921,150402,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
76941,150404,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
76942,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;150410;150411;150412>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4>},TRUE,,
76943,150410,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/jitan2.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=27000;delay=0;aniName=chaomengmegay_pifu_skill2},,,TRUE,,
76944,150411,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/cloud.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-2;offsetX=0;lastTime=27000;delay=0;aniName=chaomengmegay_pifu_skill2},,,TRUE,,
76945,150412,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/diqiuchengshi.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-3;offsetX=0;lastTime=27000;delay=0;aniName=chaomengmegay_pifu_skill2},,,TRUE,,
77111,151001,,,,<0.7;0.3>,,<0;66.6>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
77121,151003,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
77131,151004,,,,<0.1;0.1;0.1;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.1;0.25>,,<0;200;200;1100;200;100;100;100;100;100;333.33;453.33>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
77132,151091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=0;scale=0.02;delay=0;y=270;teamClose=0.02;x=-670};{t=350;scale=1;delay=9400;y=80;teamClose=0.7;x=-750}>,<{hide=true;delay=0;lastTime=9400}>,,,,<90;151092;151093;151094>,,TRUE,,
77133,151092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/yuzhou.skel,{scale=0.66;screenPos=0;offsetY=-550;addTolayer=1;aniLoop=false;zorder=999;offsetX=-350;lastTime=10333.3;aniName=menghuan_skill2_top},,,TRUE,,
77134,151093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/yuzhou.skel,{scale=0.66;screenPos=0;offsetY=-400;addTolayer=-1;aniLoop=false;zorder=5;offsetX=-300;lastTime=10333.3;aniName=menghuan_skill2_bottom},,,TRUE,,
77135,151094,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/moren_bj.skel,{scale=0.66;screenPos=0;offsetY=-400;addTolayer=-1;aniLoop=false;zorder=1;offsetX=-230;lastTime=10333.3;aniName=menghuan_skill2},,,TRUE,,
78111,152001,,,,<0.5;0.5>,,<0;333>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
78121,152003,,,,<0.5;0.5>,,<0;67>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
78131,152005,,,,,<0.2;0.3;0.5>,<0;134;400>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
78211,153001,,,,<0.5;0.5>,,<0;333>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
78221,153003,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
78231,153004,,,,,<0.25;0.25;0.25;0.25>,<0;1050;600;750>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
78311,154001,,,,<0.3;0.3;0.4>,,<0;166.6;166.6>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
78321,154004,,,,<0.3;0.3;0.4>,,<0;500;500>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
78331,154007,,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,<0;200;200;200;200;200;200>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
78332,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=0;scale=1.2;delay=0;y=-280;x=-200};{t=1800;scale=1;delay=3100;y=-180;x=0}>,,,,,<90;154091;154092>,,TRUE,,
78333,154091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huahai.skel,{scale=0.7;screenPos=0;offsetY=-30;addTolayer=-1;aniLoop=false;zorder=30;offsetX=-100;lastTime=6533.3;delay=0;aniName=dazhukui_skill2},,,TRUE,,
78334,154092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/sudu_bj.skel,{scale=1;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=60;offsetX=0;lastTime=6533.3;delay=0;aniName=dazhukui_skill2},,,TRUE,,
79111,155001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
79121,155002,,,,<0.25;0.25;0.25;0.25>,,<0;66.6;100;166.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
79131,155006,,,,<0.25;0.25;0.25;0.25>,,<0;700;966.6;300>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
79211,156001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
79221,156002,,,,<0.1;0.1;0.1;0.1;0.2;0.2;0.2>,,<0;66.6;100;100;166.6;133.3;33.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
79231,156009,,,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;333.3;266.6;300;266.6;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
79311,157001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
79321,157002,,,,<0.3;0.3;0.4>,,<0;100;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
79331,157005,,,,<0.2;0.2;0.2;0.2;0.2>,,<0;133.3;166.6;100;400>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
79332,157091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=0;scale=1;delay=1000;y=-180;absX=1250;teamClose=0.5}>,<{hide=true;delay=0;lastTime=5000};{hide=true;delay=6000;lastTime=1666.67}>,,,,<90;157092;157093>,,TRUE,,
79333,157092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong.skel,{screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=7666.67;delay=0;aniName=huobaoshou_skill2},,,TRUE,,
79334,157093,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/dizhen.skel,{screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=10;offsetX=0;lastTime=6366.67;delay=0;aniName=huobaoshou_skill2},,,TRUE,,
80111,158001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
80121,158002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
80131,158003,,,,<0.25;0.25;0.25;0.25>,,<0;80;80;80>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
80132,158091,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,<{t=480;x=1300;delay=0;y=0;rot=20}>,,,,,,,TRUE,,
