变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_tw,storyNames_en,weatherTypeId
874,13105,,1,<0;50471;52683;51353;0;50062>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
875,13105,,2,<50171;50123;51353;51071;50331;50281>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
876,13105,,3,<60273;61302;62072;0;71903;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
877,13106,,1,<50302;50471;0;52482;52482;52822>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
878,13106,,2,<50771;52272;52631;50332;51901;51391>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
879,13106,,3,<52683;60012;52963;60632;70333;60091>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
880,13107,,1,<50023;50052;53511;52962;0;50131>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
881,13107,,2,<52231;50463;52822;53283;53292;52682>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
882,13107,,3,<60471;0;60371;0;183413;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
883,13108,,1,<0;51353;52592;52242;51271;50351>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
884,13108,,2,<50471;51302;0;50023;50893;52723>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
885,13108,,3,<61071;0;60351;62633;71503;61901>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
886,13109,,1,<50592;53472;50002;51303;0;53431>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
887,13109,,2,<50092;50053;51292;50051;50192;52681>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
888,13109,,3,<60013;61503;63341;0;182242;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
889,13110,,1,<51612;51293;0;51862;53301;50351>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
890,13110,,2,<51903;50192;50602;52361;50351;50351>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
891,13110,,3,<52231;62231;52301;60023;181981;62073>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
892,13201,,1,<50282;50173;51901;52233;0;51311>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
893,13201,,2,<51231;53003;50262;51171;51903;52301>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
894,13201,,3,<60102;60542;62681;0;70222;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
895,13202,,1,<52593;50541;0;50803;50303;50803>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
896,13202,,2,<50542;53341;52593;50333;50392;53291>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
897,13202,,3,<50791;0;50072;60803;73303;60803>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
898,13203,,1,<50051;52681;52272;50003;0;53292>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
899,13203,,2,<50072;50771;50173;51903;51313;53561>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
900,13203,,3,<61071;0;62681;60572;70632;62483>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
901,13204,,1,<50051;53011;51241;50881;50893;51241>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
902,13204,,2,<52073;50281;50023;50331;0;51252>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
903,13204,,3,<60111;0;61902;60472;71241;60803>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
904,13205,,1,<53341;53301;50602;50781;0;50491>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
905,13205,,2,<50191;51293;50023;52301;52871;51442>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
906,13205,,3,<60333;60102;60792;0;72233;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
907,13206,,1,<50033;50031;0;51251;50464;52301>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
908,13206,,2,<50051;52722;52072;50792;50071;52963>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
909,13206,,3,<52481;60133;52681;60493;71303;60062>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
910,13207,,1,<53542;52961;50071;50133;0;51221>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
911,13207,,2,<53351;50592;50232;52633;50592;50113>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
912,13207,,3,<60093;0;60262;0;181082;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
913,13208,,1,<0;50033;50303;53002;50481;53543>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
914,13208,,2,<50051;51971;0;50542;53541;52873>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
915,13208,,3,<62633;0;60081;60272;73021;60001>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
916,13209,,1,<50883;51502;50053;50303;0;50301>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
917,13209,,2,<50021;54023;50072;50351;50091;50082>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
918,13209,,3,<62073;63011;61261;0;180721;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
919,13210,,1,<52073;50051;0;50792;50331;51221>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
920,13210,,2,<50091;50331;0;52073;51502;52302>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
921,13210,,3,<50022;60192;50023;61861;181961;60131>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
922,13301,,1,<50332;50092;52012;50591;0;51311>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
923,13301,,2,<53291;50262;50022;50133;0;50262>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
924,13301,,3,<60392;63292;63281;0;73562;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
925,13302,,1,<52012;51612;0;50891;50792;51252>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
926,13302,,2,<53301;52012;50012;50021;0;50602>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
927,13302,,3,<52012;0;50022;60593;73353;63542>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
928,13303,,1,<50022;50551;50471;50692;0;0>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
929,13303,,2,<50021;50021;50892;50132;0;50002>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
930,13303,,3,<60471;0;62012;60392;70891;63292>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
931,13304,,1,<52012;50262;50601;50472;52012;50022>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
932,13304,,2,<52012;50391;53472;50002;0;51172>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
933,13304,,3,<60271;0;60602;60092;71813;62012>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
934,13305,,1,<50792;50392;50301;50391;0;0>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
935,13305,,2,<52271;50602;52012;51813;53292;0>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
936,13305,,3,<60072;61421;60692;0;70131;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
937,13306,,1,<50052;50272;0;50051;51612;50263>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
938,13306,,2,<53542;50101;50052;50302;0;53021>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
939,13306,,3,<53541;60092;50331;60033;70393;60461>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
940,13307,,1,<50002;51421;51421;50191;0;50391>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
941,13307,,2,<50481;50092;50062;52682;50591;52482>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
942,13307,,3,<60452;0;61421;0;181392;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
943,13308,,1,<0;52232;51422;52242;50332;50091>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
944,13308,,2,<50471;51303;0;50803;0;50351>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
945,13308,,3,<61612;0;60071;62301;71394;62301>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
946,13309,,1,<51421;53292;50132;51241;0;53291>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
947,13309,,2,<51421;53543;53301;50023;0;53561>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
948,13309,,3,<62482;61231;61612;0;180263;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
949,13310,,1,<50092;52872;0;50081;51171;50113>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
950,13310,,2,<50331;52822;53472;50351;0;50082>,,FALSE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
951,13310,,3,<51292;63341;50602;61812;180761;0>,<0;0;0;0;1;0>,TRUE,,,,0.75,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
952,13401,,1,<50551;52012;53292;50551;0;53292>,,FALSE,,,,1,1,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
953,13401,,2,<50331;53291;50471;50331;53291;50471>,,FALSE,,,,1,1,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
954,13401,,3,<63302;63302;63302;0;70013;0>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
955,13402,,1,<50301;50392;0;50891;50891;50891>,,FALSE,,,,1,1,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
956,13402,,2,<50022;50452;50022;50592;50592;50592>,,FALSE,,,,1,1,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
957,13402,,3,<52271;60272;52271;60002;70053;60002>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
958,13403,,1,<51421;51421;51421;50891;0;50891>,,FALSE,,,,1,1,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
959,13403,,2,<50092;50092;50092;50022;50132;50022>,,FALSE,,,,1,1,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
960,13403,,3,<60092;0;63542;60092;71394;63542>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
961,13404,,1,<0;50071;53541;50071;50331;50071>,,FALSE,,,,1,1,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
962,13404,,2,<50062;50021;50062;50021;50602;50021>,,FALSE,,,,1,1,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
963,13404,,3,<60792;0;60792;60571;72013;60571>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
964,13405,,1,<50062;50081;50092;50062;0;50092>,,FALSE,,,,1,1,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
965,13405,,2,<50792;52481;50272;50792;52481;50272>,,FALSE,,,,1,1,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
966,13405,,3,<63302;60262;63302;0;70552;0>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
967,13406,,1,<50092;50792;0;51422;51422;51422>,,FALSE,,,,1,1,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
968,13406,,2,<50131;50451;50131;50592;50592;50592>,,FALSE,,,,1,1,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
969,13406,,3,<51421;60262;51421;60593;180333;60593>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
970,13407,,1,<50002;50002;50002;50591;0;50591>,,FALSE,,,,1,1,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
971,13407,,2,<53301;53301;53301;53291;50481;53291>,,FALSE,,,,1,1,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
972,13407,,3,<61422;0;60002;61422;70464;60002>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
973,13408,,1,<0;51292;50592;51292;50001;51292>,,FALSE,,,,1,1,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
974,13408,,2,<53471;53291;53471;53291;50332;53291>,,FALSE,,,,1,1,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
975,13408,,3,<60072;0;60072;60692;70793;60692>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
976,13409,,1,<50602;50012;50332;50602;0;50332>,,FALSE,,,,1,1,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
977,13409,,2,<50391;50892;50101;50391;50892;50101>,,FALSE,,,,1,1,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
978,13409,,3,<63302;60333;63302;0;181303;0>,<0;0;0;0;1;0>,TRUE,,,,1,1,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
979,13410,,1,<50691;50062;0;50592;50592;50592>,,FALSE,,,,1,1,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
980,13411,,2,<50471;51171;50471;50132;50132;50132>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/aml.csv,<>,<>,<>,<>,<>,<>,
981,13412,,3,<0;0;0;0;180753;0>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/aml.csv,<>,<>,<>,<>,<>,<>,
982,13501,,1,<50012;50601;53282;50012;0;53282>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/s.csv,<>,<>,<>,<>,<>,<>,
983,13501,,2,<50392;50452;50092;50392;50452;50092>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/s.csv,<>,<>,<>,<>,<>,<>,
984,13501,,3,<60472;60132;60472;0;72073;0>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/s.csv,<>,<>,<>,<>,<>,<>,
985,13502,,1,<50262;53292;0;50011;50011;50011>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/shm.csv,<>,<>,<>,<>,<>,<>,
986,13502,,2,<50022;50891;50022;50301;50301;50301>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/shm.csv,<>,<>,<>,<>,<>,<>,
987,13502,,3,<53301;61252;53301;60022;72683;60022>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/shm.csv,<>,<>,<>,<>,<>,<>,
988,13503,,1,<51611;51611;51611;51612;0;51612>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/s.csv,<>,<>,<>,<>,<>,<>,
989,13503,,2,<50081;50081;50081;50551;50011;50551>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/s.csv,<>,<>,<>,<>,<>,<>,
990,13503,,3,<60472;0;60262;60472;71423;60262>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/s.csv,<>,<>,<>,<>,<>,<>,
991,13504,,1,<0;53541;51421;53541;50071;53541>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/night.csv,<>,<>,<>,<>,<>,<>,
992,13504,,2,<51421;50302;51421;50302;50452;50302>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/night.csv,<>,<>,<>,<>,<>,<>,
993,13504,,3,<60552;0;60552;61172;70463;61172>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/night.csv,<>,<>,<>,<>,<>,<>,
994,13505,,1,<50002;50101;50331;50002;0;50331>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/tower.csv,<>,<>,<>,<>,<>,<>,
995,13505,,2,<50001;50481;53292;50001;50481;53292>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/tower.csv,<>,<>,<>,<>,<>,<>,
996,13505,,3,<60552;60792;60552;0;73293;0>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/tower.csv,<>,<>,<>,<>,<>,<>,
997,13506,,1,<51352;52481;0;50891;50891;50891>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/grass.csv,<>,<>,<>,<>,<>,<>,
998,13506,,2,<50092;52012;50092;52012;52012;52012>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/grass.csv,<>,<>,<>,<>,<>,<>,
999,13506,,3,<50021;60392;50021;62012;180771;62012>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/grass.csv,<>,<>,<>,<>,<>,<>,
1000,13507,,1,<50261;50261;50261;50132;0;50132>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/night.csv,<>,<>,<>,<>,<>,<>,
1001,13507,,2,<51612;51612;51612;50002;50131;50002>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/night.csv,<>,<>,<>,<>,<>,<>,
1002,13507,,3,<60092;0;60592;60092;70273;60592>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/night.csv,<>,<>,<>,<>,<>,<>,
1003,13508,,1,<0;50061;52482;50061;50271;50061>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/city.csv,<>,<>,<>,<>,<>,<>,
1004,13508,,2,<50052;50062;50052;50062;50043;50062>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/city.csv,<>,<>,<>,<>,<>,<>,
1005,13508,,3,<60572;0;60572;60603;71172;60603>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/city.csv,<>,<>,<>,<>,<>,<>,
1006,13509,,1,<50391;50272;50261;50391;0;50261>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/city.csv,<>,<>,<>,<>,<>,<>,
1007,13509,,2,<53291;50792;50092;53291;50792;50092>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/city.csv,<>,<>,<>,<>,<>,<>,
1008,13509,,3,<60793;63472;60793;0;181903;0>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/city.csv,<>,<>,<>,<>,<>,<>,
1009,13510,,1,<50791;50551;0;50131;50131;50131>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/aml.csv,<>,<>,<>,<>,<>,<>,
1010,13510,,2,<53471;50132;53471;50391;50391;50391>,,FALSE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/aml.csv,<>,<>,<>,<>,<>,<>,
1011,13510,,3,<0;0;0;0;180264;0>,<0;0;0;0;1;0>,TRUE,,,,1.3,1.3,1.3,1.3,1.3,1.3,stage/aml.csv,<>,<>,<>,<>,<>,<>,
1012,13601,,1,<50793;50262;50793;50542;0;53282>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/s.csv,<>,<>,<>,<>,<>,<>,
1013,13601,,2,<50461;52723;52232;50331;50051;53003>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/s.csv,<>,<>,<>,<>,<>,<>,
1014,13601,,3,<60571;62822;60461;0;70463;0>,<0;0;0;0;1;0>,TRUE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/s.csv,<>,<>,<>,<>,<>,<>,
1015,13602,,1,<50351;50332;0;51813;50493;0>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/shm.csv,<>,<>,<>,<>,<>,<>,
1016,13602,,2,<52681;50262;50232;52822;52961;50283>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/shm.csv,<>,<>,<>,<>,<>,<>,
1017,13602,,3,<53293;0;53301;60092;70053;60302>,<0;0;0;0;1;0>,TRUE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/shm.csv,<>,<>,<>,<>,<>,<>,
1018,13603,,1,<50043;50053;52612;50031;0;50281>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/city.csv,<>,<>,<>,<>,<>,<>,
1019,13603,,2,<53282;0;50721;52963;50081;50051>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/city.csv,<>,<>,<>,<>,<>,<>,
1020,13603,,3,<60302;0;60891;60001;71841;62891>,<0;0;0;0;1;0>,TRUE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/city.csv,<>,<>,<>,<>,<>,<>,
1021,13604,,1,<0;50171;51303;50002;50893;50601>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/city.csv,<>,<>,<>,<>,<>,<>,
1022,13604,,2,<50281;50351;51443;51221;50461;50493>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/city.csv,<>,<>,<>,<>,<>,<>,
1023,13604,,3,<60022;0;60172;62681;0;63292>,<0;0;0;0;1;0>,TRUE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/city.csv,<>,<>,<>,<>,<>,<>,
1024,13605,,1,<50782;50372;50072;53543;0;50541>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/s.csv,<>,<>,<>,<>,<>,<>,
1025,13605,,2,<50081;51421;50263;50081;50331;51353>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/s.csv,<>,<>,<>,<>,<>,<>,
1026,13605,,3,<60031;60372;60231;0;70793;0>,<0;0;0;0;1;0>,TRUE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/s.csv,<>,<>,<>,<>,<>,<>,
1027,13606,,1,<50452;50002;0;50331;51221;50552>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/night.csv,<>,<>,<>,<>,<>,<>,
1028,13606,,2,<51303;50552;51303;50051;50022;53412>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/night.csv,<>,<>,<>,<>,<>,<>,
1029,13606,,3,<50721;60031;50133;61893;70593;60263>,<0;0;0;0;1;0>,TRUE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/night.csv,<>,<>,<>,<>,<>,<>,
1030,13607,,1,<53562;50132;51893;50352;0;52683>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/tower.csv,<>,<>,<>,<>,<>,<>,
1031,13607,,2,<51392;50892;53562;50552;50391;51612>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/tower.csv,<>,<>,<>,<>,<>,<>,
1032,13607,,3,<60023;0;60033;63001;70303;62271>,<0;0;0;0;1;0>,TRUE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/tower.csv,<>,<>,<>,<>,<>,<>,
1033,13608,,1,<0;52822;53292;50391;52723;50272>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/aml.csv,<>,<>,<>,<>,<>,<>,
1034,13608,,2,<50071;53282;0;50302;52592;50093>,,FALSE,,,,1.6,1.6,1.6,1.6,1.6,1.6,stage/aml.csv,<>,<>,<>,<>,<>,<>,
